#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.140774E-01   0.106398E+08   0.106223E+08   0.348946E+04   0.470179E+04   0.555536E+07   0.106139E+08   0.106371E+08   0.106139E+08  -0.377348E+00   0.807001E+07   0.806975E+07   0.544292E+01
   0.142347E-01   0.105916E+08   0.105738E+08   0.363153E+04   0.470528E+04   0.549361E+07   0.105656E+08   0.105888E+08   0.105656E+08  -0.375630E+00   0.803336E+07   0.803310E+07   0.547351E+01
   0.143938E-01   0.105430E+08   0.105249E+08   0.358794E+04   0.452427E+04   0.543198E+07   0.105169E+08   0.105402E+08   0.105169E+08  -0.373901E+00   0.799645E+07   0.799618E+07   0.550386E+01
   0.145546E-01   0.104942E+08   0.104757E+08   0.323523E+04   0.425285E+04   0.537049E+07   0.104679E+08   0.104913E+08   0.104679E+08  -0.372159E+00   0.795928E+07   0.795901E+07   0.553396E+01
   0.147172E-01   0.104449E+08   0.104262E+08   0.296986E+04   0.412133E+04   0.530916E+07   0.104186E+08   0.104420E+08   0.104186E+08  -0.370405E+00   0.792185E+07   0.792157E+07   0.556378E+01
   0.148817E-01   0.103953E+08   0.103762E+08   0.317025E+04   0.414864E+04   0.524798E+07   0.103689E+08   0.103924E+08   0.103689E+08  -0.368639E+00   0.788415E+07   0.788387E+07   0.559331E+01
   0.150479E-01   0.103454E+08   0.103260E+08   0.360829E+04   0.411369E+04   0.518696E+07   0.103189E+08   0.103424E+08   0.103189E+08  -0.366860E+00   0.784620E+07   0.784591E+07   0.562254E+01
   0.152161E-01   0.102952E+08   0.102754E+08   0.368563E+04   0.390199E+04   0.512613E+07   0.102685E+08   0.102921E+08   0.102685E+08  -0.365069E+00   0.780798E+07   0.780769E+07   0.565144E+01
   0.153861E-01   0.102445E+08   0.102244E+08   0.322956E+04   0.368763E+04   0.506547E+07   0.102178E+08   0.102414E+08   0.102178E+08  -0.363266E+00   0.776950E+07   0.776920E+07   0.568000E+01
   0.155580E-01   0.101936E+08   0.101731E+08   0.272065E+04   0.364936E+04   0.500500E+07   0.101668E+08   0.101904E+08   0.101668E+08  -0.361451E+00   0.773076E+07   0.773046E+07   0.570820E+01
   0.157318E-01   0.101423E+08   0.101214E+08   0.260884E+04   0.367489E+04   0.494472E+07   0.101154E+08   0.101391E+08   0.101154E+08  -0.359624E+00   0.769176E+07   0.769145E+07   0.573602E+01
   0.159076E-01   0.100906E+08   0.100694E+08   0.273176E+04   0.355140E+04   0.488464E+07   0.100636E+08   0.100874E+08   0.100636E+08  -0.357784E+00   0.765250E+07   0.765218E+07   0.576343E+01
   0.160853E-01   0.100386E+08   0.100171E+08   0.268169E+04   0.333095E+04   0.482476E+07   0.100115E+08   0.100353E+08   0.100115E+08  -0.355932E+00   0.761297E+07   0.761266E+07   0.579043E+01
   0.162650E-01   0.998629E+07   0.996437E+07   0.247654E+04   0.323776E+04   0.476508E+07   0.995910E+07   0.998291E+07   0.995910E+07  -0.354068E+00   0.757319E+07   0.757287E+07   0.581699E+01
   0.164468E-01   0.993361E+07   0.991132E+07   0.245408E+04   0.326843E+04   0.470562E+07   0.990633E+07   0.993017E+07   0.990633E+07  -0.352192E+00   0.753314E+07   0.753282E+07   0.584308E+01
   0.166305E-01   0.988058E+07   0.985792E+07   0.264656E+04   0.319972E+04   0.464636E+07   0.985322E+07   0.987708E+07   0.985322E+07  -0.350304E+00   0.749284E+07   0.749251E+07   0.586869E+01
   0.168163E-01   0.982721E+07   0.980417E+07   0.273246E+04   0.300134E+04   0.458731E+07   0.979977E+07   0.982366E+07   0.979977E+07  -0.348403E+00   0.745228E+07   0.745194E+07   0.589380E+01
   0.170042E-01   0.977350E+07   0.975008E+07   0.257749E+04   0.289094E+04   0.452848E+07   0.974598E+07   0.976989E+07   0.974598E+07  -0.346491E+00   0.741146E+07   0.741112E+07   0.591837E+01
   0.171942E-01   0.971946E+07   0.969564E+07   0.236079E+04   0.291653E+04   0.446987E+07   0.969185E+07   0.971578E+07   0.969185E+07  -0.344567E+00   0.737039E+07   0.737004E+07   0.594239E+01
   0.173863E-01   0.966507E+07   0.964087E+07   0.217181E+04   0.286493E+04   0.441149E+07   0.963738E+07   0.966134E+07   0.963738E+07  -0.342630E+00   0.732906E+07   0.732870E+07   0.596584E+01
   0.175806E-01   0.961034E+07   0.958575E+07   0.196387E+04   0.268543E+04   0.435333E+07   0.958258E+07   0.960655E+07   0.958258E+07  -0.340682E+00   0.728747E+07   0.728711E+07   0.598869E+01
   0.177770E-01   0.955529E+07   0.953030E+07   0.187434E+04   0.258965E+04   0.429540E+07   0.952745E+07   0.955143E+07   0.952745E+07  -0.338722E+00   0.724563E+07   0.724527E+07   0.601091E+01
   0.179756E-01   0.949990E+07   0.947450E+07   0.204824E+04   0.261593E+04   0.423772E+07   0.947199E+07   0.949598E+07   0.947199E+07  -0.336750E+00   0.720354E+07   0.720317E+07   0.603248E+01
   0.181765E-01   0.944417E+07   0.941838E+07   0.222443E+04   0.255177E+04   0.418028E+07   0.941620E+07   0.944019E+07   0.941620E+07  -0.334767E+00   0.716120E+07   0.716082E+07   0.605338E+01
   0.183796E-01   0.938812E+07   0.936192E+07   0.210215E+04   0.238620E+04   0.412311E+07   0.936008E+07   0.938408E+07   0.936008E+07  -0.332771E+00   0.711861E+07   0.711823E+07   0.607357E+01
   0.185849E-01   0.933174E+07   0.930513E+07   0.191749E+04   0.233034E+04   0.406622E+07   0.930363E+07   0.932764E+07   0.930363E+07  -0.330765E+00   0.707577E+07   0.707538E+07   0.609304E+01
   0.187926E-01   0.927504E+07   0.924801E+07   0.196104E+04   0.235283E+04   0.400961E+07   0.924686E+07   0.927087E+07   0.924686E+07  -0.328746E+00   0.703269E+07   0.703230E+07   0.611175E+01
   0.190026E-01   0.921801E+07   0.919057E+07   0.192703E+04   0.225320E+04   0.395329E+07   0.918978E+07   0.921378E+07   0.918978E+07  -0.326717E+00   0.698936E+07   0.698897E+07   0.612968E+01
   0.192149E-01   0.916067E+07   0.913281E+07   0.156921E+04   0.211700E+04   0.389728E+07   0.913238E+07   0.915637E+07   0.913238E+07  -0.324676E+00   0.694580E+07   0.694540E+07   0.614680E+01
   0.194296E-01   0.910301E+07   0.907473E+07   0.137145E+04   0.211452E+04   0.384158E+07   0.907466E+07   0.909865E+07   0.907466E+07  -0.322624E+00   0.690199E+07   0.690159E+07   0.616308E+01
   0.196467E-01   0.904504E+07   0.901634E+07   0.165123E+04   0.210234E+04   0.378619E+07   0.901664E+07   0.904061E+07   0.901664E+07  -0.320561E+00   0.685795E+07   0.685754E+07   0.617850E+01
   0.198662E-01   0.898676E+07   0.895763E+07   0.187112E+04   0.196878E+04   0.373111E+07   0.895830E+07   0.898226E+07   0.895831E+07  -0.318487E+00   0.681368E+07   0.681326E+07   0.619301E+01
   0.200881E-01   0.892817E+07   0.889862E+07   0.168565E+04   0.190168E+04   0.367635E+07   0.889967E+07   0.892361E+07   0.889967E+07  -0.316403E+00   0.676918E+07   0.676875E+07   0.620660E+01
   0.203126E-01   0.886929E+07   0.883931E+07   0.152285E+04   0.192335E+04   0.362191E+07   0.884074E+07   0.886466E+07   0.884074E+07  -0.314308E+00   0.672445E+07   0.672402E+07   0.621924E+01
   0.205395E-01   0.881010E+07   0.877970E+07   0.154639E+04   0.183880E+04   0.356778E+07   0.878152E+07   0.880542E+07   0.878152E+07  -0.312202E+00   0.667950E+07   0.667906E+07   0.623088E+01
   0.207690E-01   0.875063E+07   0.871979E+07   0.141521E+04   0.173146E+04   0.351398E+07   0.872200E+07   0.874588E+07   0.872201E+07  -0.310086E+00   0.663433E+07   0.663388E+07   0.624151E+01
   0.210011E-01   0.869087E+07   0.865960E+07   0.121245E+04   0.174328E+04   0.346051E+07   0.866221E+07   0.868605E+07   0.866221E+07  -0.307961E+00   0.658894E+07   0.658849E+07   0.625109E+01
   0.212357E-01   0.863083E+07   0.859913E+07   0.125676E+04   0.170506E+04   0.340739E+07   0.860213E+07   0.862594E+07   0.860213E+07  -0.305825E+00   0.654334E+07   0.654288E+07   0.625959E+01
   0.214730E-01   0.857052E+07   0.853838E+07   0.140049E+04   0.158969E+04   0.335463E+07   0.854179E+07   0.856556E+07   0.854179E+07  -0.303679E+00   0.649753E+07   0.649707E+07   0.626698E+01
   0.217129E-01   0.850993E+07   0.847736E+07   0.144035E+04   0.158057E+04   0.330223E+07   0.848117E+07   0.850491E+07   0.848117E+07  -0.301524E+00   0.645152E+07   0.645106E+07   0.627323E+01
   0.219555E-01   0.844908E+07   0.841608E+07   0.138144E+04   0.156902E+04   0.325023E+07   0.842030E+07   0.844399E+07   0.842030E+07  -0.299360E+00   0.640531E+07   0.640484E+07   0.627830E+01
   0.222008E-01   0.838798E+07   0.835454E+07   0.118495E+04   0.146117E+04   0.319862E+07   0.835917E+07   0.838282E+07   0.835917E+07  -0.297187E+00   0.635891E+07   0.635843E+07   0.628216E+01
   0.224489E-01   0.832662E+07   0.829275E+07   0.103355E+04   0.143877E+04   0.314741E+07   0.829779E+07   0.832140E+07   0.829779E+07  -0.295005E+00   0.631232E+07   0.631184E+07   0.628478E+01
   0.226997E-01   0.826502E+07   0.823072E+07   0.110216E+04   0.143745E+04   0.309661E+07   0.823617E+07   0.825973E+07   0.823617E+07  -0.292814E+00   0.626554E+07   0.626506E+07   0.628613E+01
   0.229533E-01   0.820319E+07   0.816845E+07   0.110724E+04   0.133887E+04   0.304622E+07   0.817432E+07   0.819783E+07   0.817433E+07  -0.290615E+00   0.621859E+07   0.621810E+07   0.628618E+01
   0.232098E-01   0.814112E+07   0.810596E+07   0.106391E+04   0.131542E+04   0.299623E+07   0.811225E+07   0.813570E+07   0.811225E+07  -0.288408E+00   0.617147E+07   0.617097E+07   0.628489E+01
   0.234691E-01   0.807884E+07   0.804325E+07   0.121346E+04   0.131370E+04   0.294665E+07   0.804996E+07   0.807336E+07   0.804996E+07  -0.286194E+00   0.612418E+07   0.612368E+07   0.628222E+01
   0.237313E-01   0.801635E+07   0.798034E+07   0.114769E+04   0.122160E+04   0.289747E+07   0.798747E+07   0.801080E+07   0.798747E+07  -0.283972E+00   0.607674E+07   0.607623E+07   0.627816E+01
   0.239965E-01   0.795366E+07   0.791722E+07   0.832113E+03   0.120793E+04   0.284871E+07   0.792477E+07   0.794804E+07   0.792477E+07  -0.281743E+00   0.602914E+07   0.602863E+07   0.627266E+01
   0.242646E-01   0.789077E+07   0.785392E+07   0.852868E+03   0.119672E+04   0.280035E+07   0.786189E+07   0.788509E+07   0.786189E+07  -0.279507E+00   0.598141E+07   0.598089E+07   0.626569E+01
   0.245357E-01   0.782771E+07   0.779044E+07   0.972844E+03   0.111164E+04   0.275241E+07   0.779883E+07   0.782196E+07   0.779883E+07  -0.277265E+00   0.593353E+07   0.593301E+07   0.625722E+01
   0.248098E-01   0.776447E+07   0.772679E+07   0.903261E+03   0.111400E+04   0.270490E+07   0.773560E+07   0.775866E+07   0.773560E+07  -0.275017E+00   0.588553E+07   0.588500E+07   0.624722E+01
   0.250870E-01   0.770106E+07   0.766298E+07   0.961858E+03   0.108303E+04   0.265783E+07   0.767221E+07   0.769519E+07   0.767221E+07  -0.272764E+00   0.583740E+07   0.583687E+07   0.623566E+01
   0.253673E-01   0.763751E+07   0.759903E+07   0.951865E+03   0.101435E+04   0.261120E+07   0.760867E+07   0.763158E+07   0.760867E+07  -0.270505E+00   0.578917E+07   0.578863E+07   0.622250E+01
   0.256508E-01   0.757382E+07   0.753494E+07   0.755458E+03   0.102829E+04   0.256503E+07   0.754500E+07   0.756783E+07   0.754500E+07  -0.268241E+00   0.574083E+07   0.574028E+07   0.620772E+01
   0.259374E-01   0.751001E+07   0.747073E+07   0.697912E+03   0.971413E+03   0.251931E+07   0.748121E+07   0.750395E+07   0.748121E+07  -0.265973E+00   0.569239E+07   0.569185E+07   0.619128E+01
   0.262272E-01   0.744608E+07   0.740642E+07   0.761013E+03   0.936024E+03   0.247406E+07   0.741730E+07   0.743996E+07   0.741730E+07  -0.263701E+00   0.564387E+07   0.564332E+07   0.617316E+01
   0.265202E-01   0.738204E+07   0.734201E+07   0.841928E+03   0.939645E+03   0.242928E+07   0.735330E+07   0.737587E+07   0.735330E+07  -0.261426E+00   0.559528E+07   0.559473E+07   0.615333E+01
   0.268165E-01   0.731792E+07   0.727752E+07   0.796368E+03   0.870535E+03   0.238498E+07   0.728921E+07   0.731169E+07   0.728921E+07  -0.259147E+00   0.554662E+07   0.554606E+07   0.613175E+01
   0.271161E-01   0.725373E+07   0.721296E+07   0.697875E+03   0.873701E+03   0.234115E+07   0.722506E+07   0.724744E+07   0.722506E+07  -0.256867E+00   0.549791E+07   0.549735E+07   0.610841E+01
   0.274191E-01   0.718947E+07   0.714835E+07   0.674131E+03   0.839435E+03   0.229781E+07   0.716084E+07   0.718313E+07   0.716084E+07  -0.254584E+00   0.544916E+07   0.544859E+07   0.608327E+01
   0.277255E-01   0.712517E+07   0.708370E+07   0.567708E+03   0.797852E+03   0.225494E+07   0.709659E+07   0.711878E+07   0.709659E+07  -0.252299E+00   0.540037E+07   0.539980E+07   0.605631E+01
   0.280352E-01   0.706084E+07   0.701903E+07   0.667252E+03   0.804597E+03   0.221256E+07   0.703230E+07   0.705439E+07   0.703230E+07  -0.250014E+00   0.535156E+07   0.535098E+07   0.602751E+01
   0.283485E-01   0.699649E+07   0.695436E+07   0.754733E+03   0.744453E+03   0.217066E+07   0.696801E+07   0.699000E+07   0.696801E+07  -0.247728E+00   0.530274E+07   0.530216E+07   0.599684E+01
   0.286652E-01   0.693215E+07   0.688970E+07   0.577362E+03   0.749828E+03   0.212925E+07   0.690372E+07   0.692560E+07   0.690372E+07  -0.245442E+00   0.525393E+07   0.525334E+07   0.596428E+01
   0.289855E-01   0.686782E+07   0.682507E+07   0.575434E+03   0.711802E+03   0.208832E+07   0.683945E+07   0.686123E+07   0.683945E+07  -0.243157E+00   0.520513E+07   0.520454E+07   0.592981E+01
   0.293094E-01   0.680352E+07   0.676048E+07   0.523896E+03   0.688562E+03   0.204790E+07   0.677522E+07   0.679689E+07   0.677522E+07  -0.240874E+00   0.515636E+07   0.515577E+07   0.589342E+01
   0.296368E-01   0.673928E+07   0.669596E+07   0.531351E+03   0.681997E+03   0.200798E+07   0.671104E+07   0.673260E+07   0.671104E+07  -0.238592E+00   0.510763E+07   0.510704E+07   0.585507E+01
   0.299680E-01   0.667511E+07   0.663152E+07   0.628124E+03   0.636190E+03   0.196858E+07   0.664694E+07   0.666838E+07   0.664694E+07  -0.236313E+00   0.505896E+07   0.505836E+07   0.581477E+01
   0.303028E-01   0.661102E+07   0.656718E+07   0.535844E+03   0.645112E+03   0.192969E+07   0.658293E+07   0.660426E+07   0.658293E+07  -0.234037E+00   0.501035E+07   0.500975E+07   0.577250E+01
   0.306414E-01   0.654704E+07   0.650296E+07   0.454518E+03   0.596090E+03   0.189132E+07   0.651903E+07   0.654024E+07   0.651903E+07  -0.231766E+00   0.496183E+07   0.496123E+07   0.572824E+01
   0.309837E-01   0.648318E+07   0.643888E+07   0.452583E+03   0.602488E+03   0.185346E+07   0.645525E+07   0.647634E+07   0.645525E+07  -0.229498E+00   0.491340E+07   0.491280E+07   0.568198E+01
   0.313299E-01   0.641946E+07   0.637495E+07   0.494752E+03   0.563789E+03   0.181611E+07   0.639163E+07   0.641260E+07   0.639163E+07  -0.227236E+00   0.486509E+07   0.486449E+07   0.563372E+01
   0.316800E-01   0.635591E+07   0.631121E+07   0.484727E+03   0.559309E+03   0.177928E+07   0.632817E+07   0.634902E+07   0.632817E+07  -0.224980E+00   0.481690E+07   0.481630E+07   0.558345E+01
   0.320339E-01   0.629254E+07   0.624767E+07   0.482239E+03   0.534300E+03   0.174297E+07   0.626490E+07   0.628562E+07   0.626490E+07  -0.222731E+00   0.476886E+07   0.476825E+07   0.553118E+01
   0.323918E-01   0.622938E+07   0.618435E+07   0.348930E+03   0.519191E+03   0.170718E+07   0.620183E+07   0.622243E+07   0.620183E+07  -0.220489E+00   0.472097E+07   0.472037E+07   0.547689E+01
   0.327538E-01   0.616644E+07   0.612127E+07   0.418540E+03   0.505115E+03   0.167191E+07   0.613900E+07   0.615947E+07   0.613900E+07  -0.218255E+00   0.467326E+07   0.467265E+07   0.542060E+01
   0.331197E-01   0.610374E+07   0.605845E+07   0.428696E+03   0.483257E+03   0.163719E+07   0.607641E+07   0.609676E+07   0.607641E+07  -0.216030E+00   0.462573E+07   0.462513E+07   0.536230E+01
   0.334898E-01   0.604131E+07   0.599592E+07   0.405742E+03   0.475766E+03   0.160299E+07   0.601409E+07   0.603431E+07   0.601409E+07  -0.213814E+00   0.457841E+07   0.457781E+07   0.530201E+01
   0.338640E-01   0.597917E+07   0.593370E+07   0.372409E+03   0.451233E+03   0.156933E+07   0.595207E+07   0.597216E+07   0.595207E+07  -0.211609E+00   0.453131E+07   0.453071E+07   0.523974E+01
   0.342423E-01   0.591733E+07   0.587180E+07   0.307807E+03   0.446573E+03   0.153619E+07   0.589035E+07   0.591031E+07   0.589035E+07  -0.209415E+00   0.448445E+07   0.448385E+07   0.517550E+01
   0.346249E-01   0.585583E+07   0.581026E+07   0.384588E+03   0.422554E+03   0.150359E+07   0.582897E+07   0.584880E+07   0.582898E+07  -0.207233E+00   0.443784E+07   0.443724E+07   0.510931E+01
   0.350118E-01   0.579467E+07   0.574909E+07   0.359999E+03   0.417836E+03   0.147151E+07   0.576795E+07   0.578764E+07   0.576795E+07  -0.205063E+00   0.439150E+07   0.439090E+07   0.504120E+01
   0.354030E-01   0.573389E+07   0.568831E+07   0.316579E+03   0.396860E+03   0.143997E+07   0.570730E+07   0.572686E+07   0.570730E+07  -0.202907E+00   0.434545E+07   0.434485E+07   0.497118E+01
   0.357985E-01   0.567350E+07   0.562795E+07   0.298600E+03   0.389599E+03   0.140897E+07   0.564705E+07   0.566648E+07   0.564705E+07  -0.200765E+00   0.429970E+07   0.429910E+07   0.489928E+01
   0.361985E-01   0.561353E+07   0.556803E+07   0.294029E+03   0.374003E+03   0.137851E+07   0.558722E+07   0.560651E+07   0.558722E+07  -0.198638E+00   0.425427E+07   0.425368E+07   0.482555E+01
   0.366030E-01   0.555400E+07   0.550857E+07   0.344609E+03   0.361851E+03   0.134859E+07   0.552784E+07   0.554699E+07   0.552784E+07  -0.196527E+00   0.420918E+07   0.420858E+07   0.475001E+01
   0.370119E-01   0.549492E+07   0.544960E+07   0.253049E+03   0.353669E+03   0.131920E+07   0.546891E+07   0.548793E+07   0.546891E+07  -0.194432E+00   0.416443E+07   0.416384E+07   0.467270E+01
   0.374255E-01   0.543632E+07   0.539113E+07   0.277750E+03   0.335042E+03   0.129036E+07   0.541047E+07   0.542935E+07   0.541047E+07  -0.192354E+00   0.412006E+07   0.411947E+07   0.459368E+01
   0.378436E-01   0.537823E+07   0.533318E+07   0.250185E+03   0.334771E+03   0.126205E+07   0.535253E+07   0.537128E+07   0.535253E+07  -0.190294E+00   0.407606E+07   0.407548E+07   0.451298E+01
   0.382665E-01   0.532065E+07   0.527578E+07   0.296750E+03   0.310684E+03   0.123426E+07   0.529512E+07   0.531373E+07   0.529512E+07  -0.188253E+00   0.403247E+07   0.403189E+07   0.443067E+01
   0.386940E-01   0.526362E+07   0.521895E+07   0.220658E+03   0.315067E+03   0.120700E+07   0.523825E+07   0.525673E+07   0.523825E+07  -0.186231E+00   0.398929E+07   0.398872E+07   0.434679E+01
   0.391263E-01   0.520714E+07   0.516270E+07   0.235407E+03   0.291182E+03   0.118026E+07   0.518195E+07   0.520029E+07   0.518195E+07  -0.184229E+00   0.394654E+07   0.394597E+07   0.426142E+01
   0.395635E-01   0.515125E+07   0.510706E+07   0.238379E+03   0.292230E+03   0.115404E+07   0.512623E+07   0.514443E+07   0.512623E+07  -0.182248E+00   0.390424E+07   0.390367E+07   0.417461E+01
   0.400055E-01   0.509595E+07   0.505205E+07   0.231068E+03   0.277609E+03   0.112834E+07   0.507111E+07   0.508918E+07   0.507111E+07  -0.180289E+00   0.386239E+07   0.386183E+07   0.408644E+01
   0.404525E-01   0.504127E+07   0.499767E+07   0.207244E+03   0.267153E+03   0.110315E+07   0.501661E+07   0.503455E+07   0.501661E+07  -0.178351E+00   0.382101E+07   0.382046E+07   0.399698E+01
   0.409045E-01   0.498722E+07   0.494396E+07   0.191459E+03   0.266074E+03   0.107848E+07   0.496275E+07   0.498055E+07   0.496275E+07  -0.176436E+00   0.378012E+07   0.377957E+07   0.390632E+01
   0.413615E-01   0.493382E+07   0.489092E+07   0.229698E+03   0.246299E+03   0.105432E+07   0.490954E+07   0.492721E+07   0.490954E+07  -0.174545E+00   0.373972E+07   0.373918E+07   0.381453E+01
   0.418237E-01   0.488109E+07   0.483858E+07   0.174737E+03   0.248841E+03   0.103066E+07   0.485700E+07   0.487453E+07   0.485700E+07  -0.172677E+00   0.369983E+07   0.369930E+07   0.372171E+01
   0.422910E-01   0.482903E+07   0.478694E+07   0.182804E+03   0.235316E+03   0.100750E+07   0.480514E+07   0.482254E+07   0.480514E+07  -0.170833E+00   0.366046E+07   0.365994E+07   0.362796E+01
   0.427635E-01   0.477767E+07   0.473601E+07   0.187782E+03   0.225715E+03   0.984824E+06   0.475397E+07   0.477125E+07   0.475397E+07  -0.169014E+00   0.362163E+07   0.362111E+07   0.353336E+01
   0.432413E-01   0.472701E+07   0.468582E+07   0.173166E+03   0.226583E+03   0.962644E+06   0.470352E+07   0.472066E+07   0.470352E+07  -0.167220E+00   0.358332E+07   0.358282E+07   0.343803E+01
   0.437244E-01   0.467707E+07   0.463637E+07   0.160111E+03   0.209993E+03   0.940952E+06   0.465378E+07   0.467080E+07   0.465378E+07  -0.165452E+00   0.354557E+07   0.354507E+07   0.334206E+01
   0.442130E-01   0.462785E+07   0.458767E+07   0.159987E+03   0.207590E+03   0.919741E+06   0.460477E+07   0.462166E+07   0.460477E+07  -0.163709E+00   0.350837E+07   0.350788E+07   0.324558E+01
   0.447070E-01   0.457937E+07   0.453973E+07   0.165460E+03   0.204357E+03   0.899002E+06   0.455649E+07   0.457326E+07   0.455649E+07  -0.161993E+00   0.347173E+07   0.347125E+07   0.314870E+01
   0.452065E-01   0.453163E+07   0.449256E+07   0.137299E+03   0.189659E+03   0.878725E+06   0.450896E+07   0.452560E+07   0.450896E+07  -0.160303E+00   0.343566E+07   0.343519E+07   0.305153E+01
   0.457116E-01   0.448463E+07   0.444615E+07   0.148541E+03   0.189248E+03   0.858901E+06   0.446218E+07   0.447869E+07   0.446218E+07  -0.158640E+00   0.340015E+07   0.339969E+07   0.295420E+01
   0.462223E-01   0.443838E+07   0.440051E+07   0.136622E+03   0.185096E+03   0.839526E+06   0.441614E+07   0.443254E+07   0.441614E+07  -0.157004E+00   0.336522E+07   0.336477E+07   0.285684E+01
   0.467387E-01   0.439288E+07   0.435565E+07   0.142983E+03   0.172124E+03   0.820593E+06   0.437086E+07   0.438714E+07   0.437086E+07  -0.155394E+00   0.333086E+07   0.333042E+07   0.275957E+01
   0.472610E-01   0.434813E+07   0.431156E+07   0.109486E+03   0.170922E+03   0.802098E+06   0.432634E+07   0.434249E+07   0.432634E+07  -0.153811E+00   0.329707E+07   0.329664E+07   0.266254E+01
   0.477890E-01   0.430413E+07   0.426824E+07   0.143195E+03   0.168765E+03   0.784033E+06   0.428256E+07   0.429860E+07   0.428256E+07  -0.152254E+00   0.326386E+07   0.326344E+07   0.256588E+01
   0.483230E-01   0.426088E+07   0.422568E+07   0.112514E+03   0.157246E+03   0.766390E+06   0.423953E+07   0.425545E+07   0.423953E+07  -0.150725E+00   0.323121E+07   0.323080E+07   0.246973E+01
   0.488629E-01   0.421836E+07   0.418388E+07   0.107946E+03   0.152935E+03   0.749160E+06   0.419724E+07   0.421305E+07   0.419724E+07  -0.149221E+00   0.319913E+07   0.319873E+07   0.237423E+01
   0.494088E-01   0.417658E+07   0.414283E+07   0.127391E+03   0.153433E+03   0.732330E+06   0.415569E+07   0.417138E+07   0.415569E+07  -0.147744E+00   0.316761E+07   0.316722E+07   0.227952E+01
   0.499609E-01   0.413553E+07   0.410252E+07   0.898079E+02   0.145845E+03   0.715890E+06   0.411486E+07   0.413044E+07   0.411486E+07  -0.146292E+00   0.313663E+07   0.313626E+07   0.218574E+01
   0.505191E-01   0.409518E+07   0.406293E+07   0.114643E+03   0.137325E+03   0.699831E+06   0.407474E+07   0.409021E+07   0.407474E+07  -0.144866E+00   0.310621E+07   0.310585E+07   0.209305E+01
   0.510835E-01   0.405553E+07   0.402405E+07   0.102893E+03   0.136377E+03   0.684149E+06   0.403531E+07   0.405067E+07   0.403531E+07  -0.143464E+00   0.307631E+07   0.307596E+07   0.200160E+01
   0.516543E-01   0.401656E+07   0.398587E+07   0.797282E+02   0.135260E+03   0.668835E+06   0.399657E+07   0.401183E+07   0.399657E+07  -0.142087E+00   0.304693E+07   0.304660E+07   0.191152E+01
   0.522314E-01   0.397825E+07   0.394835E+07   0.107936E+03   0.128007E+03   0.653877E+06   0.395850E+07   0.397364E+07   0.395850E+07  -0.140733E+00   0.301806E+07   0.301774E+07   0.182296E+01
   0.528150E-01   0.394059E+07   0.391148E+07   0.908648E+02   0.121023E+03   0.639263E+06   0.392106E+07   0.393610E+07   0.392106E+07  -0.139402E+00   0.298968E+07   0.298936E+07   0.173607E+01
   0.534051E-01   0.390355E+07   0.387524E+07   0.744978E+02   0.119420E+03   0.624983E+06   0.388424E+07   0.389918E+07   0.388424E+07  -0.138093E+00   0.296177E+07   0.296147E+07   0.165100E+01
   0.540018E-01   0.386710E+07   0.383960E+07   0.940113E+02   0.118949E+03   0.611029E+06   0.384802E+07   0.386286E+07   0.384802E+07  -0.136806E+00   0.293431E+07   0.293402E+07   0.156788E+01
   0.546052E-01   0.383122E+07   0.380453E+07   0.750368E+02   0.114630E+03   0.597393E+06   0.381237E+07   0.382710E+07   0.381237E+07  -0.135538E+00   0.290729E+07   0.290701E+07   0.148686E+01
   0.552153E-01   0.379588E+07   0.376999E+07   0.773689E+02   0.108029E+03   0.584062E+06   0.377726E+07   0.379189E+07   0.377726E+07  -0.134290E+00   0.288068E+07   0.288041E+07   0.140807E+01
   0.558322E-01   0.376106E+07   0.373597E+07   0.911887E+02   0.103522E+03   0.571024E+06   0.374265E+07   0.375719E+07   0.374265E+07  -0.133059E+00   0.285445E+07   0.285420E+07   0.133164E+01
   0.564560E-01   0.372671E+07   0.370241E+07   0.536953E+02   0.102153E+03   0.558270E+06   0.370852E+07   0.372296E+07   0.370852E+07  -0.131846E+00   0.282859E+07   0.282835E+07   0.125770E+01
   0.570868E-01   0.369280E+07   0.366929E+07   0.733526E+02   0.101380E+03   0.545791E+06   0.367483E+07   0.368917E+07   0.367483E+07  -0.130648E+00   0.280307E+07   0.280284E+07   0.118637E+01
   0.577247E-01   0.365930E+07   0.363657E+07   0.809997E+02   0.987733E+02   0.533578E+06   0.364155E+07   0.365579E+07   0.364155E+07  -0.129465E+00   0.277785E+07   0.277763E+07   0.111777E+01
   0.583696E-01   0.362617E+07   0.360420E+07   0.502864E+02   0.942937E+02   0.521621E+06   0.360863E+07   0.362278E+07   0.360863E+07  -0.128295E+00   0.275292E+07   0.275271E+07   0.105201E+01
   0.592867E-01   0.358024E+07   0.355931E+07   0.655006E+02   0.917549E+02   0.505260E+06   0.356299E+07   0.357701E+07   0.356299E+07  -0.126672E+00   0.271835E+07   0.271816E+07   0.964706E+00
   0.602038E-01   0.353688E+07   0.351695E+07   0.598364E+02   0.864970E+02   0.489780E+06   0.351992E+07   0.353380E+07   0.351992E+07  -0.125141E+00   0.268573E+07   0.268555E+07   0.884354E+00
