#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.140774E-01   0.138237E+08   0.138062E+08  -0.783246E+02   0.272036E+04   0.781171E+07   0.137936E+08   0.138210E+08   0.137936E+08  -0.326928E+00   0.725579E+07   0.725564E+07   0.362867E+01
   0.142347E-01   0.137611E+08   0.137432E+08   0.152859E+03   0.279043E+04   0.772991E+07   0.137308E+08   0.137583E+08   0.137308E+08  -0.325440E+00   0.722284E+07   0.722268E+07   0.364906E+01
   0.143938E-01   0.136980E+08   0.136798E+08   0.450974E+03   0.266356E+04   0.764820E+07   0.136676E+08   0.136952E+08   0.136676E+08  -0.323941E+00   0.718965E+07   0.718950E+07   0.366929E+01
   0.145546E-01   0.136344E+08   0.136159E+08   0.448859E+03   0.245145E+04   0.756660E+07   0.136039E+08   0.136316E+08   0.136039E+08  -0.322432E+00   0.715623E+07   0.715607E+07   0.368936E+01
   0.147172E-01   0.135704E+08   0.135516E+08   0.257059E+03   0.242693E+04   0.748512E+07   0.135398E+08   0.135675E+08   0.135398E+08  -0.320912E+00   0.712258E+07   0.712241E+07   0.370924E+01
   0.148817E-01   0.135060E+08   0.134868E+08   0.124499E+03   0.249891E+04   0.740378E+07   0.134752E+08   0.135030E+08   0.134752E+08  -0.319381E+00   0.708869E+07   0.708852E+07   0.372892E+01
   0.150479E-01   0.134411E+08   0.134215E+08  -0.637751E+01   0.239361E+04   0.732257E+07   0.134102E+08   0.134381E+08   0.134102E+08  -0.317840E+00   0.705456E+07   0.705439E+07   0.374841E+01
   0.152161E-01   0.133757E+08   0.133558E+08  -0.158580E+03   0.220018E+04   0.724151E+07   0.133447E+08   0.133727E+08   0.133447E+08  -0.316289E+00   0.702020E+07   0.702003E+07   0.376768E+01
   0.153861E-01   0.133099E+08   0.132897E+08  -0.656963E+02   0.218654E+04   0.716061E+07   0.132788E+08   0.133068E+08   0.132788E+08  -0.314726E+00   0.698561E+07   0.698543E+07   0.378671E+01
   0.155580E-01   0.132437E+08   0.132231E+08   0.265991E+03   0.224658E+04   0.707988E+07   0.132124E+08   0.132405E+08   0.132124E+08  -0.313153E+00   0.695078E+07   0.695060E+07   0.380551E+01
   0.157318E-01   0.131770E+08   0.131561E+08   0.375554E+03   0.212651E+04   0.699932E+07   0.131456E+08   0.131738E+08   0.131456E+08  -0.311570E+00   0.691571E+07   0.691553E+07   0.382406E+01
   0.159076E-01   0.131098E+08   0.130886E+08   0.178656E+03   0.196610E+04   0.691894E+07   0.130783E+08   0.131066E+08   0.130783E+08  -0.309976E+00   0.688041E+07   0.688023E+07   0.384234E+01
   0.160853E-01   0.130423E+08   0.130206E+08   0.152190E+03   0.199110E+04   0.683874E+07   0.130106E+08   0.130389E+08   0.130106E+08  -0.308371E+00   0.684488E+07   0.684470E+07   0.386033E+01
   0.162650E-01   0.129742E+08   0.129522E+08   0.310533E+03   0.201602E+04   0.675874E+07   0.129425E+08   0.129708E+08   0.129425E+08  -0.306756E+00   0.680912E+07   0.680893E+07   0.387804E+01
   0.164468E-01   0.129057E+08   0.128833E+08   0.123219E+03   0.186460E+04   0.667894E+07   0.128739E+08   0.129023E+08   0.128739E+08  -0.305130E+00   0.677312E+07   0.677292E+07   0.389543E+01
   0.166305E-01   0.128368E+08   0.128140E+08  -0.259616E+03   0.176953E+04   0.659935E+07   0.128049E+08   0.128333E+08   0.128049E+08  -0.303494E+00   0.673688E+07   0.673669E+07   0.391250E+01
   0.168163E-01   0.127674E+08   0.127443E+08  -0.129620E+03   0.182880E+04   0.651996E+07   0.127354E+08   0.127639E+08   0.127354E+08  -0.301847E+00   0.670042E+07   0.670022E+07   0.392924E+01
   0.170042E-01   0.126976E+08   0.126741E+08   0.330224E+03   0.177853E+04   0.644078E+07   0.126655E+08   0.126940E+08   0.126655E+08  -0.300190E+00   0.666372E+07   0.666352E+07   0.394562E+01
   0.171942E-01   0.126274E+08   0.126035E+08   0.360002E+03   0.162774E+04   0.636183E+07   0.125951E+08   0.126237E+08   0.125951E+08  -0.298523E+00   0.662680E+07   0.662659E+07   0.396164E+01
   0.173863E-01   0.125567E+08   0.125324E+08   0.115679E+03   0.163102E+04   0.628310E+07   0.125243E+08   0.125529E+08   0.125243E+08  -0.296845E+00   0.658964E+07   0.658944E+07   0.397727E+01
   0.175806E-01   0.124856E+08   0.124609E+08   0.145223E+03   0.165843E+04   0.620460E+07   0.124531E+08   0.124818E+08   0.124531E+08  -0.295157E+00   0.655226E+07   0.655205E+07   0.399250E+01
   0.177770E-01   0.124140E+08   0.123889E+08   0.179559E+03   0.152769E+04   0.612636E+07   0.123815E+08   0.124101E+08   0.123815E+08  -0.293459E+00   0.651465E+07   0.651444E+07   0.400731E+01
   0.179756E-01   0.123420E+08   0.123165E+08  -0.497177E+02   0.146647E+04   0.604837E+07   0.123094E+08   0.123381E+08   0.123094E+08  -0.291750E+00   0.647681E+07   0.647660E+07   0.402169E+01
   0.181765E-01   0.122696E+08   0.122437E+08  -0.112211E+03   0.151786E+04   0.597065E+07   0.122369E+08   0.122656E+08   0.122369E+08  -0.290031E+00   0.643875E+07   0.643853E+07   0.403562E+01
   0.183796E-01   0.121967E+08   0.121704E+08   0.104375E+03   0.143266E+04   0.589323E+07   0.121639E+08   0.121927E+08   0.121639E+08  -0.288303E+00   0.640047E+07   0.640024E+07   0.404909E+01
   0.185849E-01   0.121234E+08   0.120967E+08   0.243981E+03   0.133581E+04   0.581610E+07   0.120906E+08   0.121193E+08   0.120906E+08  -0.286564E+00   0.636196E+07   0.636173E+07   0.406206E+01
   0.187926E-01   0.120497E+08   0.120226E+08   0.268339E+03   0.138101E+04   0.573929E+07   0.120168E+08   0.120456E+08   0.120168E+08  -0.284815E+00   0.632323E+07   0.632300E+07   0.407454E+01
   0.190026E-01   0.119756E+08   0.119481E+08   0.177986E+03   0.133175E+04   0.566281E+07   0.119426E+08   0.119714E+08   0.119426E+08  -0.283057E+00   0.628429E+07   0.628406E+07   0.408649E+01
   0.192149E-01   0.119011E+08   0.118731E+08  -0.391811E+02   0.122520E+04   0.558666E+07   0.118680E+08   0.118968E+08   0.118680E+08  -0.281289E+00   0.624513E+07   0.624489E+07   0.409790E+01
   0.194296E-01   0.118262E+08   0.117978E+08  -0.435166E+02   0.125973E+04   0.551085E+07   0.117930E+08   0.118218E+08   0.117930E+08  -0.279511E+00   0.620576E+07   0.620552E+07   0.410876E+01
   0.196467E-01   0.117508E+08   0.117220E+08   0.966611E+02   0.122739E+04   0.543539E+07   0.117176E+08   0.117464E+08   0.117176E+08  -0.277724E+00   0.616617E+07   0.616593E+07   0.411903E+01
   0.198662E-01   0.116751E+08   0.116458E+08   0.482499E+02   0.112478E+04   0.536027E+07   0.116418E+08   0.116706E+08   0.116418E+08  -0.275927E+00   0.612638E+07   0.612613E+07   0.412871E+01
   0.200881E-01   0.115989E+08   0.115692E+08   0.149623E+03   0.115572E+04   0.528551E+07   0.115656E+08   0.115944E+08   0.115656E+08  -0.274121E+00   0.608638E+07   0.608613E+07   0.413777E+01
   0.203126E-01   0.115224E+08   0.114923E+08   0.333642E+03   0.112289E+04   0.521111E+07   0.114890E+08   0.115178E+08   0.114890E+08  -0.272306E+00   0.604617E+07   0.604592E+07   0.414619E+01
   0.205395E-01   0.114455E+08   0.114149E+08   0.527476E+02   0.103193E+04   0.513707E+07   0.114120E+08   0.114408E+08   0.114120E+08  -0.270481E+00   0.600577E+07   0.600551E+07   0.415395E+01
   0.207690E-01   0.113682E+08   0.113372E+08  -0.147224E+03   0.106633E+04   0.506341E+07   0.113347E+08   0.113634E+08   0.113347E+08  -0.268648E+00   0.596517E+07   0.596491E+07   0.416104E+01
   0.210011E-01   0.112905E+08   0.112591E+08   0.809407E+02   0.101887E+04   0.499014E+07   0.112570E+08   0.112857E+08   0.112570E+08  -0.266807E+00   0.592437E+07   0.592411E+07   0.416743E+01
   0.212357E-01   0.112125E+08   0.111807E+08   0.103340E+03   0.949544E+03   0.491728E+07   0.111789E+08   0.112076E+08   0.111789E+08  -0.264956E+00   0.588339E+07   0.588312E+07   0.417309E+01
   0.214730E-01   0.111341E+08   0.111018E+08   0.915831E+02   0.985794E+03   0.484485E+07   0.111005E+08   0.111291E+08   0.111005E+08  -0.263097E+00   0.584222E+07   0.584195E+07   0.417802E+01
   0.217129E-01   0.110554E+08   0.110227E+08   0.234500E+03   0.915863E+03   0.477287E+07   0.110217E+08   0.110503E+08   0.110217E+08  -0.261230E+00   0.580086E+07   0.580059E+07   0.418218E+01
   0.219555E-01   0.109763E+08   0.109432E+08   0.903877E+02   0.882878E+03   0.470134E+07   0.109426E+08   0.109712E+08   0.109426E+08  -0.259355E+00   0.575933E+07   0.575906E+07   0.418556E+01
   0.222008E-01   0.108969E+08   0.108633E+08  -0.688765E+02   0.903948E+03   0.463027E+07   0.108632E+08   0.108917E+08   0.108632E+08  -0.257473E+00   0.571763E+07   0.571735E+07   0.418814E+01
   0.224489E-01   0.108172E+08   0.107831E+08  -0.929921E+01   0.820788E+03   0.455969E+07   0.107834E+08   0.108119E+08   0.107834E+08  -0.255582E+00   0.567576E+07   0.567547E+07   0.418988E+01
   0.226997E-01   0.107371E+08   0.107027E+08   0.110667E+03   0.831780E+03   0.448958E+07   0.107033E+08   0.107318E+08   0.107033E+08  -0.253684E+00   0.563372E+07   0.563343E+07   0.419078E+01
   0.229533E-01   0.106568E+08   0.106219E+08   0.190916E+03   0.810354E+03   0.441995E+07   0.106230E+08   0.106514E+08   0.106230E+08  -0.251779E+00   0.559152E+07   0.559124E+07   0.419081E+01
   0.232098E-01   0.105761E+08   0.105408E+08   0.828240E+02   0.750065E+03   0.435081E+07   0.105423E+08   0.105707E+08   0.105423E+08  -0.249868E+00   0.554917E+07   0.554888E+07   0.418995E+01
   0.234691E-01   0.104952E+08   0.104594E+08   0.511611E+02   0.778963E+03   0.428216E+07   0.104614E+08   0.104897E+08   0.104614E+08  -0.247949E+00   0.550668E+07   0.550638E+07   0.418818E+01
   0.237313E-01   0.104140E+08   0.103778E+08  -0.236078E+01   0.712447E+03   0.421400E+07   0.103801E+08   0.104084E+08   0.103801E+08  -0.246024E+00   0.546404E+07   0.546374E+07   0.418546E+01
   0.239965E-01   0.103325E+08   0.102959E+08  -0.455729E+02   0.711534E+03   0.414633E+07   0.102987E+08   0.103269E+08   0.102987E+08  -0.244093E+00   0.542127E+07   0.542097E+07   0.418180E+01
   0.242646E-01   0.102508E+08   0.102138E+08   0.208731E+03   0.698263E+03   0.407917E+07   0.102170E+08   0.102451E+08   0.102170E+08  -0.242157E+00   0.537837E+07   0.537806E+07   0.417715E+01
   0.245357E-01   0.101688E+08   0.101314E+08   0.127834E+03   0.646540E+03   0.401254E+07   0.101350E+08   0.101631E+08   0.101350E+08  -0.240214E+00   0.533534E+07   0.533504E+07   0.417150E+01
   0.248098E-01   0.100867E+08   0.100488E+08  -0.362222E+01   0.670061E+03   0.394643E+07   0.100528E+08   0.100808E+08   0.100528E+08  -0.238267E+00   0.529220E+07   0.529189E+07   0.416484E+01
   0.250870E-01   0.100043E+08   0.996604E+07   0.468086E+02   0.607305E+03   0.388087E+07   0.997048E+07   0.999839E+07   0.997048E+07  -0.236315E+00   0.524896E+07   0.524864E+07   0.415713E+01
   0.253673E-01   0.992172E+07   0.988306E+07  -0.351621E+02   0.621749E+03   0.381586E+07   0.988792E+07   0.991575E+07   0.988792E+07  -0.234358E+00   0.520561E+07   0.520529E+07   0.414836E+01
   0.256508E-01   0.983896E+07   0.979990E+07   0.120075E+03   0.585748E+03   0.375141E+07   0.980519E+07   0.983294E+07   0.980519E+07  -0.232397E+00   0.516217E+07   0.516185E+07   0.413850E+01
   0.259374E-01   0.975604E+07   0.971659E+07   0.146497E+03   0.568507E+03   0.368754E+07   0.972230E+07   0.974996E+07   0.972230E+07  -0.230433E+00   0.511865E+07   0.511832E+07   0.412754E+01
   0.262272E-01   0.967297E+07   0.963314E+07   0.211163E+02   0.565590E+03   0.362425E+07   0.963926E+07   0.966683E+07   0.963926E+07  -0.228464E+00   0.507505E+07   0.507472E+07   0.411546E+01
   0.265202E-01   0.958978E+07   0.954956E+07  -0.241543E+02   0.523014E+03   0.356155E+07   0.955610E+07   0.958357E+07   0.955610E+07  -0.226493E+00   0.503138E+07   0.503105E+07   0.410224E+01
   0.268165E-01   0.950646E+07   0.946588E+07   0.446168E+02   0.539138E+03   0.349946E+07   0.947283E+07   0.950020E+07   0.947283E+07  -0.224520E+00   0.498766E+07   0.498733E+07   0.408786E+01
   0.271161E-01   0.942306E+07   0.938210E+07   0.826197E+02   0.487792E+03   0.343796E+07   0.938946E+07   0.941674E+07   0.938946E+07  -0.222544E+00   0.494388E+07   0.494355E+07   0.407229E+01
   0.274191E-01   0.933957E+07   0.929826E+07   0.107005E+03   0.507385E+03   0.337707E+07   0.930603E+07   0.933320E+07   0.930603E+07  -0.220566E+00   0.490007E+07   0.489974E+07   0.405553E+01
   0.277255E-01   0.925603E+07   0.921437E+07   0.312359E+02   0.459540E+03   0.331679E+07   0.922254E+07   0.924960E+07   0.922254E+07  -0.218587E+00   0.485623E+07   0.485590E+07   0.403756E+01
   0.280352E-01   0.917244E+07   0.913046E+07  -0.593511E+02   0.474210E+03   0.325713E+07   0.913901E+07   0.916597E+07   0.913901E+07  -0.216608E+00   0.481238E+07   0.481204E+07   0.401836E+01
   0.283485E-01   0.908884E+07   0.904653E+07   0.107703E+03   0.434392E+03   0.319809E+07   0.905547E+07   0.908232E+07   0.905547E+07  -0.214628E+00   0.476851E+07   0.476817E+07   0.399791E+01
   0.286652E-01   0.900525E+07   0.896261E+07   0.501566E+02   0.442626E+03   0.313968E+07   0.897194E+07   0.899867E+07   0.897194E+07  -0.212648E+00   0.472465E+07   0.472431E+07   0.397621E+01
   0.289855E-01   0.892167E+07   0.887873E+07   0.887224E+02   0.410019E+03   0.308191E+07   0.888844E+07   0.891505E+07   0.888844E+07  -0.210669E+00   0.468080E+07   0.468046E+07   0.395323E+01
   0.293094E-01   0.883814E+07   0.879491E+07  -0.339884E+02   0.413998E+03   0.302479E+07   0.880498E+07   0.883148E+07   0.880498E+07  -0.208691E+00   0.463698E+07   0.463664E+07   0.392896E+01
   0.296368E-01   0.875468E+07   0.871117E+07   0.192001E+02   0.385546E+03   0.296833E+07   0.872160E+07   0.874797E+07   0.872160E+07  -0.206715E+00   0.459320E+07   0.459285E+07   0.390340E+01
   0.299680E-01   0.867131E+07   0.862753E+07   0.898090E+02   0.388567E+03   0.291254E+07   0.863832E+07   0.866456E+07   0.863832E+07  -0.204741E+00   0.454946E+07   0.454912E+07   0.387653E+01
   0.303028E-01   0.858805E+07   0.854402E+07   0.544074E+02   0.360923E+03   0.285742E+07   0.855515E+07   0.858126E+07   0.855515E+07  -0.202769E+00   0.450579E+07   0.450544E+07   0.384835E+01
   0.306414E-01   0.850493E+07   0.846066E+07   0.153259E+01   0.365976E+03   0.280297E+07   0.847212E+07   0.849810E+07   0.847212E+07  -0.200802E+00   0.446219E+07   0.446184E+07   0.381884E+01
   0.309837E-01   0.842198E+07   0.837748E+07   0.505101E+01   0.336598E+03   0.274919E+07   0.838926E+07   0.841511E+07   0.838926E+07  -0.198838E+00   0.441869E+07   0.441833E+07   0.378800E+01
   0.313299E-01   0.833921E+07   0.829450E+07   0.533753E+02   0.345382E+03   0.269609E+07   0.830660E+07   0.833231E+07   0.830660E+07  -0.196878E+00   0.437528E+07   0.437492E+07   0.375583E+01
   0.316800E-01   0.825665E+07   0.821176E+07   0.802074E+02   0.313581E+03   0.264367E+07   0.822415E+07   0.824973E+07   0.822415E+07  -0.194924E+00   0.433198E+07   0.433163E+07   0.372232E+01
   0.320339E-01   0.817434E+07   0.812927E+07  -0.267303E+02   0.325289E+03   0.259194E+07   0.814195E+07   0.816739E+07   0.814195E+07  -0.192976E+00   0.428882E+07   0.428847E+07   0.368747E+01
   0.323918E-01   0.809229E+07   0.804706E+07   0.302146E+02   0.293579E+03   0.254092E+07   0.806002E+07   0.808531E+07   0.806002E+07  -0.191034E+00   0.424580E+07   0.424544E+07   0.365127E+01
   0.327538E-01   0.801053E+07   0.796517E+07   0.291074E+02   0.303637E+03   0.249060E+07   0.797838E+07   0.800353E+07   0.797838E+07  -0.189099E+00   0.420293E+07   0.420258E+07   0.361375E+01
   0.331197E-01   0.792909E+07   0.788361E+07   0.709123E+02   0.278449E+03   0.244099E+07   0.789707E+07   0.792208E+07   0.789707E+07  -0.187172E+00   0.416023E+07   0.415988E+07   0.357488E+01
   0.334898E-01   0.784800E+07   0.780242E+07  -0.236082E+02   0.279041E+03   0.239209E+07   0.781611E+07   0.784097E+07   0.781611E+07  -0.185253E+00   0.411772E+07   0.411737E+07   0.353469E+01
   0.338640E-01   0.776728E+07   0.772162E+07   0.219748E+02   0.268151E+03   0.234391E+07   0.773553E+07   0.776024E+07   0.773553E+07  -0.183343E+00   0.407541E+07   0.407505E+07   0.349317E+01
   0.342423E-01   0.768697E+07   0.764124E+07   0.451645E+02   0.253465E+03   0.229643E+07   0.765535E+07   0.767991E+07   0.765535E+07  -0.181443E+00   0.403331E+07   0.403295E+07   0.345035E+01
   0.346249E-01   0.760708E+07   0.756132E+07   0.309355E+02   0.258114E+03   0.224967E+07   0.757561E+07   0.760002E+07   0.757561E+07  -0.179553E+00   0.399144E+07   0.399108E+07   0.340622E+01
   0.350118E-01   0.752765E+07   0.748188E+07  -0.129468E+02   0.233562E+03   0.220364E+07   0.749633E+07   0.752059E+07   0.749633E+07  -0.177674E+00   0.394981E+07   0.394946E+07   0.336081E+01
   0.354030E-01   0.744871E+07   0.740294E+07   0.319368E+02   0.240859E+03   0.215833E+07   0.741755E+07   0.744165E+07   0.741755E+07  -0.175807E+00   0.390844E+07   0.390809E+07   0.331413E+01
   0.357985E-01   0.737028E+07   0.732454E+07   0.275013E+02   0.224675E+03   0.211375E+07   0.733928E+07   0.736323E+07   0.733928E+07  -0.173951E+00   0.386734E+07   0.386699E+07   0.326620E+01
   0.361985E-01   0.729239E+07   0.724671E+07   0.243818E+02   0.216281E+03   0.206990E+07   0.726155E+07   0.728535E+07   0.726155E+07  -0.172109E+00   0.382653E+07   0.382618E+07   0.321704E+01
   0.366030E-01   0.721508E+07   0.716946E+07  -0.240403E+02   0.219197E+03   0.202679E+07   0.718440E+07   0.720804E+07   0.718440E+07  -0.170281E+00   0.378602E+07   0.378568E+07   0.316668E+01
   0.370119E-01   0.713836E+07   0.709285E+07   0.577448E+02   0.198538E+03   0.198442E+07   0.710786E+07   0.713134E+07   0.710786E+07  -0.168466E+00   0.374583E+07   0.374549E+07   0.311515E+01
   0.374255E-01   0.706226E+07   0.701688E+07   0.284098E+00   0.201763E+03   0.194277E+07   0.703194E+07   0.705526E+07   0.703194E+07  -0.166667E+00   0.370597E+07   0.370563E+07   0.306246E+01
   0.378436E-01   0.698682E+07   0.694158E+07   0.348383E+01   0.195152E+03   0.190185E+07   0.695667E+07   0.697984E+07   0.695667E+07  -0.164883E+00   0.366646E+07   0.366611E+07   0.300867E+01
   0.382665E-01   0.691205E+07   0.686700E+07   0.147300E+02   0.179688E+03   0.186166E+07   0.688209E+07   0.690510E+07   0.688209E+07  -0.163116E+00   0.362730E+07   0.362696E+07   0.295379E+01
   0.386940E-01   0.683799E+07   0.679314E+07   0.309804E+02   0.185028E+03   0.182219E+07   0.680822E+07   0.683107E+07   0.680822E+07  -0.161365E+00   0.358852E+07   0.358818E+07   0.289787E+01
   0.391263E-01   0.676466E+07   0.672004E+07  -0.202929E+02   0.174884E+03   0.178344E+07   0.673508E+07   0.675778E+07   0.673508E+07  -0.159631E+00   0.355012E+07   0.354979E+07   0.284095E+01
   0.395635E-01   0.669208E+07   0.664772E+07   0.291033E+02   0.163105E+03   0.174541E+07   0.666270E+07   0.668524E+07   0.666270E+07  -0.157916E+00   0.351212E+07   0.351179E+07   0.278308E+01
   0.400055E-01   0.662028E+07   0.657620E+07   0.825964E+01   0.167734E+03   0.170810E+07   0.659111E+07   0.661349E+07   0.659111E+07  -0.156219E+00   0.347454E+07   0.347421E+07   0.272430E+01
   0.404525E-01   0.654929E+07   0.650552E+07  -0.468333E+01   0.158967E+03   0.167151E+07   0.652032E+07   0.654254E+07   0.652032E+07  -0.154541E+00   0.343737E+07   0.343705E+07   0.266466E+01
   0.409045E-01   0.647912E+07   0.643568E+07   0.181956E+02   0.147332E+03   0.163563E+07   0.645035E+07   0.647242E+07   0.645035E+07  -0.152883E+00   0.340065E+07   0.340033E+07   0.260422E+01
   0.413615E-01   0.640979E+07   0.636672E+07   0.292054E+01   0.150430E+03   0.160046E+07   0.638124E+07   0.640315E+07   0.638124E+07  -0.151245E+00   0.336437E+07   0.336406E+07   0.254303E+01
   0.418237E-01   0.634133E+07   0.629865E+07   0.379949E+01   0.146392E+03   0.156599E+07   0.631299E+07   0.633475E+07   0.631299E+07  -0.149627E+00   0.332855E+07   0.332824E+07   0.248115E+01
   0.422910E-01   0.627375E+07   0.623149E+07  -0.145736E+01   0.133966E+03   0.153222E+07   0.624563E+07   0.626724E+07   0.624563E+07  -0.148030E+00   0.329320E+07   0.329289E+07   0.241865E+01
   0.427635E-01   0.620708E+07   0.616526E+07   0.222020E+02   0.132486E+03   0.149914E+07   0.617918E+07   0.620063E+07   0.617918E+07  -0.146455E+00   0.325832E+07   0.325802E+07   0.235558E+01
   0.432413E-01   0.614132E+07   0.609997E+07  -0.154261E+02   0.134121E+03   0.146675E+07   0.611364E+07   0.613494E+07   0.611364E+07  -0.144902E+00   0.322393E+07   0.322363E+07   0.229203E+01
   0.437244E-01   0.607649E+07   0.603564E+07   0.237700E+00   0.125563E+03   0.143504E+07   0.604904E+07   0.607019E+07   0.604904E+07  -0.143371E+00   0.319003E+07   0.318974E+07   0.222805E+01
   0.442130E-01   0.601261E+07   0.597227E+07   0.262727E+02   0.116986E+03   0.140400E+07   0.598539E+07   0.600639E+07   0.598539E+07  -0.141862E+00   0.315663E+07   0.315634E+07   0.216373E+01
   0.447070E-01   0.594968E+07   0.590989E+07  -0.233205E+02   0.117400E+03   0.137363E+07   0.592270E+07   0.594354E+07   0.592270E+07  -0.140376E+00   0.312373E+07   0.312345E+07   0.209914E+01
   0.452065E-01   0.588772E+07   0.584850E+07   0.603942E+01   0.117715E+03   0.134391E+07   0.586096E+07   0.588167E+07   0.586096E+07  -0.138913E+00   0.309134E+07   0.309106E+07   0.203436E+01
   0.457116E-01   0.582672E+07   0.578809E+07   0.879130E+01   0.110715E+03   0.131484E+07   0.580021E+07   0.582076E+07   0.580021E+07  -0.137473E+00   0.305947E+07   0.305920E+07   0.196947E+01
   0.462223E-01   0.576670E+07   0.572869E+07  -0.150088E+02   0.102919E+03   0.128640E+07   0.574042E+07   0.576084E+07   0.574042E+07  -0.136056E+00   0.302810E+07   0.302784E+07   0.190457E+01
   0.467387E-01   0.570766E+07   0.567029E+07   0.177575E+02   0.101134E+03   0.125858E+07   0.568162E+07   0.570189E+07   0.568162E+07  -0.134663E+00   0.299726E+07   0.299700E+07   0.183972E+01
   0.472610E-01   0.564959E+07   0.561288E+07  -0.119058E+02   0.102207E+03   0.123139E+07   0.562380E+07   0.564393E+07   0.562380E+07  -0.133292E+00   0.296693E+07   0.296668E+07   0.177504E+01
   0.477890E-01   0.559250E+07   0.555647E+07  -0.152284E+02   0.998443E+02   0.120481E+07   0.556695E+07   0.558694E+07   0.556695E+07  -0.131945E+00   0.293712E+07   0.293687E+07   0.171060E+01
   0.483230E-01   0.553638E+07   0.550105E+07   0.178979E+02   0.935677E+02   0.117883E+07   0.551108E+07   0.553093E+07   0.551108E+07  -0.130620E+00   0.290782E+07   0.290758E+07   0.164649E+01
   0.488629E-01   0.548122E+07   0.544661E+07  -0.793534E+01   0.877100E+02   0.115343E+07   0.545616E+07   0.547588E+07   0.545616E+07  -0.129319E+00   0.287902E+07   0.287879E+07   0.158282E+01
   0.494088E-01   0.542702E+07   0.539314E+07  -0.360358E+01   0.852626E+02   0.112860E+07   0.540220E+07   0.542179E+07   0.540220E+07  -0.128040E+00   0.285074E+07   0.285051E+07   0.151968E+01
   0.499609E-01   0.537375E+07   0.534063E+07  -0.406258E+01   0.852478E+02   0.110433E+07   0.534919E+07   0.536864E+07   0.534919E+07  -0.126783E+00   0.282294E+07   0.282272E+07   0.145717E+01
   0.505191E-01   0.532141E+07   0.528905E+07  -0.624053E+01   0.848715E+02   0.108061E+07   0.529710E+07   0.531642E+07   0.529710E+07  -0.125549E+00   0.279564E+07   0.279543E+07   0.139538E+01
   0.510835E-01   0.526998E+07   0.523839E+07  -0.383992E+01   0.824687E+02   0.105742E+07   0.524591E+07   0.526511E+07   0.524591E+07  -0.124336E+00   0.276881E+07   0.276861E+07   0.133440E+01
   0.516543E-01   0.521943E+07   0.518863E+07  -0.145495E+02   0.783695E+02   0.103476E+07   0.519561E+07   0.521468E+07   0.519561E+07  -0.123144E+00   0.274246E+07   0.274226E+07   0.127435E+01
   0.522314E-01   0.516975E+07   0.513974E+07   0.177005E+02   0.739331E+02   0.101260E+07   0.514618E+07   0.516512E+07   0.514618E+07  -0.121972E+00   0.271655E+07   0.271636E+07   0.121531E+01
   0.528150E-01   0.512090E+07   0.509170E+07  -0.812878E+01   0.703068E+02   0.990936E+06   0.509758E+07   0.511640E+07   0.509758E+07  -0.120820E+00   0.269109E+07   0.269091E+07   0.115739E+01
   0.534051E-01   0.507286E+07   0.504446E+07  -0.124821E+02   0.678729E+02   0.969752E+06   0.504978E+07   0.506848E+07   0.504978E+07  -0.119687E+00   0.266606E+07   0.266588E+07   0.110067E+01
   0.540018E-01   0.502560E+07   0.499801E+07   0.148471E+01   0.663829E+02   0.949034E+06   0.500276E+07   0.502134E+07   0.500276E+07  -0.118573E+00   0.264143E+07   0.264126E+07   0.104526E+01
   0.546052E-01   0.497907E+07   0.495229E+07  -0.880289E+01   0.653501E+02   0.928767E+06   0.495648E+07   0.497494E+07   0.495648E+07  -0.117476E+00   0.261719E+07   0.261703E+07   0.991247E+00
   0.552153E-01   0.493325E+07   0.490728E+07   0.244256E+01   0.643584E+02   0.908936E+06   0.491090E+07   0.492924E+07   0.491090E+07  -0.116395E+00   0.259333E+07   0.259317E+07   0.938719E+00
   0.558322E-01   0.488809E+07   0.486292E+07  -0.256089E+02   0.631825E+02   0.889525E+06   0.486598E+07   0.488421E+07   0.486598E+07  -0.115331E+00   0.256981E+07   0.256966E+07   0.887766E+00
   0.564560E-01   0.484355E+07   0.481918E+07   0.428560E+00   0.617692E+02   0.870521E+06   0.482168E+07   0.483979E+07   0.482168E+07  -0.114281E+00   0.254662E+07   0.254648E+07   0.838473E+00
   0.570868E-01   0.479959E+07   0.477601E+07  -0.693978E+01   0.601669E+02   0.851909E+06   0.477796E+07   0.479595E+07   0.477796E+07  -0.113245E+00   0.252374E+07   0.252360E+07   0.790921E+00
   0.577247E-01   0.475616E+07   0.473336E+07   0.344162E+01   0.584577E+02   0.833678E+06   0.473476E+07   0.475264E+07   0.473476E+07  -0.112221E+00   0.250113E+07   0.250100E+07   0.745187E+00
   0.583696E-01   0.471321E+07   0.469117E+07  -0.878866E+01   0.567168E+02   0.815812E+06   0.469204E+07   0.470981E+07   0.469204E+07  -0.111208E+00   0.247878E+07   0.247866E+07   0.701343E+00
   0.592867E-01   0.465366E+07   0.463267E+07   0.680137E+01   0.508986E+02   0.791333E+06   0.463282E+07   0.465042E+07   0.463282E+07  -0.109804E+00   0.244779E+07   0.244768E+07   0.643143E+00
   0.602038E-01   0.459746E+07   0.457747E+07  -0.323750E+01   0.509624E+02   0.768151E+06   0.457692E+07   0.459437E+07   0.457692E+07  -0.108480E+00   0.241856E+07   0.241845E+07   0.589574E+00
