#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.122921E-01   0.142707E+08   0.142555E+08  -0.285102E+04  -0.285199E+04   0.134599E+08   0.142430E+08   0.142682E+08   0.142430E+08  -0.328584E+00   0.717409E+07   0.717396E+07   0.348980E+01
   0.124294E-01   0.142071E+08   0.141916E+08  -0.277596E+04  -0.277690E+04   0.133878E+08   0.141791E+08   0.142045E+08   0.141791E+08  -0.327108E+00   0.714192E+07   0.714179E+07   0.351163E+01
   0.125683E-01   0.141430E+08   0.141272E+08  -0.270274E+04  -0.270366E+04   0.133152E+08   0.141147E+08   0.141403E+08   0.141147E+08  -0.325622E+00   0.710951E+07   0.710938E+07   0.353340E+01
   0.127087E-01   0.140784E+08   0.140623E+08  -0.263131E+04  -0.263220E+04   0.132422E+08   0.140498E+08   0.140757E+08   0.140498E+08  -0.324125E+00   0.707688E+07   0.707675E+07   0.355507E+01
   0.128507E-01   0.140134E+08   0.139970E+08  -0.256163E+04  -0.256250E+04   0.131687E+08   0.139845E+08   0.140106E+08   0.139845E+08  -0.322618E+00   0.704402E+07   0.704388E+07   0.357666E+01
   0.129943E-01   0.139479E+08   0.139312E+08  -0.249367E+04  -0.249452E+04   0.130947E+08   0.139187E+08   0.139451E+08   0.139187E+08  -0.321101E+00   0.701093E+07   0.701079E+07   0.359815E+01
   0.131395E-01   0.138820E+08   0.138650E+08  -0.242738E+04  -0.242820E+04   0.130203E+08   0.138524E+08   0.138791E+08   0.138524E+08  -0.319573E+00   0.697761E+07   0.697747E+07   0.361952E+01
   0.132863E-01   0.138156E+08   0.137983E+08  -0.236271E+04  -0.236352E+04   0.129454E+08   0.137858E+08   0.138127E+08   0.137858E+08  -0.318034E+00   0.694407E+07   0.694392E+07   0.364078E+01
   0.134347E-01   0.137488E+08   0.137312E+08  -0.229965E+04  -0.230043E+04   0.128701E+08   0.137186E+08   0.137458E+08   0.137186E+08  -0.316485E+00   0.691029E+07   0.691015E+07   0.366191E+01
   0.135848E-01   0.136815E+08   0.136636E+08  -0.223814E+04  -0.223890E+04   0.127943E+08   0.136510E+08   0.136785E+08   0.136510E+08  -0.314926E+00   0.687629E+07   0.687614E+07   0.368290E+01
   0.137366E-01   0.136138E+08   0.135956E+08  -0.217815E+04  -0.217889E+04   0.127181E+08   0.135830E+08   0.136107E+08   0.135830E+08  -0.313356E+00   0.684206E+07   0.684191E+07   0.370374E+01
   0.138901E-01   0.135456E+08   0.135270E+08  -0.211965E+04  -0.212037E+04   0.126414E+08   0.135145E+08   0.135425E+08   0.135145E+08  -0.311776E+00   0.680761E+07   0.680745E+07   0.372442E+01
   0.140453E-01   0.134770E+08   0.134581E+08  -0.206260E+04  -0.206330E+04   0.125643E+08   0.134455E+08   0.134738E+08   0.134455E+08  -0.310186E+00   0.677293E+07   0.677277E+07   0.374493E+01
   0.142022E-01   0.134079E+08   0.133887E+08  -0.200696E+04  -0.200764E+04   0.124867E+08   0.133762E+08   0.134047E+08   0.133762E+08  -0.308585E+00   0.673802E+07   0.673786E+07   0.376526E+01
   0.143609E-01   0.133384E+08   0.133188E+08  -0.195271E+04  -0.195337E+04   0.124087E+08   0.133063E+08   0.133351E+08   0.133063E+08  -0.306974E+00   0.670289E+07   0.670273E+07   0.378540E+01
   0.145214E-01   0.132684E+08   0.132485E+08  -0.189981E+04  -0.190046E+04   0.123303E+08   0.132360E+08   0.132651E+08   0.132360E+08  -0.305352E+00   0.666753E+07   0.666737E+07   0.380533E+01
   0.146836E-01   0.131980E+08   0.131777E+08  -0.184823E+04  -0.184886E+04   0.122514E+08   0.131653E+08   0.131946E+08   0.131653E+08  -0.303720E+00   0.663196E+07   0.663179E+07   0.382505E+01
   0.148477E-01   0.131274E+08   0.131067E+08  -0.179797E+04  -0.179858E+04   0.121724E+08   0.130943E+08   0.131239E+08   0.130943E+08  -0.302083E+00   0.659625E+07   0.659608E+07   0.384454E+01
   0.150136E-01   0.130561E+08   0.130351E+08  -0.174894E+04  -0.174954E+04   0.120927E+08   0.130227E+08   0.130525E+08   0.130227E+08  -0.300431E+00   0.656023E+07   0.656006E+07   0.386378E+01
   0.151813E-01   0.129844E+08   0.129630E+08  -0.170114E+04  -0.170172E+04   0.120126E+08   0.129507E+08   0.129808E+08   0.129507E+08  -0.298769E+00   0.652399E+07   0.652382E+07   0.388277E+01
   0.153509E-01   0.129122E+08   0.128905E+08  -0.165454E+04  -0.165510E+04   0.119320E+08   0.128782E+08   0.129085E+08   0.128782E+08  -0.297097E+00   0.648753E+07   0.648735E+07   0.390150E+01
   0.155225E-01   0.128396E+08   0.128175E+08  -0.160912E+04  -0.160966E+04   0.118511E+08   0.128053E+08   0.128359E+08   0.128053E+08  -0.295415E+00   0.645085E+07   0.645067E+07   0.391994E+01
   0.156959E-01   0.127666E+08   0.127441E+08  -0.156483E+04  -0.156536E+04   0.117697E+08   0.127319E+08   0.127628E+08   0.127319E+08  -0.293723E+00   0.641395E+07   0.641377E+07   0.393809E+01
   0.158713E-01   0.126931E+08   0.126703E+08  -0.152167E+04  -0.152218E+04   0.116880E+08   0.126582E+08   0.126893E+08   0.126582E+08  -0.292021E+00   0.637684E+07   0.637665E+07   0.395592E+01
   0.160486E-01   0.126192E+08   0.125960E+08  -0.147959E+04  -0.148010E+04   0.116058E+08   0.125839E+08   0.126153E+08   0.125839E+08  -0.290309E+00   0.633951E+07   0.633932E+07   0.397343E+01
   0.162279E-01   0.125449E+08   0.125213E+08  -0.143859E+04  -0.143907E+04   0.115232E+08   0.125093E+08   0.125409E+08   0.125093E+08  -0.288587E+00   0.630196E+07   0.630177E+07   0.399060E+01
   0.164092E-01   0.124702E+08   0.124461E+08  -0.139862E+04  -0.139909E+04   0.114403E+08   0.124342E+08   0.124661E+08   0.124342E+08  -0.286855E+00   0.626420E+07   0.626401E+07   0.400742E+01
   0.165926E-01   0.123950E+08   0.123706E+08  -0.135967E+04  -0.136013E+04   0.113570E+08   0.123588E+08   0.123909E+08   0.123588E+08  -0.285114E+00   0.622623E+07   0.622603E+07   0.402387E+01
   0.167780E-01   0.123194E+08   0.122946E+08  -0.132171E+04  -0.132216E+04   0.112733E+08   0.122829E+08   0.123152E+08   0.122829E+08  -0.283363E+00   0.618805E+07   0.618785E+07   0.403993E+01
   0.169654E-01   0.122434E+08   0.122182E+08  -0.128472E+04  -0.128515E+04   0.111892E+08   0.122066E+08   0.122392E+08   0.122066E+08  -0.281602E+00   0.614966E+07   0.614946E+07   0.405558E+01
   0.171550E-01   0.121670E+08   0.121414E+08  -0.124867E+04  -0.124909E+04   0.111048E+08   0.121298E+08   0.121627E+08   0.121298E+08  -0.279832E+00   0.611106E+07   0.611086E+07   0.407082E+01
   0.173466E-01   0.120902E+08   0.120642E+08  -0.121355E+04  -0.121396E+04   0.110200E+08   0.120527E+08   0.120858E+08   0.120527E+08  -0.278053E+00   0.607226E+07   0.607205E+07   0.408562E+01
   0.175405E-01   0.120129E+08   0.119865E+08  -0.117932E+04  -0.117972E+04   0.109347E+08   0.119751E+08   0.120085E+08   0.119751E+08  -0.276263E+00   0.603323E+07   0.603301E+07   0.409996E+01
   0.177364E-01   0.119353E+08   0.119084E+08  -0.114598E+04  -0.114637E+04   0.108492E+08   0.118972E+08   0.119308E+08   0.118972E+08  -0.274465E+00   0.599402E+07   0.599380E+07   0.411384E+01
   0.179346E-01   0.118573E+08   0.118300E+08  -0.111349E+04  -0.111387E+04   0.107634E+08   0.118188E+08   0.118527E+08   0.118188E+08  -0.272657E+00   0.595461E+07   0.595439E+07   0.412722E+01
   0.181350E-01   0.117788E+08   0.117511E+08  -0.108185E+04  -0.108222E+04   0.106772E+08   0.117401E+08   0.117742E+08   0.117401E+08  -0.270841E+00   0.591501E+07   0.591478E+07   0.414010E+01
   0.183376E-01   0.117000E+08   0.116719E+08  -0.105102E+04  -0.105138E+04   0.105907E+08   0.116610E+08   0.116953E+08   0.116610E+08  -0.269016E+00   0.587521E+07   0.587498E+07   0.415244E+01
   0.185425E-01   0.116209E+08   0.115923E+08  -0.102100E+04  -0.102134E+04   0.105039E+08   0.115815E+08   0.116161E+08   0.115815E+08  -0.267182E+00   0.583522E+07   0.583499E+07   0.416425E+01
   0.187497E-01   0.115413E+08   0.115123E+08  -0.991748E+03  -0.992084E+03   0.104168E+08   0.115016E+08   0.115364E+08   0.115016E+08  -0.265340E+00   0.579504E+07   0.579481E+07   0.417549E+01
   0.189592E-01   0.114614E+08   0.114319E+08  -0.963261E+03  -0.963588E+03   0.103294E+08   0.114214E+08   0.114564E+08   0.114214E+08  -0.263489E+00   0.575468E+07   0.575444E+07   0.418614E+01
   0.191710E-01   0.113811E+08   0.113512E+08  -0.935518E+03  -0.935835E+03   0.102418E+08   0.113408E+08   0.113761E+08   0.113408E+08  -0.261630E+00   0.571413E+07   0.571389E+07   0.419619E+01
   0.193852E-01   0.113004E+08   0.112701E+08  -0.908500E+03  -0.908808E+03   0.101538E+08   0.112599E+08   0.112953E+08   0.112599E+08  -0.259762E+00   0.567341E+07   0.567316E+07   0.420561E+01
   0.196018E-01   0.112194E+08   0.111887E+08  -0.882191E+03  -0.882490E+03   0.100656E+08   0.111786E+08   0.112142E+08   0.111786E+08  -0.257887E+00   0.563250E+07   0.563226E+07   0.421439E+01
   0.198208E-01   0.111381E+08   0.111069E+08  -0.856572E+03  -0.856863E+03   0.997715E+07   0.110969E+08   0.111328E+08   0.110969E+08  -0.256003E+00   0.559143E+07   0.559118E+07   0.422250E+01
   0.200423E-01   0.110564E+08   0.110248E+08  -0.831629E+03  -0.831910E+03   0.988846E+07   0.110149E+08   0.110511E+08   0.110149E+08  -0.254112E+00   0.555019E+07   0.554993E+07   0.422993E+01
   0.202662E-01   0.109744E+08   0.109423E+08  -0.807345E+03  -0.807618E+03   0.979957E+07   0.109327E+08   0.109690E+08   0.109327E+08  -0.252214E+00   0.550879E+07   0.550853E+07   0.423665E+01
   0.204926E-01   0.108920E+08   0.108595E+08  -0.783702E+03  -0.783968E+03   0.971044E+07   0.108500E+08   0.108866E+08   0.108500E+08  -0.250308E+00   0.546722E+07   0.546696E+07   0.424264E+01
   0.207216E-01   0.108094E+08   0.107764E+08  -0.760687E+03  -0.760945E+03   0.962112E+07   0.107671E+08   0.108039E+08   0.107671E+08  -0.248395E+00   0.542550E+07   0.542524E+07   0.424788E+01
   0.209531E-01   0.107264E+08   0.106930E+08  -0.738284E+03  -0.738534E+03   0.953161E+07   0.106839E+08   0.107208E+08   0.106839E+08  -0.246475E+00   0.538363E+07   0.538336E+07   0.425235E+01
   0.211872E-01   0.106432E+08   0.106094E+08  -0.716479E+03  -0.716722E+03   0.944193E+07   0.106004E+08   0.106375E+08   0.106004E+08  -0.244548E+00   0.534161E+07   0.534134E+07   0.425602E+01
   0.214240E-01   0.105597E+08   0.105254E+08  -0.695257E+03  -0.695492E+03   0.935209E+07   0.105166E+08   0.105539E+08   0.105166E+08  -0.242615E+00   0.529945E+07   0.529917E+07   0.425888E+01
   0.216633E-01   0.104759E+08   0.104411E+08  -0.674604E+03  -0.674832E+03   0.926210E+07   0.104325E+08   0.104700E+08   0.104325E+08  -0.240675E+00   0.525715E+07   0.525688E+07   0.426090E+01
   0.219054E-01   0.103918E+08   0.103566E+08  -0.654506E+03  -0.654728E+03   0.917198E+07   0.103482E+08   0.103859E+08   0.103482E+08  -0.238730E+00   0.521473E+07   0.521445E+07   0.426206E+01
   0.221501E-01   0.103075E+08   0.102719E+08  -0.634951E+03  -0.635166E+03   0.908175E+07   0.102636E+08   0.103015E+08   0.102636E+08  -0.236779E+00   0.517217E+07   0.517189E+07   0.426234E+01
   0.223976E-01   0.102229E+08   0.101869E+08  -0.615925E+03  -0.616133E+03   0.899140E+07   0.101788E+08   0.102169E+08   0.101788E+08  -0.234823E+00   0.512950E+07   0.512922E+07   0.426171E+01
   0.226479E-01   0.101382E+08   0.101017E+08  -0.597415E+03  -0.597617E+03   0.890097E+07   0.100938E+08   0.101320E+08   0.100938E+08  -0.232861E+00   0.508672E+07   0.508643E+07   0.426016E+01
   0.229009E-01   0.100532E+08   0.100162E+08  -0.579408E+03  -0.579604E+03   0.881046E+07   0.100085E+08   0.100470E+08   0.100085E+08  -0.230895E+00   0.504384E+07   0.504354E+07   0.425766E+01
   0.231568E-01   0.996796E+07   0.993058E+07  -0.561893E+03  -0.562083E+03   0.871987E+07   0.992310E+07   0.996168E+07   0.992310E+07  -0.228923E+00   0.500084E+07   0.500055E+07   0.425418E+01
   0.234155E-01   0.988258E+07   0.984477E+07  -0.544858E+03  -0.545042E+03   0.862925E+07   0.983748E+07   0.987623E+07   0.983748E+07  -0.226948E+00   0.495777E+07   0.495747E+07   0.424971E+01
   0.236771E-01   0.979702E+07   0.975878E+07  -0.528291E+03  -0.528470E+03   0.853859E+07   0.975169E+07   0.979060E+07   0.975169E+07  -0.224969E+00   0.491460E+07   0.491430E+07   0.424423E+01
   0.239417E-01   0.971131E+07   0.967264E+07  -0.512181E+03  -0.512354E+03   0.844791E+07   0.966575E+07   0.970481E+07   0.966575E+07  -0.222987E+00   0.487136E+07   0.487105E+07   0.423771E+01
   0.242092E-01   0.962544E+07   0.958636E+07  -0.496516E+03  -0.496684E+03   0.835722E+07   0.957968E+07   0.961888E+07   0.957968E+07  -0.221001E+00   0.482804E+07   0.482774E+07   0.423014E+01
   0.244797E-01   0.953946E+07   0.949996E+07  -0.481286E+03  -0.481448E+03   0.826655E+07   0.949347E+07   0.953282E+07   0.949347E+07  -0.219012E+00   0.478467E+07   0.478436E+07   0.422148E+01
   0.247532E-01   0.945335E+07   0.941345E+07  -0.466479E+03  -0.466637E+03   0.817591E+07   0.940716E+07   0.944665E+07   0.940716E+07  -0.217021E+00   0.474124E+07   0.474093E+07   0.421172E+01
   0.250298E-01   0.936716E+07   0.932685E+07  -0.452087E+03  -0.452240E+03   0.808531E+07   0.932076E+07   0.936038E+07   0.932076E+07  -0.215028E+00   0.469776E+07   0.469745E+07   0.420084E+01
   0.253094E-01   0.928088E+07   0.924017E+07  -0.438098E+03  -0.438246E+03   0.799478E+07   0.923429E+07   0.927404E+07   0.923429E+07  -0.213033E+00   0.465425E+07   0.465393E+07   0.418882E+01
   0.255922E-01   0.919454E+07   0.915344E+07  -0.424503E+03  -0.424646E+03   0.790432E+07   0.914776E+07   0.918763E+07   0.914776E+07  -0.211037E+00   0.461071E+07   0.461039E+07   0.417563E+01
   0.258782E-01   0.910816E+07   0.906668E+07  -0.411291E+03  -0.411431E+03   0.781398E+07   0.906119E+07   0.910119E+07   0.906119E+07  -0.209039E+00   0.456715E+07   0.456682E+07   0.416127E+01
   0.261673E-01   0.902175E+07   0.897990E+07  -0.398455E+03  -0.398589E+03   0.772375E+07   0.897461E+07   0.901472E+07   0.897461E+07  -0.207042E+00   0.452357E+07   0.452325E+07   0.414571E+01
   0.264597E-01   0.893534E+07   0.889312E+07  -0.385983E+03  -0.386114E+03   0.763366E+07   0.888802E+07   0.892824E+07   0.888802E+07  -0.205044E+00   0.448000E+07   0.447967E+07   0.412892E+01
   0.267553E-01   0.884894E+07   0.880637E+07  -0.373868E+03  -0.373994E+03   0.754374E+07   0.880145E+07   0.884178E+07   0.880145E+07  -0.203047E+00   0.443644E+07   0.443611E+07   0.411091E+01
   0.270542E-01   0.876257E+07   0.871966E+07  -0.362100E+03  -0.362222E+03   0.745401E+07   0.871493E+07   0.875536E+07   0.871493E+07  -0.201051E+00   0.439290E+07   0.439256E+07   0.409163E+01
   0.273565E-01   0.867626E+07   0.863301E+07  -0.350671E+03  -0.350790E+03   0.736448E+07   0.862846E+07   0.866900E+07   0.862846E+07  -0.199056E+00   0.434938E+07   0.434905E+07   0.407110E+01
   0.276622E-01   0.859003E+07   0.854645E+07  -0.339573E+03  -0.339687E+03   0.727519E+07   0.854208E+07   0.858271E+07   0.854208E+07  -0.197064E+00   0.430591E+07   0.430558E+07   0.404927E+01
   0.279712E-01   0.850390E+07   0.846000E+07  -0.328796E+03  -0.328907E+03   0.718616E+07   0.845580E+07   0.849652E+07   0.845580E+07  -0.195073E+00   0.426249E+07   0.426216E+07   0.402615E+01
   0.282838E-01   0.841788E+07   0.837368E+07  -0.318334E+03  -0.318442E+03   0.709742E+07   0.836965E+07   0.841045E+07   0.836965E+07  -0.193086E+00   0.421914E+07   0.421880E+07   0.400172E+01
   0.285998E-01   0.833201E+07   0.828752E+07  -0.308178E+03  -0.308282E+03   0.700897E+07   0.828366E+07   0.832453E+07   0.828366E+07  -0.191102E+00   0.417586E+07   0.417552E+07   0.397597E+01
   0.289193E-01   0.824631E+07   0.820155E+07  -0.298321E+03  -0.298422E+03   0.692087E+07   0.819784E+07   0.823879E+07   0.819783E+07  -0.189122E+00   0.413267E+07   0.413233E+07   0.394889E+01
   0.292424E-01   0.816080E+07   0.811577E+07  -0.288755E+03  -0.288852E+03   0.683312E+07   0.811221E+07   0.815323E+07   0.811221E+07  -0.187147E+00   0.408958E+07   0.408923E+07   0.392046E+01
   0.295692E-01   0.807551E+07   0.803024E+07  -0.279473E+03  -0.279567E+03   0.674575E+07   0.802682E+07   0.806790E+07   0.802682E+07  -0.185177E+00   0.404660E+07   0.404625E+07   0.389068E+01
   0.298996E-01   0.799046E+07   0.794495E+07  -0.270467E+03  -0.270558E+03   0.665879E+07   0.794167E+07   0.798281E+07   0.794167E+07  -0.183212E+00   0.400375E+07   0.400340E+07   0.385954E+01
   0.302336E-01   0.790567E+07   0.785996E+07  -0.261731E+03  -0.261820E+03   0.657227E+07   0.785680E+07   0.789799E+07   0.785680E+07  -0.181254E+00   0.396103E+07   0.396068E+07   0.382703E+01
   0.305714E-01   0.782119E+07   0.777527E+07  -0.253258E+03  -0.253344E+03   0.648620E+07   0.777223E+07   0.781347E+07   0.777223E+07  -0.179303E+00   0.391847E+07   0.391812E+07   0.379316E+01
   0.309130E-01   0.773703E+07   0.769093E+07  -0.245042E+03  -0.245124E+03   0.640062E+07   0.768799E+07   0.772928E+07   0.768799E+07  -0.177360E+00   0.387607E+07   0.387572E+07   0.375792E+01
   0.312584E-01   0.765321E+07   0.760695E+07  -0.237074E+03  -0.237154E+03   0.631554E+07   0.760411E+07   0.764544E+07   0.760411E+07  -0.175425E+00   0.383385E+07   0.383350E+07   0.372130E+01
   0.316076E-01   0.756977E+07   0.752337E+07  -0.229350E+03  -0.229428E+03   0.623099E+07   0.752062E+07   0.756198E+07   0.752062E+07  -0.173499E+00   0.379183E+07   0.379148E+07   0.368332E+01
   0.319608E-01   0.748674E+07   0.744021E+07  -0.221863E+03  -0.221938E+03   0.614700E+07   0.743754E+07   0.747892E+07   0.743754E+07  -0.171582E+00   0.375001E+07   0.374966E+07   0.364397E+01
   0.323179E-01   0.740414E+07   0.735751E+07  -0.214607E+03  -0.214680E+03   0.606359E+07   0.735490E+07   0.739631E+07   0.735490E+07  -0.169676E+00   0.370842E+07   0.370807E+07   0.360326E+01
   0.326790E-01   0.732201E+07   0.727528E+07  -0.207576E+03  -0.207646E+03   0.598078E+07   0.727272E+07   0.731416E+07   0.727272E+07  -0.167780E+00   0.366706E+07   0.366671E+07   0.356119E+01
   0.330441E-01   0.724036E+07   0.719357E+07  -0.200764E+03  -0.200831E+03   0.589860E+07   0.719105E+07   0.723250E+07   0.719105E+07  -0.165896E+00   0.362595E+07   0.362560E+07   0.351778E+01
   0.334133E-01   0.715923E+07   0.711240E+07  -0.194165E+03  -0.194230E+03   0.581707E+07   0.710990E+07   0.715136E+07   0.710990E+07  -0.164024E+00   0.358510E+07   0.358476E+07   0.347304E+01
   0.337867E-01   0.707865E+07   0.703181E+07  -0.187773E+03  -0.187836E+03   0.573621E+07   0.702931E+07   0.707078E+07   0.702931E+07  -0.162165E+00   0.354454E+07   0.354419E+07   0.342698E+01
   0.341641E-01   0.699865E+07   0.695181E+07  -0.181584E+03  -0.181645E+03   0.565605E+07   0.694931E+07   0.699078E+07   0.694931E+07  -0.160319E+00   0.350427E+07   0.350392E+07   0.337961E+01
   0.345459E-01   0.691925E+07   0.687244E+07  -0.175591E+03  -0.175650E+03   0.557660E+07   0.686991E+07   0.691139E+07   0.686991E+07  -0.158487E+00   0.346430E+07   0.346396E+07   0.333096E+01
   0.349319E-01   0.684049E+07   0.679373E+07  -0.169790E+03  -0.169847E+03   0.549790E+07   0.679116E+07   0.683263E+07   0.679116E+07  -0.156670E+00   0.342466E+07   0.342432E+07   0.328104E+01
   0.353221E-01   0.676239E+07   0.671570E+07  -0.164174E+03  -0.164230E+03   0.541997E+07   0.671308E+07   0.675454E+07   0.671308E+07  -0.154869E+00   0.338536E+07   0.338502E+07   0.322989E+01
   0.357168E-01   0.668498E+07   0.663839E+07  -0.158740E+03  -0.158794E+03   0.534282E+07   0.663569E+07   0.667715E+07   0.663569E+07  -0.153084E+00   0.334641E+07   0.334607E+07   0.317752E+01
   0.361159E-01   0.660828E+07   0.656182E+07  -0.153483E+03  -0.153534E+03   0.526647E+07   0.655902E+07   0.660048E+07   0.655902E+07  -0.151315E+00   0.330781E+07   0.330748E+07   0.312397E+01
   0.365194E-01   0.653232E+07   0.648601E+07  -0.148396E+03  -0.148446E+03   0.519094E+07   0.648310E+07   0.652454E+07   0.648310E+07  -0.149563E+00   0.326960E+07   0.326926E+07   0.306927E+01
   0.369274E-01   0.645712E+07   0.641099E+07  -0.143475E+03  -0.143524E+03   0.511626E+07   0.640795E+07   0.644937E+07   0.640795E+07  -0.147830E+00   0.323177E+07   0.323143E+07   0.301345E+01
   0.373400E-01   0.638272E+07   0.633679E+07  -0.138717E+03  -0.138763E+03   0.504244E+07   0.633359E+07   0.637500E+07   0.633359E+07  -0.146114E+00   0.319434E+07   0.319401E+07   0.295656E+01
   0.377572E-01   0.630914E+07   0.626344E+07  -0.134116E+03  -0.134161E+03   0.496950E+07   0.626007E+07   0.630146E+07   0.626007E+07  -0.144418E+00   0.315733E+07   0.315700E+07   0.289863E+01
   0.381791E-01   0.623641E+07   0.619098E+07  -0.129667E+03  -0.129711E+03   0.489748E+07   0.618741E+07   0.622878E+07   0.618741E+07  -0.142742E+00   0.312075E+07   0.312043E+07   0.283971E+01
   0.386057E-01   0.616456E+07   0.611942E+07  -0.125368E+03  -0.125410E+03   0.482638E+07   0.611563E+07   0.615698E+07   0.611563E+07  -0.141086E+00   0.308462E+07   0.308430E+07   0.277985E+01
   0.390370E-01   0.609362E+07   0.604880E+07  -0.121212E+03  -0.121253E+03   0.475622E+07   0.604477E+07   0.608609E+07   0.604477E+07  -0.139451E+00   0.304895E+07   0.304863E+07   0.271909E+01
   0.394732E-01   0.602361E+07   0.597912E+07  -0.117197E+03  -0.117237E+03   0.468703E+07   0.597483E+07   0.601613E+07   0.597483E+07  -0.137838E+00   0.301375E+07   0.301343E+07   0.265749E+01
   0.399142E-01   0.595453E+07   0.591042E+07  -0.113318E+03  -0.113356E+03   0.461880E+07   0.590585E+07   0.594712E+07   0.590585E+07  -0.136246E+00   0.297902E+07   0.297871E+07   0.259511E+01
   0.403602E-01   0.588642E+07   0.584270E+07  -0.109570E+03  -0.109607E+03   0.455155E+07   0.583782E+07   0.587907E+07   0.583782E+07  -0.134677E+00   0.294478E+07   0.294447E+07   0.253200E+01
   0.408111E-01   0.581927E+07   0.577598E+07  -0.105950E+03  -0.105986E+03   0.448529E+07   0.577077E+07   0.581200E+07   0.577077E+07  -0.133130E+00   0.291102E+07   0.291072E+07   0.246824E+01
   0.412671E-01   0.575311E+07   0.571028E+07  -0.102454E+03  -0.102488E+03   0.442003E+07   0.570472E+07   0.574591E+07   0.570472E+07  -0.131606E+00   0.287777E+07   0.287748E+07   0.240388E+01
   0.417282E-01   0.568795E+07   0.564560E+07  -0.990772E+02  -0.991105E+02   0.435576E+07   0.563966E+07   0.568083E+07   0.563966E+07  -0.130106E+00   0.284502E+07   0.284473E+07   0.233899E+01
   0.421944E-01   0.562380E+07   0.558195E+07  -0.958168E+02  -0.958491E+02   0.429251E+07   0.557562E+07   0.561677E+07   0.557562E+07  -0.128628E+00   0.281279E+07   0.281250E+07   0.227366E+01
   0.426659E-01   0.556068E+07   0.551936E+07  -0.926691E+02  -0.927002E+02   0.423027E+07   0.551261E+07   0.555373E+07   0.551261E+07  -0.127175E+00   0.278107E+07   0.278079E+07   0.220794E+01
   0.431426E-01   0.549860E+07   0.545784E+07  -0.896303E+02  -0.896604E+02   0.416905E+07   0.545065E+07   0.549175E+07   0.545065E+07  -0.125745E+00   0.274988E+07   0.274960E+07   0.214193E+01
   0.436246E-01   0.543757E+07   0.539740E+07  -0.866971E+02  -0.867263E+02   0.410886E+07   0.538974E+07   0.543082E+07   0.538974E+07  -0.124340E+00   0.271922E+07   0.271895E+07   0.207570E+01
   0.441120E-01   0.537760E+07   0.533805E+07  -0.838662E+02  -0.838943E+02   0.404970E+07   0.532990E+07   0.537096E+07   0.532990E+07  -0.122960E+00   0.268910E+07   0.268884E+07   0.200934E+01
   0.446049E-01   0.531871E+07   0.527978E+07  -0.811340E+02  -0.811613E+02   0.399157E+07   0.527113E+07   0.531217E+07   0.527113E+07  -0.121604E+00   0.265952E+07   0.265926E+07   0.194292E+01
   0.451033E-01   0.526088E+07   0.522262E+07  -0.784974E+02  -0.785238E+02   0.393445E+07   0.521344E+07   0.525445E+07   0.521344E+07  -0.120273E+00   0.263048E+07   0.263022E+07   0.187655E+01
   0.456072E-01   0.520412E+07   0.516653E+07  -0.759530E+02  -0.759785E+02   0.387835E+07   0.515680E+07   0.519780E+07   0.515680E+07  -0.118966E+00   0.260197E+07   0.260172E+07   0.181031E+01
   0.461168E-01   0.514841E+07   0.511153E+07  -0.734975E+02  -0.735222E+02   0.382324E+07   0.510123E+07   0.514221E+07   0.510123E+07  -0.117684E+00   0.257400E+07   0.257376E+07   0.174429E+01
   0.466320E-01   0.509375E+07   0.505758E+07  -0.711278E+02  -0.711517E+02   0.376912E+07   0.504670E+07   0.508767E+07   0.504670E+07  -0.116426E+00   0.254655E+07   0.254632E+07   0.167859E+01
   0.471531E-01   0.504011E+07   0.500469E+07  -0.688408E+02  -0.688639E+02   0.371596E+07   0.499320E+07   0.503416E+07   0.499320E+07  -0.115192E+00   0.251962E+07   0.251940E+07   0.161330E+01
   0.476799E-01   0.498749E+07   0.495283E+07  -0.666335E+02  -0.666559E+02   0.366376E+07   0.494072E+07   0.498167E+07   0.494072E+07  -0.113981E+00   0.249321E+07   0.249299E+07   0.154853E+01
   0.482126E-01   0.493588E+07   0.490198E+07  -0.645031E+02  -0.645248E+02   0.361251E+07   0.488924E+07   0.493018E+07   0.488924E+07  -0.112794E+00   0.246730E+07   0.246709E+07   0.148437E+01
   0.487513E-01   0.488525E+07   0.485215E+07  -0.624467E+02  -0.624677E+02   0.356218E+07   0.483875E+07   0.487969E+07   0.483875E+07  -0.111629E+00   0.244189E+07   0.244168E+07   0.142092E+01
   0.492960E-01   0.483560E+07   0.480330E+07  -0.604618E+02  -0.604821E+02   0.351276E+07   0.478924E+07   0.483018E+07   0.478924E+07  -0.110487E+00   0.241697E+07   0.241677E+07   0.135828E+01
   0.498468E-01   0.478691E+07   0.475542E+07  -0.585456E+02  -0.585652E+02   0.346423E+07   0.474069E+07   0.478162E+07   0.474069E+07  -0.109366E+00   0.239253E+07   0.239234E+07   0.129655E+01
   0.504038E-01   0.473916E+07   0.470849E+07  -0.566955E+02  -0.567145E+02   0.341658E+07   0.469307E+07   0.473400E+07   0.469307E+07  -0.108268E+00   0.236857E+07   0.236838E+07   0.123583E+01
   0.509669E-01   0.469231E+07   0.466247E+07  -0.549091E+02  -0.549275E+02   0.336978E+07   0.464636E+07   0.468729E+07   0.464636E+07  -0.107190E+00   0.234506E+07   0.234488E+07   0.117622E+01
