#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.140774E-01   0.137529E+08   0.137352E+08  -0.602506E+02   0.271851E+04   0.110332E+08   0.137191E+08   0.137502E+08   0.137191E+08  -0.325182E+00   0.723047E+07   0.723032E+07   0.364506E+01
   0.142347E-01   0.136895E+08   0.136715E+08   0.173921E+03   0.278797E+04   0.109516E+08   0.136554E+08   0.136867E+08   0.136554E+08  -0.323672E+00   0.719730E+07   0.719714E+07   0.366551E+01
   0.143938E-01   0.136256E+08   0.136073E+08   0.471178E+03   0.265900E+04   0.108698E+08   0.135913E+08   0.136227E+08   0.135913E+08  -0.322152E+00   0.716390E+07   0.716374E+07   0.368579E+01
   0.145546E-01   0.135612E+08   0.135426E+08   0.466492E+03   0.244753E+04   0.107876E+08   0.135267E+08   0.135584E+08   0.135267E+08  -0.320621E+00   0.713028E+07   0.713011E+07   0.370590E+01
   0.147172E-01   0.134965E+08   0.134775E+08   0.274214E+03   0.242535E+04   0.107052E+08   0.134617E+08   0.134935E+08   0.134617E+08  -0.319080E+00   0.709643E+07   0.709626E+07   0.372583E+01
   0.148817E-01   0.134313E+08   0.134120E+08   0.141669E+03   0.249702E+04   0.106224E+08   0.133962E+08   0.134283E+08   0.133962E+08  -0.317529E+00   0.706235E+07   0.706219E+07   0.374556E+01
   0.150479E-01   0.133657E+08   0.133460E+08   0.926362E+01   0.238966E+04   0.105393E+08   0.133304E+08   0.133626E+08   0.133304E+08  -0.315967E+00   0.702805E+07   0.702788E+07   0.376509E+01
   0.152161E-01   0.132996E+08   0.132796E+08  -0.142820E+03   0.219681E+04   0.104560E+08   0.132640E+08   0.132965E+08   0.132640E+08  -0.314395E+00   0.699353E+07   0.699336E+07   0.378439E+01
   0.153861E-01   0.132331E+08   0.132127E+08  -0.467157E+02   0.218530E+04   0.103724E+08   0.131973E+08   0.132299E+08   0.131973E+08  -0.312813E+00   0.695878E+07   0.695861E+07   0.380347E+01
   0.155580E-01   0.131661E+08   0.131454E+08   0.285983E+03   0.224467E+04   0.102885E+08   0.131301E+08   0.131629E+08   0.131301E+08  -0.311220E+00   0.692381E+07   0.692363E+07   0.382230E+01
   0.157318E-01   0.130988E+08   0.130777E+08   0.392377E+03   0.212273E+04   0.102043E+08   0.130625E+08   0.130955E+08   0.130625E+08  -0.309617E+00   0.688861E+07   0.688843E+07   0.384088E+01
   0.159076E-01   0.130310E+08   0.130095E+08   0.194579E+03   0.196339E+04   0.101199E+08   0.129944E+08   0.130276E+08   0.129944E+08  -0.308004E+00   0.685319E+07   0.685301E+07   0.385918E+01
   0.160853E-01   0.129627E+08   0.129409E+08   0.171125E+03   0.199010E+04   0.100352E+08   0.129259E+08   0.129593E+08   0.129259E+08  -0.306381E+00   0.681755E+07   0.681736E+07   0.387720E+01
   0.162650E-01   0.128940E+08   0.128719E+08   0.328735E+03   0.201368E+04   0.995026E+07   0.128570E+08   0.128906E+08   0.128570E+08  -0.304747E+00   0.678168E+07   0.678149E+07   0.389493E+01
   0.164468E-01   0.128249E+08   0.128024E+08   0.136598E+03   0.186118E+04   0.986512E+07   0.127877E+08   0.128214E+08   0.127877E+08  -0.303104E+00   0.674559E+07   0.674540E+07   0.391234E+01
   0.166305E-01   0.127554E+08   0.127325E+08  -0.245514E+03   0.176804E+04   0.977976E+07   0.127179E+08   0.127518E+08   0.127179E+08  -0.301450E+00   0.670928E+07   0.670909E+07   0.392943E+01
   0.168163E-01   0.126854E+08   0.126621E+08  -0.109835E+03   0.182799E+04   0.969420E+07   0.126477E+08   0.126818E+08   0.126477E+08  -0.299786E+00   0.667275E+07   0.667255E+07   0.394617E+01
   0.170042E-01   0.126150E+08   0.125914E+08   0.349902E+03   0.177599E+04   0.960846E+07   0.125771E+08   0.126113E+08   0.125771E+08  -0.298111E+00   0.663600E+07   0.663580E+07   0.396256E+01
   0.171942E-01   0.125442E+08   0.125201E+08   0.375129E+03   0.162574E+04   0.952255E+07   0.125060E+08   0.125405E+08   0.125060E+08  -0.296427E+00   0.659903E+07   0.659883E+07   0.397858E+01
   0.173863E-01   0.124730E+08   0.124485E+08   0.131227E+03   0.163089E+04   0.943648E+07   0.124345E+08   0.124692E+08   0.124345E+08  -0.294733E+00   0.656184E+07   0.656164E+07   0.399421E+01
   0.175806E-01   0.124013E+08   0.123764E+08   0.162814E+03   0.165721E+04   0.935027E+07   0.123626E+08   0.123974E+08   0.123626E+08  -0.293029E+00   0.652444E+07   0.652423E+07   0.400943E+01
   0.177770E-01   0.123292E+08   0.123039E+08   0.194400E+03   0.152560E+04   0.926393E+07   0.122903E+08   0.123253E+08   0.122903E+08  -0.291315E+00   0.648682E+07   0.648660E+07   0.402424E+01
   0.179756E-01   0.122567E+08   0.122310E+08  -0.364899E+02   0.146619E+04   0.917747E+07   0.122176E+08   0.122527E+08   0.122176E+08  -0.289591E+00   0.644899E+07   0.644877E+07   0.403860E+01
   0.181765E-01   0.121838E+08   0.121577E+08  -0.961978E+02   0.151745E+04   0.909091E+07   0.121444E+08   0.121797E+08   0.121444E+08  -0.287857E+00   0.641094E+07   0.641072E+07   0.405252E+01
   0.183796E-01   0.121104E+08   0.120840E+08   0.121387E+03   0.143070E+04   0.900425E+07   0.120709E+08   0.121063E+08   0.120709E+08  -0.286114E+00   0.637268E+07   0.637246E+07   0.406596E+01
   0.185849E-01   0.120367E+08   0.120098E+08   0.260010E+03   0.133520E+04   0.891751E+07   0.119969E+08   0.120325E+08   0.119969E+08  -0.284361E+00   0.633422E+07   0.633399E+07   0.407891E+01
   0.187926E-01   0.119626E+08   0.119353E+08   0.283962E+03   0.138106E+04   0.883069E+07   0.119226E+08   0.119583E+08   0.119226E+08  -0.282599E+00   0.629555E+07   0.629532E+07   0.409135E+01
   0.190026E-01   0.118880E+08   0.118603E+08   0.191565E+03   0.133027E+04   0.874380E+07   0.118478E+08   0.118837E+08   0.118478E+08  -0.280827E+00   0.625667E+07   0.625644E+07   0.410327E+01
   0.192149E-01   0.118131E+08   0.117849E+08  -0.262187E+02   0.122476E+04   0.865685E+07   0.117727E+08   0.118087E+08   0.117727E+08  -0.279046E+00   0.621759E+07   0.621736E+07   0.411464E+01
   0.194296E-01   0.117377E+08   0.117092E+08  -0.280293E+02   0.126036E+04   0.856985E+07   0.116972E+08   0.117333E+08   0.116972E+08  -0.277256E+00   0.617832E+07   0.617808E+07   0.412545E+01
   0.196467E-01   0.116620E+08   0.116330E+08   0.111292E+03   0.122658E+04   0.848280E+07   0.116213E+08   0.116575E+08   0.116213E+08  -0.275457E+00   0.613884E+07   0.613860E+07   0.413567E+01
   0.198662E-01   0.115859E+08   0.115565E+08   0.618661E+02   0.112479E+04   0.839572E+07   0.115450E+08   0.115814E+08   0.115450E+08  -0.273649E+00   0.609917E+07   0.609892E+07   0.414529E+01
   0.200881E-01   0.115095E+08   0.114796E+08   0.166225E+03   0.115668E+04   0.830860E+07   0.114683E+08   0.115048E+08   0.114683E+08  -0.271832E+00   0.605931E+07   0.605906E+07   0.415428E+01
   0.203126E-01   0.114326E+08   0.114024E+08   0.347877E+03   0.112234E+04   0.822146E+07   0.113913E+08   0.114279E+08   0.113913E+08  -0.270006E+00   0.601926E+07   0.601900E+07   0.416264E+01
   0.205395E-01   0.113554E+08   0.113247E+08   0.629046E+02   0.103222E+04   0.813431E+07   0.113139E+08   0.113507E+08   0.113139E+08  -0.268172E+00   0.597902E+07   0.597876E+07   0.417033E+01
   0.207690E-01   0.112779E+08   0.112467E+08  -0.133302E+03   0.106725E+04   0.804716E+07   0.112362E+08   0.112730E+08   0.112362E+08  -0.266329E+00   0.593860E+07   0.593834E+07   0.417733E+01
   0.210011E-01   0.112000E+08   0.111684E+08   0.959965E+02   0.101844E+04   0.796001E+07   0.111581E+08   0.111951E+08   0.111581E+08  -0.264478E+00   0.589800E+07   0.589774E+07   0.418364E+01
   0.212357E-01   0.111217E+08   0.110897E+08   0.115884E+03   0.950411E+03   0.787289E+07   0.110797E+08   0.111167E+08   0.110797E+08  -0.262619E+00   0.585723E+07   0.585696E+07   0.418921E+01
   0.214730E-01   0.110431E+08   0.110107E+08   0.106401E+03   0.986832E+03   0.778579E+07   0.110009E+08   0.110381E+08   0.110009E+08  -0.260753E+00   0.581628E+07   0.581602E+07   0.419404E+01
   0.217129E-01   0.109642E+08   0.109313E+08   0.248522E+03   0.915999E+03   0.769875E+07   0.109218E+08   0.109591E+08   0.109218E+08  -0.258878E+00   0.577517E+07   0.577490E+07   0.419810E+01
   0.219555E-01   0.108850E+08   0.108516E+08   0.101537E+03   0.884536E+03   0.761177E+07   0.108425E+08   0.108798E+08   0.108425E+08  -0.256996E+00   0.573390E+07   0.573362E+07   0.420137E+01
   0.222008E-01   0.108054E+08   0.107716E+08  -0.562668E+02   0.904877E+03   0.752486E+07   0.107628E+08   0.108002E+08   0.107628E+08  -0.255107E+00   0.569246E+07   0.569218E+07   0.420383E+01
   0.224489E-01   0.107255E+08   0.106913E+08   0.421749E+01   0.821617E+03   0.743805E+07   0.106827E+08   0.107202E+08   0.106827E+08  -0.253211E+00   0.565087E+07   0.565058E+07   0.420545E+01
   0.226997E-01   0.106454E+08   0.106108E+08   0.124752E+03   0.833757E+03   0.735135E+07   0.106025E+08   0.106400E+08   0.106025E+08  -0.251308E+00   0.560913E+07   0.560884E+07   0.420622E+01
   0.229533E-01   0.105650E+08   0.105299E+08   0.203709E+03   0.811104E+03   0.726477E+07   0.105219E+08   0.105595E+08   0.105219E+08  -0.249398E+00   0.556724E+07   0.556695E+07   0.420612E+01
   0.232098E-01   0.104843E+08   0.104488E+08   0.943940E+02   0.751842E+03   0.717833E+07   0.104411E+08   0.104787E+08   0.104411E+08  -0.247482E+00   0.552522E+07   0.552492E+07   0.420511E+01
   0.234691E-01   0.104033E+08   0.103674E+08   0.637734E+02   0.780669E+03   0.709204E+07   0.103600E+08   0.103977E+08   0.103600E+08  -0.245560E+00   0.548306E+07   0.548277E+07   0.420319E+01
   0.237313E-01   0.103221E+08   0.102857E+08   0.838180E+01   0.713609E+03   0.700593E+07   0.102786E+08   0.103164E+08   0.102786E+08  -0.243632E+00   0.544078E+07   0.544048E+07   0.420032E+01
   0.239965E-01   0.102406E+08   0.102038E+08  -0.323030E+02   0.713913E+03   0.692001E+07   0.101970E+08   0.102349E+08   0.101970E+08  -0.241698E+00   0.539837E+07   0.539807E+07   0.419649E+01
   0.242646E-01   0.101589E+08   0.101217E+08   0.222539E+03   0.699524E+03   0.683429E+07   0.101152E+08   0.101532E+08   0.101152E+08  -0.239760E+00   0.535585E+07   0.535555E+07   0.419167E+01
   0.245357E-01   0.100770E+08   0.100394E+08   0.137537E+03   0.648774E+03   0.674880E+07   0.100332E+08   0.100712E+08   0.100332E+08  -0.237816E+00   0.531323E+07   0.531292E+07   0.418584E+01
   0.248098E-01   0.999493E+07   0.995690E+07   0.848369E+01   0.672031E+03   0.666354E+07   0.995104E+07   0.998902E+07   0.995104E+07  -0.235868E+00   0.527050E+07   0.527019E+07   0.417899E+01
   0.250870E-01   0.991264E+07   0.987420E+07   0.577190E+02   0.609110E+03   0.657855E+07   0.986866E+07   0.990667E+07   0.986866E+07  -0.233915E+00   0.522768E+07   0.522737E+07   0.417109E+01
   0.253673E-01   0.983018E+07   0.979134E+07  -0.237885E+02   0.624357E+03   0.649382E+07   0.978611E+07   0.982415E+07   0.978611E+07  -0.231958E+00   0.518478E+07   0.518446E+07   0.416212E+01
   0.256508E-01   0.974756E+07   0.970832E+07   0.133092E+03   0.587409E+03   0.640939E+07   0.970341E+07   0.974147E+07   0.970341E+07  -0.229998E+00   0.514179E+07   0.514147E+07   0.415206E+01
   0.259374E-01   0.966480E+07   0.962517E+07   0.156711E+03   0.571343E+03   0.632527E+07   0.962058E+07   0.965865E+07   0.962058E+07  -0.228035E+00   0.509874E+07   0.509842E+07   0.414088E+01
   0.262272E-01   0.958192E+07   0.954190E+07   0.313071E+02   0.567486E+03   0.624146E+07   0.953762E+07   0.957570E+07   0.953762E+07  -0.226068E+00   0.505563E+07   0.505530E+07   0.412858E+01
   0.265202E-01   0.949892E+07   0.945853E+07  -0.134414E+02   0.525767E+03   0.615800E+07   0.945457E+07   0.949265E+07   0.945457E+07  -0.224100E+00   0.501246E+07   0.501213E+07   0.411513E+01
   0.268165E-01   0.941584E+07   0.937507E+07   0.561701E+02   0.541444E+03   0.607488E+07   0.937143E+07   0.940951E+07   0.937143E+07  -0.222129E+00   0.496925E+07   0.496892E+07   0.410051E+01
   0.271161E-01   0.933268E+07   0.929155E+07   0.931191E+02   0.490378E+03   0.599213E+07   0.928822E+07   0.932630E+07   0.928822E+07  -0.220157E+00   0.492601E+07   0.492567E+07   0.408470E+01
   0.274191E-01   0.924947E+07   0.920798E+07   0.117975E+03   0.510081E+03   0.590976E+07   0.920496E+07   0.924303E+07   0.920496E+07  -0.218183E+00   0.488274E+07   0.488240E+07   0.406769E+01
   0.277255E-01   0.916622E+07   0.912439E+07   0.396399E+02   0.462022E+03   0.582780E+07   0.912167E+07   0.915972E+07   0.912167E+07  -0.216209E+00   0.483946E+07   0.483912E+07   0.404946E+01
   0.280352E-01   0.908295E+07   0.904078E+07  -0.482201E+02   0.477197E+03   0.574624E+07   0.903837E+07   0.907641E+07   0.903837E+07  -0.214235E+00   0.479617E+07   0.479583E+07   0.402999E+01
   0.283485E-01   0.899969E+07   0.895720E+07   0.118230E+03   0.436860E+03   0.566512E+07   0.895508E+07   0.899309E+07   0.895508E+07  -0.212261E+00   0.475289E+07   0.475255E+07   0.400927E+01
   0.286652E-01   0.891646E+07   0.887364E+07   0.597822E+02   0.445803E+03   0.558445E+07   0.887183E+07   0.890981E+07   0.887183E+07  -0.210287E+00   0.470963E+07   0.470928E+07   0.398728E+01
   0.289855E-01   0.883326E+07   0.879015E+07   0.984500E+02   0.412542E+03   0.550425E+07   0.878862E+07   0.882657E+07   0.878862E+07  -0.208315E+00   0.466639E+07   0.466605E+07   0.396401E+01
   0.293094E-01   0.875014E+07   0.870673E+07  -0.255163E+02   0.417295E+03   0.542454E+07   0.870550E+07   0.874340E+07   0.870550E+07  -0.206345E+00   0.462320E+07   0.462285E+07   0.393945E+01
   0.296368E-01   0.866710E+07   0.862342E+07   0.300658E+02   0.388161E+03   0.534534E+07   0.862246E+07   0.866032E+07   0.862246E+07  -0.204376E+00   0.458005E+07   0.457971E+07   0.391359E+01
   0.299680E-01   0.858418E+07   0.854023E+07   0.990853E+02   0.391936E+03   0.526667E+07   0.853955E+07   0.857736E+07   0.853955E+07  -0.202411E+00   0.453698E+07   0.453663E+07   0.388641E+01
   0.303028E-01   0.850140E+07   0.845720E+07   0.631240E+02   0.363656E+03   0.518855E+07   0.845678E+07   0.849454E+07   0.845678E+07  -0.200449E+00   0.449397E+07   0.449362E+07   0.385791E+01
   0.306414E-01   0.841878E+07   0.837434E+07   0.104553E+02   0.369371E+03   0.511099E+07   0.837418E+07   0.841187E+07   0.837418E+07  -0.198491E+00   0.445106E+07   0.445071E+07   0.382808E+01
   0.309837E-01   0.833634E+07   0.829167E+07   0.139668E+02   0.339483E+03   0.503402E+07   0.829176E+07   0.832940E+07   0.829176E+07  -0.196538E+00   0.440824E+07   0.440789E+07   0.379692E+01
   0.313299E-01   0.825410E+07   0.820924E+07   0.633453E+02   0.348748E+03   0.495765E+07   0.820957E+07   0.824714E+07   0.820957E+07  -0.194590E+00   0.436555E+07   0.436519E+07   0.376441E+01
   0.316800E-01   0.817211E+07   0.812705E+07   0.876658E+02   0.316669E+03   0.488189E+07   0.812762E+07   0.816511E+07   0.812762E+07  -0.192647E+00   0.432298E+07   0.432262E+07   0.373056E+01
   0.320339E-01   0.809037E+07   0.804514E+07  -0.178155E+02   0.328556E+03   0.480676E+07   0.804593E+07   0.808335E+07   0.804593E+07  -0.190711E+00   0.428055E+07   0.428019E+07   0.369536E+01
   0.323918E-01   0.800893E+07   0.796354E+07   0.384178E+02   0.296923E+03   0.473226E+07   0.796454E+07   0.800188E+07   0.796454E+07  -0.188782E+00   0.423827E+07   0.423792E+07   0.365882E+01
   0.327538E-01   0.792779E+07   0.788227E+07   0.384245E+02   0.306757E+03   0.465843E+07   0.788347E+07   0.792072E+07   0.788347E+07  -0.186860E+00   0.419617E+07   0.419581E+07   0.362093E+01
   0.331197E-01   0.784700E+07   0.780136E+07   0.780949E+02   0.282045E+03   0.458526E+07   0.780274E+07   0.783991E+07   0.780274E+07  -0.184947E+00   0.415424E+07   0.415389E+07   0.358171E+01
   0.334898E-01   0.776657E+07   0.772083E+07  -0.154077E+02   0.282061E+03   0.451278E+07   0.772239E+07   0.775947E+07   0.772239E+07  -0.183042E+00   0.411252E+07   0.411216E+07   0.354115E+01
   0.338640E-01   0.768653E+07   0.764072E+07   0.302417E+02   0.271859E+03   0.444101E+07   0.764244E+07   0.767942E+07   0.764244E+07  -0.181147E+00   0.407100E+07   0.407065E+07   0.349926E+01
   0.342423E-01   0.760692E+07   0.756105E+07   0.531320E+02   0.256584E+03   0.436997E+07   0.756291E+07   0.759980E+07   0.756291E+07  -0.179262E+00   0.402972E+07   0.402936E+07   0.345606E+01
   0.346249E-01   0.752776E+07   0.748185E+07   0.383996E+02   0.261668E+03   0.429966E+07   0.748384E+07   0.752063E+07   0.748384E+07  -0.177388E+00   0.398867E+07   0.398831E+07   0.341156E+01
   0.350118E-01   0.744907E+07   0.740316E+07  -0.582867E+01   0.237021E+03   0.423012E+07   0.740526E+07   0.744194E+07   0.740526E+07  -0.175525E+00   0.394788E+07   0.394752E+07   0.336577E+01
   0.354030E-01   0.737089E+07   0.732498E+07   0.406403E+02   0.244107E+03   0.416136E+07   0.732719E+07   0.736376E+07   0.732719E+07  -0.173675E+00   0.390735E+07   0.390700E+07   0.331871E+01
   0.357985E-01   0.729324E+07   0.724737E+07   0.338819E+02   0.228432E+03   0.409338E+07   0.724965E+07   0.728612E+07   0.724965E+07  -0.171837E+00   0.386712E+07   0.386677E+07   0.327039E+01
   0.361985E-01   0.721615E+07   0.717034E+07   0.319644E+02   0.219486E+03   0.402621E+07   0.717269E+07   0.720904E+07   0.717269E+07  -0.170013E+00   0.382718E+07   0.382683E+07   0.322085E+01
   0.366030E-01   0.713965E+07   0.709391E+07  -0.169418E+02   0.222803E+03   0.395985E+07   0.709631E+07   0.713255E+07   0.709631E+07  -0.168202E+00   0.378755E+07   0.378721E+07   0.317010E+01
   0.370119E-01   0.706376E+07   0.701813E+07   0.650906E+02   0.202136E+03   0.389433E+07   0.702056E+07   0.705668E+07   0.702056E+07  -0.166407E+00   0.374826E+07   0.374791E+07   0.311817E+01
   0.374255E-01   0.698852E+07   0.694302E+07   0.688276E+01   0.205015E+03   0.382963E+07   0.694546E+07   0.698146E+07   0.694546E+07  -0.164627E+00   0.370930E+07   0.370896E+07   0.306510E+01
   0.378436E-01   0.691395E+07   0.686860E+07   0.102798E+02   0.198915E+03   0.376579E+07   0.687103E+07   0.690691E+07   0.687103E+07  -0.162863E+00   0.367071E+07   0.367037E+07   0.301091E+01
   0.382665E-01   0.684007E+07   0.679491E+07   0.218117E+02   0.183148E+03   0.370280E+07   0.679731E+07   0.683306E+07   0.679731E+07  -0.161115E+00   0.363248E+07   0.363214E+07   0.295565E+01
   0.386940E-01   0.676691E+07   0.672196E+07   0.374689E+02   0.188384E+03   0.364067E+07   0.672431E+07   0.675993E+07   0.672431E+07  -0.159385E+00   0.359464E+07   0.359431E+07   0.289934E+01
   0.391263E-01   0.669450E+07   0.664978E+07  -0.140479E+02   0.178670E+03   0.357941E+07   0.665206E+07   0.668756E+07   0.665206E+07  -0.157672E+00   0.355720E+07   0.355687E+07   0.284204E+01
   0.395635E-01   0.662286E+07   0.657841E+07   0.357821E+02   0.166540E+03   0.351903E+07   0.658059E+07   0.661596E+07   0.658059E+07  -0.155978E+00   0.352017E+07   0.351984E+07   0.278379E+01
   0.400055E-01   0.655202E+07   0.650785E+07   0.149689E+02   0.171119E+03   0.345953E+07   0.650992E+07   0.654516E+07   0.650992E+07  -0.154303E+00   0.348356E+07   0.348324E+07   0.272463E+01
   0.404525E-01   0.648199E+07   0.643814E+07   0.547232E+00   0.162741E+03   0.340092E+07   0.644007E+07   0.647518E+07   0.644007E+07  -0.152648E+00   0.344739E+07   0.344707E+07   0.266462E+01
   0.409045E-01   0.641281E+07   0.636930E+07   0.252773E+02   0.150833E+03   0.334321E+07   0.637107E+07   0.640605E+07   0.637107E+07  -0.151012E+00   0.341167E+07   0.341135E+07   0.260380E+01
   0.413615E-01   0.634448E+07   0.630134E+07   0.868143E+01   0.153767E+03   0.328641E+07   0.630293E+07   0.633778E+07   0.630293E+07  -0.149397E+00   0.337640E+07   0.337609E+07   0.254225E+01
   0.418237E-01   0.627704E+07   0.623429E+07   0.944097E+01   0.150092E+03   0.323051E+07   0.623568E+07   0.627040E+07   0.623568E+07  -0.147803E+00   0.334161E+07   0.334130E+07   0.248001E+01
   0.422910E-01   0.621049E+07   0.616817E+07   0.475732E+01   0.137608E+03   0.317553E+07   0.616933E+07   0.620392E+07   0.616933E+07  -0.146230E+00   0.330729E+07   0.330699E+07   0.241715E+01
   0.427635E-01   0.614486E+07   0.610299E+07   0.278043E+02   0.135810E+03   0.312146E+07   0.610390E+07   0.613836E+07   0.610390E+07  -0.144680E+00   0.327347E+07   0.327316E+07   0.235374E+01
   0.432413E-01   0.608016E+07   0.603876E+07  -0.954005E+01   0.137612E+03   0.306831E+07   0.603941E+07   0.607373E+07   0.603941E+07  -0.143151E+00   0.324014E+07   0.323984E+07   0.228985E+01
   0.437244E-01   0.601640E+07   0.597551E+07   0.550973E+01   0.129291E+03   0.301607E+07   0.597586E+07   0.601006E+07   0.597586E+07  -0.141645E+00   0.320731E+07   0.320702E+07   0.222554E+01
   0.442130E-01   0.595361E+07   0.591324E+07   0.318648E+02   0.120507E+03   0.296475E+07   0.591327E+07   0.594734E+07   0.591327E+07  -0.140161E+00   0.317499E+07   0.317471E+07   0.216090E+01
   0.447070E-01   0.589178E+07   0.585196E+07  -0.175838E+02   0.120711E+03   0.291432E+07   0.585166E+07   0.588559E+07   0.585166E+07  -0.138701E+00   0.314319E+07   0.314291E+07   0.209600E+01
   0.452065E-01   0.583092E+07   0.579168E+07   0.111737E+02   0.121199E+03   0.286480E+07   0.579102E+07   0.582483E+07   0.579102E+07  -0.137263E+00   0.311192E+07   0.311164E+07   0.203093E+01
   0.457116E-01   0.577104E+07   0.573240E+07   0.139265E+02   0.114395E+03   0.281618E+07   0.573137E+07   0.576504E+07   0.573137E+07  -0.135849E+00   0.308116E+07   0.308089E+07   0.196575E+01
   0.462223E-01   0.571216E+07   0.567414E+07  -0.976723E+01   0.106470E+03   0.276845E+07   0.567270E+07   0.570625E+07   0.567270E+07  -0.134459E+00   0.305093E+07   0.305067E+07   0.190057E+01
   0.467387E-01   0.565426E+07   0.561688E+07   0.230058E+02   0.104458E+03   0.272160E+07   0.561503E+07   0.564845E+07   0.561503E+07  -0.133092E+00   0.302123E+07   0.302098E+07   0.183547E+01
   0.472610E-01   0.559734E+07   0.556064E+07  -0.672175E+01   0.105537E+03   0.267563E+07   0.555834E+07   0.559164E+07   0.555834E+07  -0.131748E+00   0.299206E+07   0.299181E+07   0.177054E+01
   0.477890E-01   0.554142E+07   0.550540E+07  -0.103895E+02   0.103365E+03   0.263052E+07   0.550264E+07   0.553582E+07   0.550264E+07  -0.130428E+00   0.296342E+07   0.296317E+07   0.170586E+01
   0.483230E-01   0.548647E+07   0.545115E+07   0.223200E+02   0.971855E+02   0.258628E+07   0.544792E+07   0.548098E+07   0.544792E+07  -0.129131E+00   0.293530E+07   0.293506E+07   0.164154E+01
   0.488629E-01   0.543249E+07   0.539790E+07  -0.272316E+01   0.912195E+02   0.254287E+07   0.539418E+07   0.542712E+07   0.539418E+07  -0.127857E+00   0.290770E+07   0.290746E+07   0.157767E+01
   0.494088E-01   0.537948E+07   0.534563E+07   0.148173E+01   0.885914E+02   0.250028E+07   0.534140E+07   0.537422E+07   0.534140E+07  -0.126606E+00   0.288061E+07   0.288038E+07   0.151434E+01
   0.499609E-01   0.532741E+07   0.529432E+07   0.139072E+00   0.884969E+02   0.245851E+07   0.528957E+07   0.532227E+07   0.528957E+07  -0.125377E+00   0.285403E+07   0.285381E+07   0.145166E+01
   0.505191E-01   0.527628E+07   0.524395E+07  -0.114313E+01   0.881828E+02   0.241753E+07   0.523867E+07   0.527126E+07   0.523867E+07  -0.124171E+00   0.282795E+07   0.282774E+07   0.138971E+01
   0.510835E-01   0.522606E+07   0.519451E+07   0.555422E+00   0.859007E+02   0.237732E+07   0.518868E+07   0.522116E+07   0.518868E+07  -0.122986E+00   0.280236E+07   0.280216E+07   0.132861E+01
   0.516543E-01   0.517673E+07   0.514597E+07  -0.106543E+02   0.818778E+02   0.233788E+07   0.513958E+07   0.517195E+07   0.513958E+07  -0.121822E+00   0.277725E+07   0.277705E+07   0.126844E+01
   0.522314E-01   0.512827E+07   0.509831E+07   0.223850E+02   0.774287E+02   0.229918E+07   0.509136E+07   0.512362E+07   0.509136E+07  -0.120679E+00   0.275260E+07   0.275241E+07   0.120930E+01
   0.528150E-01   0.508065E+07   0.505150E+07  -0.359618E+01   0.737198E+02   0.226120E+07   0.504397E+07   0.507612E+07   0.504397E+07  -0.119556E+00   0.272840E+07   0.272822E+07   0.115130E+01
   0.534051E-01   0.503384E+07   0.500550E+07  -0.782199E+01   0.711806E+02   0.222392E+07   0.499740E+07   0.502944E+07   0.499740E+07  -0.118452E+00   0.270464E+07   0.270447E+07   0.109452E+01
   0.540018E-01   0.498782E+07   0.496029E+07   0.535107E+01   0.696026E+02   0.218732E+07   0.495161E+07   0.498354E+07   0.495161E+07  -0.117367E+00   0.268130E+07   0.268113E+07   0.103907E+01
   0.546052E-01   0.494253E+07   0.491582E+07  -0.432581E+01   0.685168E+02   0.215139E+07   0.490655E+07   0.493838E+07   0.490655E+07  -0.116299E+00   0.265835E+07   0.265819E+07   0.985034E+00
   0.552153E-01   0.489796E+07   0.487205E+07   0.693641E+01   0.675051E+02   0.211609E+07   0.486221E+07   0.489393E+07   0.486221E+07  -0.115248E+00   0.263578E+07   0.263563E+07   0.932504E+00
   0.558322E-01   0.485404E+07   0.482895E+07  -0.216824E+02   0.663303E+02   0.208140E+07   0.481853E+07   0.485015E+07   0.481853E+07  -0.114213E+00   0.261357E+07   0.261342E+07   0.881569E+00
   0.564560E-01   0.481076E+07   0.478646E+07   0.424937E+01   0.649267E+02   0.204729E+07   0.477547E+07   0.480698E+07   0.477547E+07  -0.113192E+00   0.259169E+07   0.259155E+07   0.832312E+00
   0.570868E-01   0.476804E+07   0.474454E+07  -0.346320E+01   0.633335E+02   0.201375E+07   0.473298E+07   0.476440E+07   0.473298E+07  -0.112185E+00   0.257012E+07   0.256999E+07   0.784815E+00
   0.577247E-01   0.472586E+07   0.470314E+07   0.772791E+01   0.616279E+02   0.198073E+07   0.469102E+07   0.472234E+07   0.469102E+07  -0.111190E+00   0.254884E+07   0.254871E+07   0.739155E+00
   0.583696E-01   0.468416E+07   0.466221E+07  -0.503949E+01   0.598828E+02   0.194823E+07   0.464955E+07   0.468076E+07   0.464955E+07  -0.110207E+00   0.252781E+07   0.252768E+07   0.695404E+00
   0.592867E-01   0.462637E+07   0.460547E+07   0.111266E+02   0.540035E+02   0.190344E+07   0.459206E+07   0.462312E+07   0.459206E+07  -0.108845E+00   0.249868E+07   0.249856E+07   0.637365E+00
   0.602038E-01   0.457190E+07   0.455200E+07   0.937312E+00   0.541966E+02   0.186091E+07   0.453788E+07   0.456881E+07   0.453788E+07  -0.107560E+00   0.247130E+07   0.247120E+07   0.583986E+00
