#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.140774E-01   0.137933E+08   0.137757E+08  -0.620843E+02   0.272649E+04   0.977543E+07   0.137601E+08   0.137906E+08   0.137601E+08  -0.326153E+00   0.725239E+07   0.725224E+07   0.363613E+01
   0.142347E-01   0.137304E+08   0.137125E+08   0.170406E+03   0.279631E+04   0.969158E+07   0.136970E+08   0.137277E+08   0.136970E+08  -0.324658E+00   0.721954E+07   0.721939E+07   0.365655E+01
   0.143938E-01   0.136671E+08   0.136489E+08   0.468160E+03   0.266856E+04   0.960762E+07   0.136335E+08   0.136643E+08   0.136335E+08  -0.323152E+00   0.718647E+07   0.718631E+07   0.367680E+01
   0.145546E-01   0.136034E+08   0.135848E+08   0.464901E+03   0.245671E+04   0.952354E+07   0.135695E+08   0.136005E+08   0.135695E+08  -0.321636E+00   0.715317E+07   0.715300E+07   0.369688E+01
   0.147172E-01   0.135392E+08   0.135203E+08   0.272811E+03   0.243316E+04   0.943936E+07   0.135051E+08   0.135362E+08   0.135051E+08  -0.320110E+00   0.711964E+07   0.711947E+07   0.371679E+01
   0.148817E-01   0.134745E+08   0.134553E+08   0.140173E+03   0.250499E+04   0.935509E+07   0.134403E+08   0.134715E+08   0.134403E+08  -0.318573E+00   0.708588E+07   0.708571E+07   0.373649E+01
   0.150479E-01   0.134094E+08   0.133899E+08   0.856999E+01   0.239880E+04   0.927073E+07   0.133750E+08   0.134064E+08   0.133750E+08  -0.317026E+00   0.705189E+07   0.705172E+07   0.375600E+01
   0.152161E-01   0.133439E+08   0.133240E+08  -0.143648E+03   0.220562E+04   0.918629E+07   0.133093E+08   0.133408E+08   0.133093E+08  -0.315468E+00   0.701768E+07   0.701751E+07   0.377528E+01
   0.153861E-01   0.132780E+08   0.132577E+08  -0.494327E+02   0.219290E+04   0.910178E+07   0.132432E+08   0.132748E+08   0.132432E+08  -0.313900E+00   0.698324E+07   0.698307E+07   0.379434E+01
   0.155580E-01   0.132116E+08   0.131909E+08   0.282659E+03   0.225267E+04   0.901719E+07   0.131766E+08   0.132084E+08   0.131766E+08  -0.312322E+00   0.694858E+07   0.694840E+07   0.381315E+01
   0.157318E-01   0.131447E+08   0.131237E+08   0.390804E+03   0.213182E+04   0.893253E+07   0.131095E+08   0.131415E+08   0.131095E+08  -0.310733E+00   0.691368E+07   0.691350E+07   0.383171E+01
   0.159076E-01   0.130774E+08   0.130561E+08   0.193390E+03   0.197189E+04   0.884780E+07   0.130421E+08   0.130741E+08   0.130421E+08  -0.309134E+00   0.687857E+07   0.687838E+07   0.385000E+01
   0.160853E-01   0.130097E+08   0.129880E+08   0.168073E+03   0.199762E+04   0.876300E+07   0.129742E+08   0.130064E+08   0.129742E+08  -0.307524E+00   0.684323E+07   0.684304E+07   0.386801E+01
   0.162650E-01   0.129416E+08   0.129195E+08   0.326019E+03   0.202196E+04   0.867814E+07   0.129058E+08   0.129382E+08   0.129058E+08  -0.305904E+00   0.680766E+07   0.680747E+07   0.388572E+01
   0.164468E-01   0.128730E+08   0.128505E+08   0.136576E+03   0.187007E+04   0.859322E+07   0.128370E+08   0.128695E+08   0.128370E+08  -0.304274E+00   0.677187E+07   0.677167E+07   0.390312E+01
   0.166305E-01   0.128040E+08   0.127811E+08  -0.246042E+03   0.177579E+04   0.850825E+07   0.127678E+08   0.128004E+08   0.127678E+08  -0.302634E+00   0.673585E+07   0.673566E+07   0.392020E+01
   0.168163E-01   0.127345E+08   0.127113E+08  -0.113679E+03   0.183531E+04   0.842323E+07   0.126982E+08   0.127309E+08   0.126982E+08  -0.300983E+00   0.669961E+07   0.669941E+07   0.393694E+01
   0.170042E-01   0.126646E+08   0.126410E+08   0.346114E+03   0.178425E+04   0.833818E+07   0.126281E+08   0.126609E+08   0.126281E+08  -0.299322E+00   0.666315E+07   0.666295E+07   0.395332E+01
   0.171942E-01   0.125943E+08   0.125703E+08   0.373922E+03   0.163364E+04   0.825310E+07   0.125576E+08   0.125906E+08   0.125576E+08  -0.297651E+00   0.662647E+07   0.662626E+07   0.396934E+01
   0.173863E-01   0.125235E+08   0.124991E+08   0.129700E+03   0.163768E+04   0.816800E+07   0.124867E+08   0.125198E+08   0.124867E+08  -0.295970E+00   0.658957E+07   0.658936E+07   0.398497E+01
   0.175806E-01   0.124523E+08   0.124276E+08   0.160052E+03   0.166460E+04   0.808290E+07   0.124154E+08   0.124485E+08   0.124154E+08  -0.294279E+00   0.655244E+07   0.655223E+07   0.400020E+01
   0.177770E-01   0.123807E+08   0.123556E+08   0.193196E+03   0.153348E+04   0.799780E+07   0.123436E+08   0.123768E+08   0.123436E+08  -0.292578E+00   0.651510E+07   0.651489E+07   0.401501E+01
   0.179756E-01   0.123087E+08   0.122831E+08  -0.367861E+02   0.147305E+04   0.791273E+07   0.122714E+08   0.123048E+08   0.122714E+08  -0.290867E+00   0.647755E+07   0.647733E+07   0.402938E+01
   0.181765E-01   0.122363E+08   0.122103E+08  -0.981195E+02   0.152439E+04   0.782769E+07   0.121988E+08   0.122322E+08   0.121988E+08  -0.289146E+00   0.643977E+07   0.643955E+07   0.404330E+01
   0.183796E-01   0.121634E+08   0.121370E+08   0.118866E+03   0.143854E+04   0.774270E+07   0.121258E+08   0.121593E+08   0.121258E+08  -0.287415E+00   0.640179E+07   0.640156E+07   0.405676E+01
   0.185849E-01   0.120901E+08   0.120633E+08   0.258013E+03   0.134228E+04   0.765778E+07   0.120524E+08   0.120860E+08   0.120524E+08  -0.285675E+00   0.636359E+07   0.636336E+07   0.406972E+01
   0.187926E-01   0.120164E+08   0.119892E+08   0.282136E+03   0.138774E+04   0.757293E+07   0.119785E+08   0.120122E+08   0.119785E+08  -0.283925E+00   0.632518E+07   0.632495E+07   0.408218E+01
   0.190026E-01   0.119423E+08   0.119147E+08   0.190830E+03   0.133779E+04   0.748817E+07   0.119043E+08   0.119381E+08   0.119043E+08  -0.282165E+00   0.628656E+07   0.628632E+07   0.409412E+01
   0.192149E-01   0.118678E+08   0.118398E+08  -0.266842E+02   0.123163E+04   0.740352E+07   0.118296E+08   0.118635E+08   0.118296E+08  -0.280396E+00   0.624773E+07   0.624750E+07   0.410551E+01
   0.194296E-01   0.117929E+08   0.117645E+08  -0.299882E+02   0.126656E+04   0.731898E+07   0.117546E+08   0.117885E+08   0.117546E+08  -0.278617E+00   0.620870E+07   0.620846E+07   0.411634E+01
   0.196467E-01   0.117176E+08   0.116887E+08   0.109809E+03   0.123355E+04   0.723456E+07   0.116792E+08   0.117132E+08   0.116792E+08  -0.276829E+00   0.616947E+07   0.616923E+07   0.412660E+01
   0.198662E-01   0.116420E+08   0.116126E+08   0.609225E+02   0.113126E+04   0.715030E+07   0.116034E+08   0.116374E+08   0.116034E+08  -0.275032E+00   0.613004E+07   0.612979E+07   0.413625E+01
   0.200881E-01   0.115659E+08   0.115361E+08   0.163523E+03   0.116259E+04   0.706618E+07   0.115272E+08   0.115613E+08   0.115272E+08  -0.273226E+00   0.609041E+07   0.609016E+07   0.414528E+01
   0.203126E-01   0.114894E+08   0.114593E+08   0.346509E+03   0.112912E+04   0.698223E+07   0.114506E+08   0.114848E+08   0.114506E+08  -0.271411E+00   0.605059E+07   0.605034E+07   0.415367E+01
   0.205395E-01   0.114126E+08   0.113820E+08   0.638067E+02   0.103852E+04   0.689846E+07   0.113737E+08   0.114079E+08   0.113737E+08  -0.269588E+00   0.601058E+07   0.601032E+07   0.416140E+01
   0.207690E-01   0.113354E+08   0.113044E+08  -0.134656E+03   0.107319E+04   0.681487E+07   0.112964E+08   0.113306E+08   0.112964E+08  -0.267755E+00   0.597037E+07   0.597011E+07   0.416845E+01
   0.210011E-01   0.112579E+08   0.112264E+08   0.939298E+02   0.102512E+04   0.673149E+07   0.112187E+08   0.112530E+08   0.112187E+08  -0.265915E+00   0.592999E+07   0.592973E+07   0.417479E+01
   0.212357E-01   0.111800E+08   0.111481E+08   0.115175E+03   0.956305E+03   0.664832E+07   0.111407E+08   0.111751E+08   0.111407E+08  -0.264066E+00   0.588942E+07   0.588916E+07   0.418042E+01
   0.214730E-01   0.111017E+08   0.110694E+08   0.104273E+03   0.992561E+03   0.656537E+07   0.110623E+08   0.110967E+08   0.110623E+08  -0.262209E+00   0.584868E+07   0.584841E+07   0.418530E+01
   0.217129E-01   0.110232E+08   0.109904E+08   0.246766E+03   0.922181E+03   0.648264E+07   0.109837E+08   0.110181E+08   0.109837E+08  -0.260344E+00   0.580777E+07   0.580749E+07   0.418942E+01
   0.219555E-01   0.109442E+08   0.109110E+08   0.101359E+03   0.889804E+03   0.640016E+07   0.109047E+08   0.109391E+08   0.109047E+08  -0.258471E+00   0.576668E+07   0.576641E+07   0.419275E+01
   0.222008E-01   0.108650E+08   0.108313E+08  -0.573556E+02   0.910526E+03   0.631792E+07   0.108253E+08   0.108598E+08   0.108253E+08  -0.256591E+00   0.572543E+07   0.572516E+07   0.419527E+01
   0.224489E-01   0.107855E+08   0.107514E+08   0.255083E+01   0.827291E+03   0.623595E+07   0.107457E+08   0.107802E+08   0.107457E+08  -0.254703E+00   0.568403E+07   0.568374E+07   0.419696E+01
   0.226997E-01   0.107056E+08   0.106711E+08   0.122716E+03   0.838739E+03   0.615425E+07   0.106658E+08   0.107003E+08   0.106658E+08  -0.252808E+00   0.564247E+07   0.564218E+07   0.419780E+01
   0.229533E-01   0.106255E+08   0.105905E+08   0.202365E+03   0.816751E+03   0.607283E+07   0.105855E+08   0.106200E+08   0.105855E+08  -0.250907E+00   0.560075E+07   0.560047E+07   0.419777E+01
   0.232098E-01   0.105450E+08   0.105096E+08   0.936841E+02   0.756867E+03   0.599172E+07   0.105050E+08   0.105395E+08   0.105050E+08  -0.248999E+00   0.555890E+07   0.555861E+07   0.419684E+01
   0.234691E-01   0.104643E+08   0.104285E+08   0.624103E+02   0.785696E+03   0.591092E+07   0.104243E+08   0.104588E+08   0.104243E+08  -0.247084E+00   0.551691E+07   0.551661E+07   0.419500E+01
   0.237313E-01   0.103834E+08   0.103471E+08   0.803284E+01   0.718910E+03   0.583046E+07   0.103432E+08   0.103777E+08   0.103432E+08  -0.245164E+00   0.547478E+07   0.547448E+07   0.419222E+01
   0.239965E-01   0.103021E+08   0.102655E+08  -0.341739E+02   0.718479E+03   0.575034E+07   0.102620E+08   0.102965E+08   0.102620E+08  -0.243237E+00   0.543253E+07   0.543223E+07   0.418848E+01
   0.242646E-01   0.102207E+08   0.101836E+08   0.220326E+03   0.704688E+03   0.567060E+07   0.101805E+08   0.102149E+08   0.101805E+08  -0.241305E+00   0.539016E+07   0.538985E+07   0.418375E+01
   0.245357E-01   0.101390E+08   0.101015E+08   0.137623E+03   0.653344E+03   0.559124E+07   0.100987E+08   0.101332E+08   0.100987E+08  -0.239368E+00   0.534767E+07   0.534736E+07   0.417803E+01
   0.248098E-01   0.100571E+08   0.100192E+08   0.711985E+01   0.676709E+03   0.551227E+07   0.100168E+08   0.100513E+08   0.100168E+08  -0.237426E+00   0.530508E+07   0.530477E+07   0.417127E+01
   0.250870E-01   0.997503E+07   0.993669E+07   0.569924E+02   0.613843E+03   0.543371E+07   0.993468E+07   0.996910E+07   0.993468E+07  -0.235480E+00   0.526239E+07   0.526208E+07   0.416348E+01
   0.253673E-01   0.989276E+07   0.985402E+07  -0.248501E+02   0.628588E+03   0.535557E+07   0.985238E+07   0.988677E+07   0.985238E+07  -0.233529E+00   0.521961E+07   0.521929E+07   0.415462E+01
   0.256508E-01   0.981033E+07   0.977119E+07   0.131038E+03   0.592140E+03   0.527785E+07   0.976992E+07   0.980427E+07   0.976992E+07  -0.231574E+00   0.517674E+07   0.517642E+07   0.414467E+01
   0.259374E-01   0.972774E+07   0.968820E+07   0.156220E+03   0.575361E+03   0.520057E+07   0.968731E+07   0.972162E+07   0.968731E+07  -0.229616E+00   0.513380E+07   0.513348E+07   0.413361E+01
   0.262272E-01   0.964501E+07   0.960509E+07   0.307639E+02   0.571998E+03   0.512374E+07   0.960456E+07   0.963884E+07   0.960456E+07  -0.227655E+00   0.509079E+07   0.509047E+07   0.412143E+01
   0.265202E-01   0.956217E+07   0.952187E+07  -0.143463E+02   0.529748E+03   0.504737E+07   0.952171E+07   0.955593E+07   0.952171E+07  -0.225691E+00   0.504772E+07   0.504740E+07   0.410810E+01
   0.268165E-01   0.947922E+07   0.943855E+07   0.547321E+02   0.545637E+03   0.497147E+07   0.943876E+07   0.947293E+07   0.943876E+07  -0.223725E+00   0.500461E+07   0.500428E+07   0.409361E+01
   0.271161E-01   0.939618E+07   0.935515E+07   0.922308E+02   0.494368E+03   0.489606E+07   0.935573E+07   0.938984E+07   0.935573E+07  -0.221757E+00   0.496145E+07   0.496112E+07   0.407794E+01
   0.274191E-01   0.931308E+07   0.927169E+07   0.116766E+03   0.513964E+03   0.482116E+07   0.927263E+07   0.930668E+07   0.927263E+07  -0.219787E+00   0.491826E+07   0.491793E+07   0.406107E+01
   0.277255E-01   0.922994E+07   0.918820E+07   0.398446E+02   0.465982E+03   0.474678E+07   0.918950E+07   0.922348E+07   0.918950E+07  -0.217817E+00   0.487505E+07   0.487472E+07   0.404298E+01
   0.280352E-01   0.914676E+07   0.910469E+07  -0.496475E+02   0.480824E+03   0.467295E+07   0.910634E+07   0.914025E+07   0.910634E+07  -0.215846E+00   0.483183E+07   0.483149E+07   0.402365E+01
   0.283485E-01   0.906358E+07   0.902118E+07   0.117112E+03   0.440737E+03   0.459968E+07   0.902318E+07   0.905702E+07   0.902318E+07  -0.213875E+00   0.478861E+07   0.478827E+07   0.400308E+01
   0.286652E-01   0.898040E+07   0.893769E+07   0.591164E+02   0.449230E+03   0.452699E+07   0.894004E+07   0.897380E+07   0.894004E+07  -0.211904E+00   0.474540E+07   0.474506E+07   0.398125E+01
   0.289855E-01   0.889727E+07   0.885425E+07   0.976763E+02   0.416296E+03   0.445489E+07   0.885694E+07   0.889061E+07   0.885694E+07  -0.209934E+00   0.470222E+07   0.470187E+07   0.395814E+01
   0.293094E-01   0.881418E+07   0.877087E+07  -0.256345E+02   0.420561E+03   0.438339E+07   0.877390E+07   0.880748E+07   0.877390E+07  -0.207966E+00   0.465906E+07   0.465872E+07   0.393374E+01
   0.296368E-01   0.873118E+07   0.868759E+07   0.285256E+02   0.391770E+03   0.431250E+07   0.869095E+07   0.872444E+07   0.869095E+07  -0.206000E+00   0.461596E+07   0.461561E+07   0.390804E+01
   0.299680E-01   0.864828E+07   0.860442E+07   0.984078E+02   0.395070E+03   0.424224E+07   0.860810E+07   0.864150E+07   0.860810E+07  -0.204036E+00   0.457291E+07   0.457256E+07   0.388104E+01
   0.303028E-01   0.856550E+07   0.852139E+07   0.627058E+02   0.367106E+03   0.417260E+07   0.852538E+07   0.855868E+07   0.852538E+07  -0.202075E+00   0.452993E+07   0.452958E+07   0.385271E+01
   0.306414E-01   0.848287E+07   0.843852E+07   0.986450E+01   0.372398E+03   0.410361E+07   0.844282E+07   0.847601E+07   0.844282E+07  -0.200119E+00   0.448703E+07   0.448668E+07   0.382306E+01
   0.309837E-01   0.840042E+07   0.835585E+07   0.133305E+02   0.342752E+03   0.403527E+07   0.836044E+07   0.839352E+07   0.836044E+07  -0.198166E+00   0.444422E+07   0.444387E+07   0.379207E+01
   0.313299E-01   0.831816E+07   0.827338E+07   0.620523E+02   0.351697E+03   0.396759E+07   0.827826E+07   0.831123E+07   0.827826E+07  -0.196218E+00   0.440153E+07   0.440117E+07   0.375974E+01
   0.316800E-01   0.823612E+07   0.819116E+07   0.877597E+02   0.319727E+03   0.390058E+07   0.819631E+07   0.822917E+07   0.819631E+07  -0.194276E+00   0.435895E+07   0.435860E+07   0.372608E+01
   0.320339E-01   0.815434E+07   0.810920E+07  -0.186175E+02   0.331467E+03   0.383427E+07   0.811462E+07   0.814736E+07   0.811462E+07  -0.192339E+00   0.431651E+07   0.431616E+07   0.369107E+01
   0.323918E-01   0.807283E+07   0.802753E+07   0.379854E+02   0.299739E+03   0.376865E+07   0.803321E+07   0.806582E+07   0.803321E+07  -0.190409E+00   0.427422E+07   0.427387E+07   0.365472E+01
   0.327538E-01   0.799162E+07   0.794619E+07   0.372928E+02   0.309656E+03   0.370374E+07   0.795210E+07   0.798460E+07   0.795210E+07  -0.188487E+00   0.423209E+07   0.423174E+07   0.361703E+01
   0.331197E-01   0.791074E+07   0.786519E+07   0.781390E+02   0.284622E+03   0.363955E+07   0.787133E+07   0.790370E+07   0.787133E+07  -0.186573E+00   0.419014E+07   0.418979E+07   0.357800E+01
   0.334898E-01   0.783022E+07   0.778457E+07  -0.160052E+02   0.284921E+03   0.357610E+07   0.779092E+07   0.782316E+07   0.779092E+07  -0.184667E+00   0.414838E+07   0.414803E+07   0.353765E+01
   0.338640E-01   0.775008E+07   0.770435E+07   0.295656E+02   0.274278E+03   0.351340E+07   0.771090E+07   0.774301E+07   0.771090E+07  -0.182770E+00   0.410683E+07   0.410647E+07   0.349596E+01
   0.342423E-01   0.767035E+07   0.762456E+07   0.525696E+02   0.259292E+03   0.345147E+07   0.763130E+07   0.766327E+07   0.763130E+07  -0.180883E+00   0.406549E+07   0.406514E+07   0.345297E+01
   0.346249E-01   0.759106E+07   0.754524E+07   0.380751E+02   0.264082E+03   0.339030E+07   0.755214E+07   0.758398E+07   0.755214E+07  -0.179007E+00   0.402439E+07   0.402404E+07   0.340867E+01
   0.350118E-01   0.751224E+07   0.746640E+07  -0.600327E+01   0.239439E+03   0.332991E+07   0.747346E+07   0.750515E+07   0.747346E+07  -0.177142E+00   0.398354E+07   0.398319E+07   0.336309E+01
   0.354030E-01   0.743391E+07   0.738808E+07   0.395103E+02   0.246600E+03   0.327031E+07   0.739528E+07   0.742682E+07   0.739528E+07  -0.175289E+00   0.394296E+07   0.394260E+07   0.331624E+01
   0.357985E-01   0.735611E+07   0.731031E+07   0.340269E+02   0.230585E+03   0.321150E+07   0.731762E+07   0.734902E+07   0.731762E+07  -0.173448E+00   0.390265E+07   0.390230E+07   0.326814E+01
   0.361985E-01   0.727885E+07   0.723311E+07   0.313789E+02   0.221907E+03   0.315349E+07   0.724052E+07   0.727178E+07   0.724052E+07  -0.171621E+00   0.386264E+07   0.386229E+07   0.321880E+01
   0.366030E-01   0.720218E+07   0.715651E+07  -0.173042E+02   0.224948E+03   0.309628E+07   0.716400E+07   0.719511E+07   0.716400E+07  -0.169807E+00   0.382293E+07   0.382258E+07   0.316827E+01
   0.370119E-01   0.712611E+07   0.708054E+07   0.645461E+02   0.204237E+03   0.303988E+07   0.708810E+07   0.711906E+07   0.708810E+07  -0.168008E+00   0.378355E+07   0.378320E+07   0.311656E+01
   0.374255E-01   0.705067E+07   0.700523E+07   0.670935E+01   0.207268E+03   0.298431E+07   0.701283E+07   0.704364E+07   0.701283E+07  -0.166224E+00   0.374450E+07   0.374416E+07   0.306370E+01
   0.378436E-01   0.697589E+07   0.693061E+07   0.995537E+01   0.200830E+03   0.292956E+07   0.693823E+07   0.696889E+07   0.693823E+07  -0.164455E+00   0.370581E+07   0.370547E+07   0.300972E+01
   0.382665E-01   0.690180E+07   0.685670E+07   0.212720E+02   0.185189E+03   0.287564E+07   0.686432E+07   0.689482E+07   0.686432E+07  -0.162703E+00   0.366749E+07   0.366715E+07   0.295467E+01
   0.386940E-01   0.682842E+07   0.678352E+07   0.372246E+02   0.190440E+03   0.282256E+07   0.679112E+07   0.682148E+07   0.679112E+07  -0.160969E+00   0.362954E+07   0.362920E+07   0.289858E+01
   0.391263E-01   0.675578E+07   0.671112E+07  -0.142010E+02   0.180434E+03   0.277032E+07   0.671868E+07   0.674888E+07   0.671868E+07  -0.159251E+00   0.359199E+07   0.359165E+07   0.284149E+01
   0.395635E-01   0.668391E+07   0.663950E+07   0.353420E+02   0.168458E+03   0.271893E+07   0.664699E+07   0.667704E+07   0.664699E+07  -0.157552E+00   0.355484E+07   0.355451E+07   0.278345E+01
   0.400055E-01   0.661282E+07   0.656869E+07   0.144588E+02   0.173021E+03   0.266837E+07   0.657610E+07   0.660599E+07   0.657610E+07  -0.155872E+00   0.351811E+07   0.351779E+07   0.272449E+01
   0.404525E-01   0.654254E+07   0.649872E+07   0.844626E+00   0.164375E+03   0.261865E+07   0.650603E+07   0.653576E+07   0.650603E+07  -0.154211E+00   0.348182E+07   0.348149E+07   0.266469E+01
   0.409045E-01   0.647309E+07   0.642962E+07   0.244733E+02   0.152578E+03   0.256978E+07   0.643679E+07   0.646636E+07   0.643679E+07  -0.152570E+00   0.344596E+07   0.344564E+07   0.260408E+01
   0.413615E-01   0.640449E+07   0.636139E+07   0.858584E+01   0.155563E+03   0.252174E+07   0.636840E+07   0.639782E+07   0.636840E+07  -0.150949E+00   0.341057E+07   0.341025E+07   0.254272E+01
   0.418237E-01   0.633677E+07   0.629406E+07   0.937577E+01   0.151638E+03   0.247456E+07   0.630090E+07   0.633016E+07   0.630090E+07  -0.149349E+00   0.337563E+07   0.337532E+07   0.248068E+01
   0.422910E-01   0.626994E+07   0.622765E+07   0.432004E+01   0.139142E+03   0.242822E+07   0.623429E+07   0.626340E+07   0.623429E+07  -0.147770E+00   0.334118E+07   0.334087E+07   0.241802E+01
   0.427635E-01   0.620402E+07   0.616217E+07   0.276802E+02   0.137484E+03   0.238272E+07   0.616859E+07   0.619755E+07   0.616859E+07  -0.146213E+00   0.330720E+07   0.330690E+07   0.235480E+01
   0.432413E-01   0.613903E+07   0.609765E+07  -0.987519E+01   0.139149E+03   0.233807E+07   0.610382E+07   0.613263E+07   0.610382E+07  -0.144678E+00   0.327373E+07   0.327343E+07   0.229109E+01
   0.437244E-01   0.607497E+07   0.603409E+07   0.549157E+01   0.130649E+03   0.229425E+07   0.604000E+07   0.606865E+07   0.604000E+07  -0.143165E+00   0.324075E+07   0.324046E+07   0.222697E+01
   0.442130E-01   0.601187E+07   0.597152E+07   0.316272E+02   0.121940E+03   0.225126E+07   0.597713E+07   0.600563E+07   0.597713E+07  -0.141675E+00   0.320828E+07   0.320799E+07   0.216250E+01
   0.447070E-01   0.594973E+07   0.590992E+07  -0.179552E+02   0.122225E+03   0.220910E+07   0.591522E+07   0.594357E+07   0.591522E+07  -0.140207E+00   0.317632E+07   0.317604E+07   0.209777E+01
   0.452065E-01   0.588856E+07   0.584933E+07   0.111189E+02   0.122575E+03   0.216775E+07   0.585429E+07   0.588249E+07   0.585429E+07  -0.138763E+00   0.314489E+07   0.314461E+07   0.203286E+01
   0.457116E-01   0.582837E+07   0.578973E+07   0.138323E+02   0.115618E+03   0.212722E+07   0.579434E+07   0.582239E+07   0.579434E+07  -0.137342E+00   0.311397E+07   0.311370E+07   0.196785E+01
   0.462223E-01   0.576916E+07   0.573114E+07  -0.996518E+01   0.107726E+03   0.208748E+07   0.573538E+07   0.576328E+07   0.573538E+07  -0.135944E+00   0.308358E+07   0.308332E+07   0.190282E+01
   0.467387E-01   0.571093E+07   0.567356E+07   0.227765E+02   0.105805E+03   0.204854E+07   0.567740E+07   0.570515E+07   0.567740E+07  -0.134570E+00   0.305372E+07   0.305346E+07   0.183786E+01
   0.472610E-01   0.565370E+07   0.561699E+07  -0.696004E+01   0.106843E+03   0.201039E+07   0.562041E+07   0.564802E+07   0.562041E+07  -0.133219E+00   0.302438E+07   0.302413E+07   0.177306E+01
   0.477890E-01   0.559744E+07   0.556141E+07  -0.104638E+02   0.104524E+03   0.197301E+07   0.556440E+07   0.559187E+07   0.556440E+07  -0.131892E+00   0.299557E+07   0.299532E+07   0.170851E+01
   0.483230E-01   0.554216E+07   0.550684E+07   0.224577E+02   0.982507E+02   0.193639E+07   0.550937E+07   0.553670E+07   0.550937E+07  -0.130587E+00   0.296728E+07   0.296704E+07   0.164431E+01
   0.488629E-01   0.548785E+07   0.545325E+07  -0.308214E+01   0.923087E+02   0.190052E+07   0.545531E+07   0.548250E+07   0.545531E+07  -0.129306E+00   0.293951E+07   0.293928E+07   0.158055E+01
   0.494088E-01   0.543450E+07   0.540064E+07   0.116545E+01   0.897477E+02   0.186539E+07   0.540221E+07   0.542927E+07   0.540221E+07  -0.128048E+00   0.291225E+07   0.291202E+07   0.151733E+01
   0.499609E-01   0.538210E+07   0.534899E+07   0.294854E+00   0.896639E+02   0.183097E+07   0.535007E+07   0.537698E+07   0.535007E+07  -0.126812E+00   0.288550E+07   0.288528E+07   0.145474E+01
   0.505191E-01   0.533064E+07   0.529829E+07  -0.153451E+01   0.892796E+02   0.179726E+07   0.529885E+07   0.532563E+07   0.529885E+07  -0.125598E+00   0.285925E+07   0.285904E+07   0.139288E+01
   0.510835E-01   0.528008E+07   0.524851E+07   0.535717E+00   0.868932E+02   0.176424E+07   0.524855E+07   0.527520E+07   0.524855E+07  -0.124405E+00   0.283349E+07   0.283328E+07   0.133185E+01
   0.516543E-01   0.523042E+07   0.519964E+07  -0.104218E+02   0.827911E+02   0.173190E+07   0.519914E+07   0.522566E+07   0.519914E+07  -0.123234E+00   0.280820E+07   0.280800E+07   0.127174E+01
   0.522314E-01   0.518163E+07   0.515164E+07   0.221408E+02   0.783141E+02   0.170021E+07   0.515060E+07   0.517699E+07   0.515060E+07  -0.122084E+00   0.278338E+07   0.278319E+07   0.121266E+01
   0.528150E-01   0.513368E+07   0.510449E+07  -0.379193E+01   0.746181E+02   0.166916E+07   0.510290E+07   0.512916E+07   0.510290E+07  -0.120953E+00   0.275901E+07   0.275883E+07   0.115470E+01
   0.534051E-01   0.508654E+07   0.505816E+07  -0.812143E+01   0.721057E+02   0.163873E+07   0.505601E+07   0.508215E+07   0.505601E+07  -0.119842E+00   0.273508E+07   0.273490E+07   0.109796E+01
   0.540018E-01   0.504018E+07   0.501262E+07   0.547936E+01   0.705452E+02   0.160890E+07   0.500990E+07   0.503592E+07   0.500990E+07  -0.118749E+00   0.271156E+07   0.271140E+07   0.104253E+01
   0.546052E-01   0.499457E+07   0.496781E+07  -0.457937E+01   0.694572E+02   0.157965E+07   0.496454E+07   0.499043E+07   0.496454E+07  -0.117673E+00   0.268845E+07   0.268829E+07   0.988503E+00
   0.552153E-01   0.494966E+07   0.492372E+07   0.664496E+01   0.684248E+02   0.155096E+07   0.491988E+07   0.494565E+07   0.491988E+07  -0.116615E+00   0.266571E+07   0.266556E+07   0.935974E+00
   0.558322E-01   0.490542E+07   0.488028E+07  -0.216824E+02   0.672175E+02   0.152282E+07   0.487589E+07   0.490153E+07   0.487589E+07  -0.115572E+00   0.264333E+07   0.264318E+07   0.885030E+00
   0.564560E-01   0.486181E+07   0.483747E+07   0.428652E+01   0.657769E+02   0.149520E+07   0.483252E+07   0.485804E+07   0.483252E+07  -0.114544E+00   0.262128E+07   0.262114E+07   0.835753E+00
   0.570868E-01   0.481877E+07   0.479523E+07  -0.325752E+01   0.641473E+02   0.146809E+07   0.478973E+07   0.481513E+07   0.478973E+07  -0.113530E+00   0.259954E+07   0.259941E+07   0.788226E+00
   0.577247E-01   0.477627E+07   0.475350E+07   0.744244E+01   0.624085E+02   0.144146E+07   0.474746E+07   0.477275E+07   0.474746E+07  -0.112528E+00   0.257809E+07   0.257796E+07   0.742526E+00
   0.583696E-01   0.473425E+07   0.471225E+07  -0.504770E+01   0.606346E+02   0.141529E+07   0.470568E+07   0.473085E+07   0.470568E+07  -0.111538E+00   0.255689E+07   0.255677E+07   0.698724E+00
   0.592867E-01   0.467601E+07   0.465506E+07   0.107522E+02   0.547447E+02   0.137931E+07   0.464777E+07   0.467277E+07   0.464777E+07  -0.110165E+00   0.252753E+07   0.252741E+07   0.640597E+00
   0.602038E-01   0.462112E+07   0.460117E+07   0.936551E+00   0.548239E+02   0.134518E+07   0.459319E+07   0.461803E+07   0.459319E+07  -0.108871E+00   0.249993E+07   0.249982E+07   0.587114E+00
