#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.140774E-01   0.837880E+07   0.836136E+07   0.509890E+04   0.531597E+04   0.534588E+07   0.835310E+07   0.837611E+07   0.835311E+07  -0.395985E+00   0.732682E+07   0.732648E+07   0.727200E+01
   0.142347E-01   0.834055E+07   0.832279E+07   0.475841E+04   0.530579E+04   0.529471E+07   0.831471E+07   0.833781E+07   0.831471E+07  -0.394165E+00   0.729334E+07   0.729299E+07   0.731284E+01
   0.143938E-01   0.830203E+07   0.828395E+07   0.460529E+04   0.530377E+04   0.524353E+07   0.827604E+07   0.829924E+07   0.827604E+07  -0.392332E+00   0.725962E+07   0.725926E+07   0.735335E+01
   0.145546E-01   0.826324E+07   0.824484E+07   0.453720E+04   0.514797E+04   0.519237E+07   0.823710E+07   0.826039E+07   0.823711E+07  -0.390486E+00   0.722567E+07   0.722530E+07   0.739352E+01
   0.147172E-01   0.822418E+07   0.820545E+07   0.444978E+04   0.486625E+04   0.514124E+07   0.819790E+07   0.822128E+07   0.819790E+07  -0.388627E+00   0.719148E+07   0.719111E+07   0.743333E+01
   0.148817E-01   0.818485E+07   0.816579E+07   0.439496E+04   0.464279E+04   0.509013E+07   0.815843E+07   0.818190E+07   0.815843E+07  -0.386756E+00   0.715706E+07   0.715669E+07   0.747275E+01
   0.150479E-01   0.814525E+07   0.812585E+07   0.448679E+04   0.459046E+04   0.503905E+07   0.811869E+07   0.814225E+07   0.811869E+07  -0.384872E+00   0.712241E+07   0.712203E+07   0.751176E+01
   0.152161E-01   0.810538E+07   0.808564E+07   0.466992E+04   0.460835E+04   0.498801E+07   0.807868E+07   0.810232E+07   0.807868E+07  -0.382976E+00   0.708752E+07   0.708713E+07   0.755033E+01
   0.153861E-01   0.806523E+07   0.804515E+07   0.469066E+04   0.451120E+04   0.493702E+07   0.803841E+07   0.806213E+07   0.803841E+07  -0.381066E+00   0.705240E+07   0.705200E+07   0.758844E+01
   0.155580E-01   0.802482E+07   0.800439E+07   0.437797E+04   0.427208E+04   0.488607E+07   0.799786E+07   0.802166E+07   0.799786E+07  -0.379144E+00   0.701704E+07   0.701664E+07   0.762607E+01
   0.157318E-01   0.798414E+07   0.796336E+07   0.390005E+04   0.405821E+04   0.483516E+07   0.795705E+07   0.798093E+07   0.795705E+07  -0.377210E+00   0.698145E+07   0.698105E+07   0.766319E+01
   0.159076E-01   0.794320E+07   0.792205E+07   0.361561E+04   0.400314E+04   0.478429E+07   0.791597E+07   0.793993E+07   0.791597E+07  -0.375262E+00   0.694563E+07   0.694522E+07   0.769978E+01
   0.160853E-01   0.790198E+07   0.788047E+07   0.364370E+04   0.402127E+04   0.473347E+07   0.787463E+07   0.789865E+07   0.787463E+07  -0.373302E+00   0.690958E+07   0.690916E+07   0.773580E+01
   0.162650E-01   0.786049E+07   0.783862E+07   0.370770E+04   0.392918E+04   0.468269E+07   0.783301E+07   0.785711E+07   0.783302E+07  -0.371329E+00   0.687329E+07   0.687287E+07   0.777123E+01
   0.164468E-01   0.781874E+07   0.779650E+07   0.351240E+04   0.371008E+04   0.463196E+07   0.779114E+07   0.781530E+07   0.779114E+07  -0.369344E+00   0.683678E+07   0.683634E+07   0.780603E+01
   0.166305E-01   0.777672E+07   0.775411E+07   0.318057E+04   0.353805E+04   0.458126E+07   0.774899E+07   0.777322E+07   0.774900E+07  -0.367346E+00   0.680003E+07   0.679959E+07   0.784019E+01
   0.168163E-01   0.773444E+07   0.771145E+07   0.311771E+04   0.351681E+04   0.453062E+07   0.770659E+07   0.773088E+07   0.770659E+07  -0.365336E+00   0.676305E+07   0.676261E+07   0.787368E+01
   0.170042E-01   0.769189E+07   0.766852E+07   0.343063E+04   0.352173E+04   0.448001E+07   0.766392E+07   0.768827E+07   0.766392E+07  -0.363313E+00   0.672584E+07   0.672539E+07   0.790645E+01
   0.171942E-01   0.764907E+07   0.762532E+07   0.370865E+04   0.339417E+04   0.442946E+07   0.762099E+07   0.764540E+07   0.762099E+07  -0.361278E+00   0.668841E+07   0.668795E+07   0.793848E+01
   0.173863E-01   0.760600E+07   0.758185E+07   0.353372E+04   0.319264E+04   0.437897E+07   0.757779E+07   0.760226E+07   0.757780E+07  -0.359231E+00   0.665074E+07   0.665028E+07   0.796975E+01
   0.175806E-01   0.756266E+07   0.753812E+07   0.303762E+04   0.309734E+04   0.432854E+07   0.753434E+07   0.755886E+07   0.753434E+07  -0.357171E+00   0.661285E+07   0.661238E+07   0.800021E+01
   0.177770E-01   0.751906E+07   0.749413E+07   0.270577E+04   0.311357E+04   0.427818E+07   0.749063E+07   0.751520E+07   0.749063E+07  -0.355099E+00   0.657474E+07   0.657426E+07   0.802983E+01
   0.179756E-01   0.747520E+07   0.744987E+07   0.271254E+04   0.306376E+04   0.422791E+07   0.744666E+07   0.747128E+07   0.744667E+07  -0.353014E+00   0.653640E+07   0.653591E+07   0.805858E+01
   0.181765E-01   0.743109E+07   0.740535E+07   0.276642E+04   0.289093E+04   0.417772E+07   0.740244E+07   0.742711E+07   0.740244E+07  -0.350918E+00   0.649784E+07   0.649734E+07   0.808643E+01
   0.183796E-01   0.738672E+07   0.736058E+07   0.264091E+04   0.275653E+04   0.412764E+07   0.735796E+07   0.738267E+07   0.735797E+07  -0.348809E+00   0.645905E+07   0.645855E+07   0.811334E+01
   0.185849E-01   0.734209E+07   0.731554E+07   0.250744E+04   0.275379E+04   0.407766E+07   0.731324E+07   0.733799E+07   0.731324E+07  -0.346689E+00   0.642005E+07   0.641954E+07   0.813927E+01
   0.187926E-01   0.729722E+07   0.727026E+07   0.257569E+04   0.274057E+04   0.402780E+07   0.726826E+07   0.729305E+07   0.726826E+07  -0.344557E+00   0.638083E+07   0.638032E+07   0.816419E+01
   0.190026E-01   0.725209E+07   0.722472E+07   0.271474E+04   0.260134E+04   0.397807E+07   0.722303E+07   0.724786E+07   0.722304E+07  -0.342413E+00   0.634140E+07   0.634087E+07   0.818807E+01
   0.192149E-01   0.720672E+07   0.717892E+07   0.268578E+04   0.246192E+04   0.392848E+07   0.717756E+07   0.720242E+07   0.717757E+07  -0.340257E+00   0.630175E+07   0.630122E+07   0.821086E+01
   0.194296E-01   0.716110E+07   0.713289E+07   0.250389E+04   0.244867E+04   0.387904E+07   0.713185E+07   0.715673E+07   0.713186E+07  -0.338090E+00   0.626189E+07   0.626135E+07   0.823252E+01
   0.196467E-01   0.711524E+07   0.708660E+07   0.230550E+04   0.244474E+04   0.382975E+07   0.708590E+07   0.711081E+07   0.708590E+07  -0.335912E+00   0.622182E+07   0.622127E+07   0.825303E+01
   0.198662E-01   0.706914E+07   0.704008E+07   0.210400E+04   0.232187E+04   0.378062E+07   0.703972E+07   0.706464E+07   0.703972E+07  -0.333722E+00   0.618154E+07   0.618099E+07   0.827234E+01
   0.200881E-01   0.702280E+07   0.699332E+07   0.194036E+04   0.219647E+04   0.373166E+07   0.699329E+07   0.701824E+07   0.699330E+07  -0.331522E+00   0.614106E+07   0.614050E+07   0.829040E+01
   0.203126E-01   0.697623E+07   0.694633E+07   0.197704E+04   0.219016E+04   0.368288E+07   0.694664E+07   0.697161E+07   0.694664E+07  -0.329310E+00   0.610038E+07   0.609982E+07   0.830718E+01
   0.205395E-01   0.692944E+07   0.689910E+07   0.216555E+04   0.217849E+04   0.363428E+07   0.689977E+07   0.692474E+07   0.689977E+07  -0.327088E+00   0.605951E+07   0.605893E+07   0.832265E+01
   0.207690E-01   0.688241E+07   0.685165E+07   0.219191E+04   0.205554E+04   0.358587E+07   0.685267E+07   0.687765E+07   0.685267E+07  -0.324855E+00   0.601843E+07   0.601785E+07   0.833675E+01
   0.210011E-01   0.683517E+07   0.680397E+07   0.201105E+04   0.195976E+04   0.353766E+07   0.680535E+07   0.683034E+07   0.680535E+07  -0.322612E+00   0.597717E+07   0.597658E+07   0.834945E+01
   0.212357E-01   0.678771E+07   0.675608E+07   0.193492E+04   0.196964E+04   0.348965E+07   0.675782E+07   0.678281E+07   0.675782E+07  -0.320359E+00   0.593572E+07   0.593513E+07   0.836070E+01
   0.214730E-01   0.674003E+07   0.670797E+07   0.197335E+04   0.193133E+04   0.344185E+07   0.671007E+07   0.673507E+07   0.671008E+07  -0.318096E+00   0.589409E+07   0.589349E+07   0.837046E+01
   0.217129E-01   0.669215E+07   0.665966E+07   0.178707E+04   0.180752E+04   0.339425E+07   0.666213E+07   0.668712E+07   0.666213E+07  -0.315823E+00   0.585228E+07   0.585167E+07   0.837870E+01
   0.219555E-01   0.664406E+07   0.661114E+07   0.147341E+04   0.176042E+04   0.334688E+07   0.661398E+07   0.663897E+07   0.661398E+07  -0.313540E+00   0.581030E+07   0.580968E+07   0.838536E+01
   0.222008E-01   0.659578E+07   0.656242E+07   0.150281E+04   0.177229E+04   0.329972E+07   0.656564E+07   0.659062E+07   0.656564E+07  -0.311248E+00   0.576814E+07   0.576751E+07   0.839041E+01
   0.224489E-01   0.654730E+07   0.651351E+07   0.178034E+04   0.169052E+04   0.325279E+07   0.651711E+07   0.654208E+07   0.651711E+07  -0.308948E+00   0.572582E+07   0.572519E+07   0.839379E+01
   0.226997E-01   0.649864E+07   0.646442E+07   0.179466E+04   0.159506E+04   0.320608E+07   0.646839E+07   0.649335E+07   0.646839E+07  -0.306638E+00   0.568334E+07   0.568270E+07   0.839548E+01
   0.229533E-01   0.644979E+07   0.641515E+07   0.159076E+04   0.159943E+04   0.315961E+07   0.641950E+07   0.644444E+07   0.641950E+07  -0.304321E+00   0.564070E+07   0.564006E+07   0.839542E+01
   0.232098E-01   0.640077E+07   0.636570E+07   0.153023E+04   0.156998E+04   0.311338E+07   0.637044E+07   0.639535E+07   0.637044E+07  -0.301995E+00   0.559792E+07   0.559726E+07   0.839356E+01
   0.234691E-01   0.635159E+07   0.631609E+07   0.150090E+04   0.146597E+04   0.306740E+07   0.632121E+07   0.634610E+07   0.632121E+07  -0.299661E+00   0.555499E+07   0.555433E+07   0.838988E+01
   0.237313E-01   0.630224E+07   0.626631E+07   0.132358E+04   0.144085E+04   0.302168E+07   0.627182E+07   0.629668E+07   0.627182E+07  -0.297320E+00   0.551192E+07   0.551125E+07   0.838432E+01
   0.239965E-01   0.625274E+07   0.621639E+07   0.123130E+04   0.144165E+04   0.297623E+07   0.622229E+07   0.624712E+07   0.622229E+07  -0.294972E+00   0.546872E+07   0.546805E+07   0.837683E+01
   0.242646E-01   0.620309E+07   0.616632E+07   0.132742E+04   0.135279E+04   0.293105E+07   0.617261E+07   0.619740E+07   0.617261E+07  -0.292616E+00   0.542540E+07   0.542472E+07   0.836739E+01
   0.245357E-01   0.615330E+07   0.611612E+07   0.141275E+04   0.130460E+04   0.288617E+07   0.612279E+07   0.614755E+07   0.612279E+07  -0.290255E+00   0.538196E+07   0.538127E+07   0.835594E+01
   0.248098E-01   0.610338E+07   0.606579E+07   0.140577E+04   0.131539E+04   0.284158E+07   0.607285E+07   0.609757E+07   0.607285E+07  -0.287887E+00   0.533841E+07   0.533771E+07   0.834244E+01
   0.250870E-01   0.605334E+07   0.601535E+07   0.128587E+04   0.124457E+04   0.279730E+07   0.602279E+07   0.604746E+07   0.602279E+07  -0.285514E+00   0.529475E+07   0.529405E+07   0.832685E+01
   0.253673E-01   0.600318E+07   0.596479E+07   0.109882E+04   0.118675E+04   0.275332E+07   0.597262E+07   0.599725E+07   0.597262E+07  -0.283136E+00   0.525100E+07   0.525030E+07   0.830912E+01
   0.256508E-01   0.595292E+07   0.591414E+07   0.106551E+04   0.119869E+04   0.270967E+07   0.592235E+07   0.594692E+07   0.592235E+07  -0.280753E+00   0.520716E+07   0.520645E+07   0.828923E+01
   0.259374E-01   0.590257E+07   0.586339E+07   0.111954E+04   0.113892E+04   0.266633E+07   0.587199E+07   0.589651E+07   0.587199E+07  -0.278365E+00   0.516324E+07   0.516253E+07   0.826712E+01
   0.262272E-01   0.585213E+07   0.581257E+07   0.106642E+04   0.108232E+04   0.262331E+07   0.582155E+07   0.584601E+07   0.582155E+07  -0.275974E+00   0.511926E+07   0.511853E+07   0.824276E+01
   0.265202E-01   0.580161E+07   0.576168E+07   0.111151E+04   0.109370E+04   0.258062E+07   0.577103E+07   0.579544E+07   0.577103E+07  -0.273580E+00   0.507520E+07   0.507447E+07   0.821611E+01
   0.268165E-01   0.575103E+07   0.571073E+07   0.119172E+04   0.103633E+04   0.253826E+07   0.572046E+07   0.574480E+07   0.572046E+07  -0.271182E+00   0.503110E+07   0.503036E+07   0.818713E+01
   0.271161E-01   0.570040E+07   0.565973E+07   0.980044E+03   0.989185E+03   0.249624E+07   0.566983E+07   0.569411E+07   0.566984E+07  -0.268782E+00   0.498695E+07   0.498621E+07   0.815578E+01
   0.274191E-01   0.564972E+07   0.560870E+07   0.818935E+03   0.998814E+03   0.245456E+07   0.561917E+07   0.564338E+07   0.561917E+07  -0.266380E+00   0.494277E+07   0.494202E+07   0.812204E+01
   0.277255E-01   0.559901E+07   0.555765E+07   0.927235E+03   0.937738E+03   0.241323E+07   0.556848E+07   0.559262E+07   0.556848E+07  -0.263977E+00   0.489857E+07   0.489781E+07   0.808586E+01
   0.280352E-01   0.554829E+07   0.550659E+07   0.928209E+03   0.907738E+03   0.237226E+07   0.551778E+07   0.554184E+07   0.551778E+07  -0.261574E+00   0.485435E+07   0.485359E+07   0.804722E+01
   0.283485E-01   0.549755E+07   0.545553E+07   0.900349E+03   0.909828E+03   0.233168E+07   0.546707E+07   0.549105E+07   0.546707E+07  -0.259170E+00   0.481013E+07   0.480937E+07   0.800608E+01
   0.286652E-01   0.544682E+07   0.540449E+07   0.953903E+03   0.845667E+03   0.229147E+07   0.541637E+07   0.544027E+07   0.541637E+07  -0.256767E+00   0.476592E+07   0.476515E+07   0.796241E+01
   0.289855E-01   0.539611E+07   0.535347E+07   0.842507E+03   0.838070E+03   0.225167E+07   0.536570E+07   0.538951E+07   0.536570E+07  -0.254364E+00   0.472172E+07   0.472095E+07   0.791619E+01
   0.293094E-01   0.534543E+07   0.530250E+07   0.714863E+03   0.821246E+03   0.221226E+07   0.531506E+07   0.533879E+07   0.531506E+07  -0.251964E+00   0.467756E+07   0.467679E+07   0.786740E+01
   0.296368E-01   0.529480E+07   0.525159E+07   0.725144E+03   0.766361E+03   0.217327E+07   0.526447E+07   0.528811E+07   0.526447E+07  -0.249565E+00   0.463345E+07   0.463267E+07   0.781600E+01
   0.299680E-01   0.524422E+07   0.520075E+07   0.786986E+03   0.774886E+03   0.213468E+07   0.521394E+07   0.523750E+07   0.521394E+07  -0.247170E+00   0.458939E+07   0.458861E+07   0.776199E+01
   0.303028E-01   0.519372E+07   0.515000E+07   0.806606E+03   0.731922E+03   0.209651E+07   0.516349E+07   0.518695E+07   0.516350E+07  -0.244779E+00   0.454540E+07   0.454461E+07   0.770534E+01
   0.306414E-01   0.514330E+07   0.509934E+07   0.718662E+03   0.706672E+03   0.205875E+07   0.511314E+07   0.513650E+07   0.511314E+07  -0.242392E+00   0.450148E+07   0.450070E+07   0.764603E+01
   0.309837E-01   0.509299E+07   0.504881E+07   0.681990E+03   0.705347E+03   0.202141E+07   0.506289E+07   0.508616E+07   0.506289E+07  -0.240010E+00   0.445767E+07   0.445688E+07   0.758406E+01
   0.313299E-01   0.504280E+07   0.499841E+07   0.620976E+03   0.653950E+03   0.198449E+07   0.501277E+07   0.503593E+07   0.501277E+07  -0.237633E+00   0.441396E+07   0.441317E+07   0.751942E+01
   0.316800E-01   0.499274E+07   0.494816E+07   0.587199E+03   0.659643E+03   0.194799E+07   0.496278E+07   0.498584E+07   0.496278E+07  -0.235264E+00   0.437037E+07   0.436958E+07   0.745209E+01
   0.320339E-01   0.494282E+07   0.489808E+07   0.715373E+03   0.624214E+03   0.191192E+07   0.491295E+07   0.493590E+07   0.491295E+07  -0.232901E+00   0.432692E+07   0.432613E+07   0.738207E+01
   0.323918E-01   0.489308E+07   0.484817E+07   0.636597E+03   0.604220E+03   0.187629E+07   0.486328E+07   0.488613E+07   0.486328E+07  -0.230547E+00   0.428362E+07   0.428282E+07   0.730938E+01
   0.327538E-01   0.484351E+07   0.479847E+07   0.552913E+03   0.598831E+03   0.184109E+07   0.481381E+07   0.483654E+07   0.481381E+07  -0.228202E+00   0.424048E+07   0.423968E+07   0.723400E+01
   0.331197E-01   0.479414E+07   0.474898E+07   0.562331E+03   0.557548E+03   0.180634E+07   0.476453E+07   0.478716E+07   0.476453E+07  -0.225866E+00   0.419751E+07   0.419672E+07   0.715594E+01
   0.334898E-01   0.474499E+07   0.469973E+07   0.499531E+03   0.564958E+03   0.177204E+07   0.471547E+07   0.473799E+07   0.471547E+07  -0.223540E+00   0.415474E+07   0.415394E+07   0.707523E+01
   0.338640E-01   0.469606E+07   0.465072E+07   0.574217E+03   0.524378E+03   0.173819E+07   0.466665E+07   0.468905E+07   0.466665E+07  -0.221226E+00   0.411217E+07   0.411138E+07   0.699187E+01
   0.342423E-01   0.464739E+07   0.460199E+07   0.560798E+03   0.524311E+03   0.170481E+07   0.461808E+07   0.464036E+07   0.461808E+07  -0.218923E+00   0.406983E+07   0.406904E+07   0.690588E+01
   0.346249E-01   0.459897E+07   0.455354E+07   0.475176E+03   0.498747E+03   0.167189E+07   0.456978E+07   0.459195E+07   0.456978E+07  -0.216633E+00   0.402772E+07   0.402693E+07   0.681729E+01
   0.350118E-01   0.455084E+07   0.450539E+07   0.447792E+03   0.483867E+03   0.163945E+07   0.452176E+07   0.454381E+07   0.452176E+07  -0.214357E+00   0.398586E+07   0.398507E+07   0.672612E+01
   0.354030E-01   0.450300E+07   0.445756E+07   0.470650E+03   0.474266E+03   0.160748E+07   0.447405E+07   0.449598E+07   0.447405E+07  -0.212095E+00   0.394427E+07   0.394348E+07   0.663242E+01
   0.357985E-01   0.445548E+07   0.441007E+07   0.465689E+03   0.447941E+03   0.157598E+07   0.442666E+07   0.444846E+07   0.442666E+07  -0.209848E+00   0.390296E+07   0.390217E+07   0.653621E+01
   0.361985E-01   0.440830E+07   0.436294E+07   0.467914E+03   0.448466E+03   0.154496E+07   0.437960E+07   0.440128E+07   0.437960E+07  -0.207618E+00   0.386194E+07   0.386116E+07   0.643755E+01
   0.366030E-01   0.436146E+07   0.431617E+07   0.404757E+03   0.417071E+03   0.151441E+07   0.433289E+07   0.435445E+07   0.433289E+07  -0.205404E+00   0.382124E+07   0.382046E+07   0.633648E+01
   0.370119E-01   0.431498E+07   0.426980E+07   0.365945E+03   0.421783E+03   0.148434E+07   0.428656E+07   0.430799E+07   0.428656E+07  -0.203207E+00   0.378085E+07   0.378008E+07   0.623306E+01
   0.374255E-01   0.426889E+07   0.422383E+07   0.436771E+03   0.389997E+03   0.145475E+07   0.424061E+07   0.426192E+07   0.424061E+07  -0.201029E+00   0.374081E+07   0.374004E+07   0.612734E+01
   0.378436E-01   0.422319E+07   0.417829E+07   0.373355E+03   0.395479E+03   0.142563E+07   0.419506E+07   0.421625E+07   0.419506E+07  -0.198870E+00   0.370112E+07   0.370036E+07   0.601940E+01
   0.382665E-01   0.417791E+07   0.413318E+07   0.394199E+03   0.365358E+03   0.139700E+07   0.414994E+07   0.417099E+07   0.414994E+07  -0.196730E+00   0.366180E+07   0.366104E+07   0.590930E+01
   0.386940E-01   0.413306E+07   0.408854E+07   0.315272E+03   0.370486E+03   0.136885E+07   0.410524E+07   0.412617E+07   0.410524E+07  -0.194612E+00   0.362286E+07   0.362211E+07   0.579711E+01
   0.391263E-01   0.408865E+07   0.404436E+07   0.353163E+03   0.342341E+03   0.134119E+07   0.406100E+07   0.408180E+07   0.406100E+07  -0.192514E+00   0.358432E+07   0.358358E+07   0.568293E+01
   0.395635E-01   0.404471E+07   0.400067E+07   0.355694E+03   0.347136E+03   0.131402E+07   0.401722E+07   0.403790E+07   0.401722E+07  -0.190439E+00   0.354619E+07   0.354545E+07   0.556684E+01
   0.400055E-01   0.400124E+07   0.395748E+07   0.317598E+03   0.320715E+03   0.128732E+07   0.397392E+07   0.399447E+07   0.397392E+07  -0.188386E+00   0.350847E+07   0.350774E+07   0.544894E+01
   0.404525E-01   0.395825E+07   0.391480E+07   0.300622E+03   0.325243E+03   0.126111E+07   0.393111E+07   0.395153E+07   0.393111E+07  -0.186357E+00   0.347119E+07   0.347047E+07   0.532933E+01
   0.409045E-01   0.391577E+07   0.387265E+07   0.294624E+03   0.300712E+03   0.123537E+07   0.388881E+07   0.390910E+07   0.388881E+07  -0.184351E+00   0.343436E+07   0.343364E+07   0.520811E+01
   0.413615E-01   0.387380E+07   0.383105E+07   0.308042E+03   0.304228E+03   0.121011E+07   0.384702E+07   0.386719E+07   0.384702E+07  -0.182370E+00   0.339798E+07   0.339727E+07   0.508540E+01
   0.418237E-01   0.383237E+07   0.379000E+07   0.286802E+03   0.282884E+03   0.118532E+07   0.380577E+07   0.382581E+07   0.380577E+07  -0.180415E+00   0.336207E+07   0.336137E+07   0.496132E+01
   0.422910E-01   0.379146E+07   0.374951E+07   0.245706E+03   0.283333E+03   0.116100E+07   0.376506E+07   0.378498E+07   0.376506E+07  -0.178485E+00   0.332663E+07   0.332595E+07   0.483600E+01
   0.427635E-01   0.375111E+07   0.370960E+07   0.277890E+03   0.267748E+03   0.113716E+07   0.372490E+07   0.374469E+07   0.372490E+07  -0.176581E+00   0.329168E+07   0.329101E+07   0.470956E+01
   0.432413E-01   0.371132E+07   0.367027E+07   0.253218E+03   0.262173E+03   0.111378E+07   0.368530E+07   0.370497E+07   0.368530E+07  -0.174704E+00   0.325723E+07   0.325657E+07   0.458215E+01
   0.437244E-01   0.367209E+07   0.363153E+07   0.254310E+03   0.254996E+03   0.109088E+07   0.364627E+07   0.366582E+07   0.364627E+07  -0.172854E+00   0.322328E+07   0.322263E+07   0.445390E+01
   0.442130E-01   0.363343E+07   0.359340E+07   0.210967E+03   0.241709E+03   0.106844E+07   0.360782E+07   0.362724E+07   0.360782E+07  -0.171031E+00   0.318984E+07   0.318920E+07   0.432497E+01
   0.447070E-01   0.359536E+07   0.355587E+07   0.247867E+03   0.242567E+03   0.104645E+07   0.356995E+07   0.358925E+07   0.356995E+07  -0.169236E+00   0.315691E+07   0.315628E+07   0.419551E+01
   0.452065E-01   0.355787E+07   0.351895E+07   0.222210E+03   0.224725E+03   0.102492E+07   0.353267E+07   0.355185E+07   0.353267E+07  -0.167468E+00   0.312450E+07   0.312388E+07   0.406568E+01
   0.457116E-01   0.352097E+07   0.348264E+07   0.208708E+03   0.227187E+03   0.100383E+07   0.349598E+07   0.351504E+07   0.349598E+07  -0.165729E+00   0.309262E+07   0.309201E+07   0.393566E+01
   0.462223E-01   0.348467E+07   0.344695E+07   0.192735E+03   0.213705E+03   0.983180E+06   0.345989E+07   0.347883E+07   0.345989E+07  -0.164018E+00   0.306125E+07   0.306066E+07   0.380560E+01
   0.467387E-01   0.344896E+07   0.341187E+07   0.224492E+03   0.208237E+03   0.962967E+06   0.342439E+07   0.344322E+07   0.342439E+07  -0.162335E+00   0.303042E+07   0.302984E+07   0.367568E+01
   0.472610E-01   0.341384E+07   0.337741E+07   0.176540E+03   0.205958E+03   0.943184E+06   0.338949E+07   0.340820E+07   0.338949E+07  -0.160681E+00   0.300011E+07   0.299955E+07   0.354608E+01
   0.477890E-01   0.337931E+07   0.334356E+07   0.190363E+03   0.191675E+03   0.923824E+06   0.335518E+07   0.337378E+07   0.335518E+07  -0.159055E+00   0.297033E+07   0.296978E+07   0.341699E+01
   0.483230E-01   0.334538E+07   0.331032E+07   0.168391E+03   0.193550E+03   0.904882E+06   0.332147E+07   0.333995E+07   0.332147E+07  -0.157456E+00   0.294107E+07   0.294053E+07   0.328859E+01
   0.488629E-01   0.331202E+07   0.327768E+07   0.201606E+03   0.183716E+03   0.886350E+06   0.328834E+07   0.330671E+07   0.328834E+07  -0.155886E+00   0.291232E+07   0.291180E+07   0.316107E+01
   0.494088E-01   0.327925E+07   0.324564E+07   0.140043E+03   0.175864E+03   0.868220E+06   0.325579E+07   0.327405E+07   0.325579E+07  -0.154343E+00   0.288409E+07   0.288359E+07   0.303462E+01
   0.499609E-01   0.324705E+07   0.321418E+07   0.170769E+03   0.177017E+03   0.850483E+06   0.322381E+07   0.324196E+07   0.322381E+07  -0.152827E+00   0.285637E+07   0.285588E+07   0.290944E+01
   0.505191E-01   0.321541E+07   0.318330E+07   0.164998E+03   0.165333E+03   0.833127E+06   0.319240E+07   0.321044E+07   0.319240E+07  -0.151337E+00   0.282914E+07   0.282867E+07   0.278572E+01
   0.510835E-01   0.318432E+07   0.315298E+07   0.150911E+03   0.161496E+03   0.816143E+06   0.316153E+07   0.317947E+07   0.316153E+07  -0.149874E+00   0.280240E+07   0.280194E+07   0.266366E+01
   0.516543E-01   0.315377E+07   0.312320E+07   0.128533E+03   0.161090E+03   0.799523E+06   0.313121E+07   0.314904E+07   0.313121E+07  -0.148437E+00   0.277614E+07   0.277570E+07   0.254345E+01
   0.522314E-01   0.312374E+07   0.309396E+07   0.167720E+03   0.150298E+03   0.783258E+06   0.310140E+07   0.311913E+07   0.310140E+07  -0.147024E+00   0.275034E+07   0.274991E+07   0.242529E+01
   0.528150E-01   0.309422E+07   0.306524E+07   0.128923E+03   0.147188E+03   0.767342E+06   0.307211E+07   0.308974E+07   0.307211E+07  -0.145635E+00   0.272499E+07   0.272458E+07   0.230937E+01
   0.534051E-01   0.306519E+07   0.303701E+07   0.118373E+03   0.146936E+03   0.751764E+06   0.304330E+07   0.306083E+07   0.304330E+07  -0.144270E+00   0.270007E+07   0.269968E+07   0.219588E+01
   0.540018E-01   0.303663E+07   0.300925E+07   0.152659E+03   0.137781E+03   0.736513E+06   0.301496E+07   0.303239E+07   0.301496E+07  -0.142926E+00   0.267557E+07   0.267520E+07   0.208503E+01
   0.546052E-01   0.300852E+07   0.298194E+07   0.114059E+03   0.133118E+03   0.721576E+06   0.298708E+07   0.300441E+07   0.298708E+07  -0.141604E+00   0.265147E+07   0.265111E+07   0.197698E+01
   0.552153E-01   0.298083E+07   0.295506E+07   0.116045E+03   0.133781E+03   0.706943E+06   0.295961E+07   0.297684E+07   0.295961E+07  -0.140302E+00   0.262775E+07   0.262740E+07   0.187192E+01
   0.558322E-01   0.295355E+07   0.292857E+07   0.124953E+03   0.127743E+03   0.692606E+06   0.293255E+07   0.294968E+07   0.293255E+07  -0.139019E+00   0.260438E+07   0.260405E+07   0.177003E+01
   0.564560E-01   0.292664E+07   0.290246E+07   0.118974E+03   0.120570E+03   0.678555E+06   0.290586E+07   0.292290E+07   0.290586E+07  -0.137754E+00   0.258134E+07   0.258103E+07   0.167148E+01
   0.570868E-01   0.290008E+07   0.287669E+07   0.971424E+02   0.119974E+03   0.664782E+06   0.287952E+07   0.289647E+07   0.287952E+07  -0.136506E+00   0.255862E+07   0.255831E+07   0.157643E+01
   0.577247E-01   0.287385E+07   0.285122E+07   0.113421E+03   0.118658E+03   0.651277E+06   0.285350E+07   0.287035E+07   0.285350E+07  -0.135272E+00   0.253617E+07   0.253588E+07   0.148503E+01
   0.583696E-01   0.284791E+07   0.282604E+07   0.113532E+03   0.112075E+03   0.638026E+06   0.282777E+07   0.284452E+07   0.282777E+07  -0.134052E+00   0.251398E+07   0.251371E+07   0.139742E+01
   0.592867E-01   0.281194E+07   0.279111E+07   0.111116E+03   0.108320E+03   0.619844E+06   0.279210E+07   0.280872E+07   0.279210E+07  -0.132361E+00   0.248324E+07   0.248298E+07   0.128117E+01
   0.602038E-01   0.277800E+07   0.275817E+07   0.900243E+02   0.104739E+03   0.602609E+06   0.275844E+07   0.277493E+07   0.275844E+07  -0.130766E+00   0.245427E+07   0.245403E+07   0.117420E+01
