#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.140774E-01   0.106123E+08   0.105948E+08   0.353003E+04   0.470988E+04   0.713212E+07   0.105832E+08   0.106096E+08   0.105832E+08  -0.376277E+00   0.805819E+07   0.805793E+07   0.545411E+01
   0.142347E-01   0.105639E+08   0.105460E+08   0.367211E+04   0.471289E+04   0.706725E+07   0.105346E+08   0.105611E+08   0.105346E+08  -0.374549E+00   0.802152E+07   0.802126E+07   0.548474E+01
   0.143938E-01   0.105151E+08   0.104969E+08   0.362673E+04   0.453096E+04   0.700234E+07   0.104856E+08   0.105123E+08   0.104856E+08  -0.372808E+00   0.798460E+07   0.798433E+07   0.551512E+01
   0.145546E-01   0.104660E+08   0.104475E+08   0.327281E+04   0.425965E+04   0.693740E+07   0.104363E+08   0.104631E+08   0.104363E+08  -0.371056E+00   0.794742E+07   0.794715E+07   0.554525E+01
   0.147172E-01   0.104165E+08   0.103977E+08   0.300875E+04   0.412919E+04   0.687243E+07   0.103867E+08   0.104136E+08   0.103867E+08  -0.369292E+00   0.790999E+07   0.790971E+07   0.557510E+01
   0.148817E-01   0.103667E+08   0.103475E+08   0.321144E+04   0.415698E+04   0.680744E+07   0.103367E+08   0.103637E+08   0.103367E+08  -0.367515E+00   0.787230E+07   0.787202E+07   0.560466E+01
   0.150479E-01   0.103166E+08   0.102971E+08   0.364963E+04   0.412131E+04   0.674245E+07   0.102864E+08   0.103135E+08   0.102864E+08  -0.365726E+00   0.783436E+07   0.783407E+07   0.563392E+01
   0.152161E-01   0.102661E+08   0.102462E+08   0.372453E+04   0.390897E+04   0.667745E+07   0.102358E+08   0.102630E+08   0.102358E+08  -0.363926E+00   0.779616E+07   0.779587E+07   0.566285E+01
   0.153861E-01   0.102152E+08   0.101951E+08   0.326642E+04   0.369521E+04   0.661244E+07   0.101848E+08   0.102121E+08   0.101848E+08  -0.362113E+00   0.775771E+07   0.775742E+07   0.569143E+01
   0.155580E-01   0.101641E+08   0.101436E+08   0.275801E+04   0.365789E+04   0.654744E+07   0.101335E+08   0.101609E+08   0.101335E+08  -0.360288E+00   0.771901E+07   0.771870E+07   0.571965E+01
   0.157318E-01   0.101126E+08   0.100917E+08   0.264766E+04   0.368324E+04   0.648243E+07   0.100818E+08   0.101094E+08   0.100818E+08  -0.358451E+00   0.768005E+07   0.767974E+07   0.574749E+01
   0.159076E-01   0.100607E+08   0.100395E+08   0.277040E+04   0.355891E+04   0.641743E+07   0.100298E+08   0.100575E+08   0.100298E+08  -0.356603E+00   0.764084E+07   0.764052E+07   0.577493E+01
   0.160853E-01   0.100086E+08   0.998695E+07   0.271901E+04   0.333855E+04   0.635243E+07   0.997749E+07   0.100052E+08   0.997749E+07  -0.354742E+00   0.760137E+07   0.760105E+07   0.580194E+01
   0.162650E-01   0.995604E+07   0.993406E+07   0.251376E+04   0.324634E+04   0.628743E+07   0.992482E+07   0.995264E+07   0.992482E+07  -0.352869E+00   0.756165E+07   0.756133E+07   0.582851E+01
   0.164468E-01   0.990318E+07   0.988083E+07   0.249254E+04   0.327723E+04   0.622244E+07   0.987181E+07   0.989972E+07   0.987181E+07  -0.350985E+00   0.752168E+07   0.752135E+07   0.585462E+01
   0.166305E-01   0.984998E+07   0.982726E+07   0.268541E+04   0.320772E+04   0.615745E+07   0.981847E+07   0.984647E+07   0.981847E+07  -0.349088E+00   0.748146E+07   0.748113E+07   0.588023E+01
   0.168163E-01   0.979645E+07   0.977335E+07   0.277026E+04   0.300918E+04   0.609248E+07   0.976479E+07   0.979288E+07   0.976479E+07  -0.347180E+00   0.744099E+07   0.744065E+07   0.590534E+01
   0.170042E-01   0.974259E+07   0.971910E+07   0.261437E+04   0.289968E+04   0.602752E+07   0.971078E+07   0.973896E+07   0.971078E+07  -0.345260E+00   0.740027E+07   0.739992E+07   0.592992E+01
   0.171942E-01   0.968839E+07   0.966452E+07   0.239745E+04   0.292560E+04   0.596259E+07   0.965645E+07   0.968470E+07   0.965645E+07  -0.343328E+00   0.735930E+07   0.735895E+07   0.595395E+01
   0.173863E-01   0.963386E+07   0.960960E+07   0.220799E+04   0.287327E+04   0.589769E+07   0.960178E+07   0.963011E+07   0.960178E+07  -0.341384E+00   0.731808E+07   0.731772E+07   0.597739E+01
   0.175806E-01   0.957900E+07   0.955434E+07   0.199960E+04   0.269359E+04   0.583283E+07   0.954678E+07   0.957519E+07   0.954678E+07  -0.339428E+00   0.727661E+07   0.727625E+07   0.600024E+01
   0.177770E-01   0.952381E+07   0.949876E+07   0.191092E+04   0.259869E+04   0.576803E+07   0.949146E+07   0.951994E+07   0.949146E+07  -0.337462E+00   0.723490E+07   0.723454E+07   0.602245E+01
   0.179756E-01   0.946830E+07   0.944284E+07   0.208585E+04   0.262519E+04   0.570328E+07   0.943581E+07   0.946436E+07   0.943581E+07  -0.335483E+00   0.719295E+07   0.719258E+07   0.604401E+01
   0.181765E-01   0.941246E+07   0.938660E+07   0.226119E+04   0.256029E+04   0.563861E+07   0.937984E+07   0.940846E+07   0.937984E+07  -0.333493E+00   0.715075E+07   0.715038E+07   0.606490E+01
   0.183796E-01   0.935629E+07   0.933003E+07   0.213753E+04   0.239476E+04   0.557403E+07   0.932355E+07   0.935223E+07   0.932355E+07  -0.331492E+00   0.710832E+07   0.710794E+07   0.608508E+01
   0.185849E-01   0.929981E+07   0.927313E+07   0.195333E+04   0.233975E+04   0.550954E+07   0.926694E+07   0.929568E+07   0.926694E+07  -0.329479E+00   0.706564E+07   0.706526E+07   0.610453E+01
   0.187926E-01   0.924301E+07   0.921592E+07   0.199745E+04   0.236213E+04   0.544516E+07   0.921002E+07   0.923882E+07   0.921002E+07  -0.327455E+00   0.702273E+07   0.702234E+07   0.612322E+01
   0.190026E-01   0.918589E+07   0.915838E+07   0.196176E+04   0.226184E+04   0.538091E+07   0.915279E+07   0.918164E+07   0.915279E+07  -0.325420E+00   0.697958E+07   0.697919E+07   0.614112E+01
   0.192149E-01   0.912846E+07   0.910054E+07   0.160264E+04   0.212608E+04   0.531678E+07   0.909524E+07   0.912414E+07   0.909524E+07  -0.323374E+00   0.693621E+07   0.693580E+07   0.615822E+01
   0.194296E-01   0.907072E+07   0.904238E+07   0.140661E+04   0.212421E+04   0.525279E+07   0.903739E+07   0.906634E+07   0.903739E+07  -0.321318E+00   0.689260E+07   0.689219E+07   0.617446E+01
   0.196467E-01   0.901268E+07   0.898391E+07   0.168781E+04   0.211149E+04   0.518895E+07   0.897924E+07   0.900823E+07   0.897924E+07  -0.319250E+00   0.684876E+07   0.684835E+07   0.618984E+01
   0.198662E-01   0.895434E+07   0.892514E+07   0.190611E+04   0.197769E+04   0.512527E+07   0.892079E+07   0.894982E+07   0.892079E+07  -0.317172E+00   0.680470E+07   0.680428E+07   0.620432E+01
   0.200881E-01   0.889570E+07   0.886607E+07   0.171932E+04   0.191135E+04   0.506176E+07   0.886204E+07   0.889111E+07   0.886205E+07  -0.315083E+00   0.676042E+07   0.676000E+07   0.621787E+01
   0.203126E-01   0.883676E+07   0.880671E+07   0.155727E+04   0.193299E+04   0.499843E+07   0.880301E+07   0.883211E+07   0.880301E+07  -0.312984E+00   0.671592E+07   0.671549E+07   0.623045E+01
   0.205395E-01   0.877753E+07   0.874705E+07   0.158059E+04   0.184782E+04   0.493529E+07   0.874369E+07   0.877282E+07   0.874369E+07  -0.310875E+00   0.667121E+07   0.667077E+07   0.624205E+01
   0.207690E-01   0.871802E+07   0.868711E+07   0.144806E+04   0.174098E+04   0.487234E+07   0.868409E+07   0.871324E+07   0.868409E+07  -0.308756E+00   0.662628E+07   0.662584E+07   0.625262E+01
   0.210011E-01   0.865824E+07   0.862689E+07   0.124559E+04   0.175319E+04   0.480960E+07   0.862421E+07   0.865339E+07   0.862421E+07  -0.306627E+00   0.658115E+07   0.658070E+07   0.626215E+01
   0.212357E-01   0.859817E+07   0.856639E+07   0.129083E+04   0.171434E+04   0.474707E+07   0.856406E+07   0.859326E+07   0.856406E+07  -0.304489E+00   0.653582E+07   0.653536E+07   0.627058E+01
   0.214730E-01   0.853784E+07   0.850563E+07   0.143428E+04   0.159912E+04   0.468476E+07   0.850365E+07   0.853286E+07   0.850365E+07  -0.302341E+00   0.649028E+07   0.648982E+07   0.627791E+01
   0.217129E-01   0.847725E+07   0.844460E+07   0.147364E+04   0.159059E+04   0.462267E+07   0.844298E+07   0.847220E+07   0.844298E+07  -0.300184E+00   0.644456E+07   0.644409E+07   0.628408E+01
   0.219555E-01   0.841640E+07   0.838332E+07   0.141398E+04   0.157852E+04   0.456082E+07   0.838206E+07   0.841128E+07   0.838206E+07  -0.298017E+00   0.639864E+07   0.639817E+07   0.628908E+01
   0.222008E-01   0.835530E+07   0.832179E+07   0.121657E+04   0.147061E+04   0.449920E+07   0.832089E+07   0.835012E+07   0.832089E+07  -0.295843E+00   0.635253E+07   0.635206E+07   0.629286E+01
   0.224489E-01   0.829396E+07   0.826001E+07   0.106572E+04   0.144883E+04   0.443783E+07   0.825948E+07   0.828871E+07   0.825948E+07  -0.293659E+00   0.630625E+07   0.630577E+07   0.629540E+01
   0.226997E-01   0.823238E+07   0.819800E+07   0.113471E+04   0.144707E+04   0.437671E+07   0.819784E+07   0.822707E+07   0.819784E+07  -0.291468E+00   0.625980E+07   0.625931E+07   0.629666E+01
   0.229533E-01   0.817058E+07   0.813577E+07   0.113880E+04   0.134836E+04   0.431586E+07   0.813598E+07   0.816520E+07   0.813598E+07  -0.289268E+00   0.621317E+07   0.621268E+07   0.629662E+01
   0.232098E-01   0.810855E+07   0.807331E+07   0.109596E+04   0.132551E+04   0.425528E+07   0.807390E+07   0.810310E+07   0.807390E+07  -0.287061E+00   0.616639E+07   0.616589E+07   0.629523E+01
   0.234691E-01   0.804632E+07   0.801065E+07   0.124578E+04   0.132336E+04   0.419498E+07   0.801161E+07   0.804080E+07   0.801161E+07  -0.284847E+00   0.611944E+07   0.611894E+07   0.629246E+01
   0.237313E-01   0.798388E+07   0.794779E+07   0.117781E+04   0.123118E+04   0.413498E+07   0.794912E+07   0.797830E+07   0.794912E+07  -0.282625E+00   0.607235E+07   0.607184E+07   0.628829E+01
   0.239965E-01   0.792125E+07   0.788473E+07   0.862143E+03   0.121804E+04   0.407529E+07   0.788645E+07   0.791560E+07   0.788645E+07  -0.280397E+00   0.602512E+07   0.602461E+07   0.628268E+01
   0.242646E-01   0.785843E+07   0.782149E+07   0.884373E+03   0.120634E+04   0.401592E+07   0.782359E+07   0.785272E+07   0.782359E+07  -0.278162E+00   0.597775E+07   0.597723E+07   0.627559E+01
   0.245357E-01   0.779544E+07   0.775809E+07   0.100333E+04   0.112134E+04   0.395689E+07   0.776057E+07   0.778966E+07   0.776057E+07  -0.275921E+00   0.593025E+07   0.592973E+07   0.626700E+01
   0.248098E-01   0.773228E+07   0.769452E+07   0.933433E+03   0.112409E+04   0.389820E+07   0.769738E+07   0.772644E+07   0.769738E+07  -0.273674E+00   0.588264E+07   0.588211E+07   0.625688E+01
   0.250870E-01   0.766897E+07   0.763080E+07   0.992498E+03   0.109256E+04   0.383987E+07   0.763405E+07   0.766307E+07   0.763405E+07  -0.271423E+00   0.583491E+07   0.583437E+07   0.624518E+01
   0.253673E-01   0.760552E+07   0.756695E+07   0.981093E+03   0.102422E+04   0.378190E+07   0.757057E+07   0.759955E+07   0.757058E+07  -0.269166E+00   0.578707E+07   0.578654E+07   0.623189E+01
   0.256508E-01   0.754194E+07   0.750297E+07   0.784283E+03   0.103823E+04   0.372429E+07   0.750698E+07   0.753591E+07   0.750698E+07  -0.266905E+00   0.573915E+07   0.573860E+07   0.621697E+01
   0.259374E-01   0.747823E+07   0.743887E+07   0.727280E+03   0.980916E+03   0.366706E+07   0.744326E+07   0.747214E+07   0.744326E+07  -0.264639E+00   0.569113E+07   0.569059E+07   0.620038E+01
   0.262272E-01   0.741442E+07   0.737468E+07   0.790441E+03   0.946031E+03   0.361021E+07   0.737945E+07   0.740828E+07   0.737945E+07  -0.262370E+00   0.564305E+07   0.564249E+07   0.618211E+01
   0.265202E-01   0.735052E+07   0.731040E+07   0.871043E+03   0.949311E+03   0.355375E+07   0.731554E+07   0.734432E+07   0.731554E+07  -0.260098E+00   0.559489E+07   0.559433E+07   0.616212E+01
   0.268165E-01   0.728654E+07   0.724604E+07   0.824449E+03   0.880176E+03   0.349768E+07   0.725156E+07   0.728027E+07   0.725156E+07  -0.257824E+00   0.554668E+07   0.554612E+07   0.614039E+01
   0.271161E-01   0.722249E+07   0.718163E+07   0.726057E+03   0.883647E+03   0.344202E+07   0.718752E+07   0.721617E+07   0.718752E+07  -0.255547E+00   0.549842E+07   0.549785E+07   0.611688E+01
   0.274191E-01   0.715838E+07   0.711717E+07   0.701869E+03   0.848883E+03   0.338677E+07   0.712343E+07   0.715201E+07   0.712343E+07  -0.253268E+00   0.545012E+07   0.544956E+07   0.609157E+01
   0.277255E-01   0.709424E+07   0.705269E+07   0.595163E+03   0.807715E+03   0.333195E+07   0.705930E+07   0.708781E+07   0.705930E+07  -0.250988E+00   0.540181E+07   0.540123E+07   0.606443E+01
   0.280352E-01   0.703007E+07   0.698818E+07   0.695806E+03   0.814195E+03   0.327759E+07   0.699516E+07   0.702359E+07   0.699516E+07  -0.248707E+00   0.535347E+07   0.535290E+07   0.603545E+01
   0.283485E-01   0.696590E+07   0.692369E+07   0.781612E+03   0.754005E+03   0.322368E+07   0.693101E+07   0.695937E+07   0.693101E+07  -0.246427E+00   0.530514E+07   0.530456E+07   0.600459E+01
   0.286652E-01   0.690174E+07   0.685921E+07   0.603843E+03   0.759605E+03   0.317024E+07   0.686688E+07   0.689516E+07   0.686688E+07  -0.244147E+00   0.525682E+07   0.525624E+07   0.597184E+01
   0.289855E-01   0.683759E+07   0.679476E+07   0.602381E+03   0.721148E+03   0.311728E+07   0.680278E+07   0.683097E+07   0.680278E+07  -0.241867E+00   0.520852E+07   0.520793E+07   0.593718E+01
   0.293094E-01   0.677350E+07   0.673037E+07   0.549921E+03   0.698317E+03   0.306482E+07   0.673872E+07   0.676682E+07   0.673872E+07  -0.239590E+00   0.516026E+07   0.515967E+07   0.590058E+01
   0.296368E-01   0.670945E+07   0.666605E+07   0.558194E+03   0.691334E+03   0.301285E+07   0.667473E+07   0.670274E+07   0.667473E+07  -0.237315E+00   0.511204E+07   0.511145E+07   0.586204E+01
   0.299680E-01   0.664549E+07   0.660182E+07   0.654142E+03   0.645750E+03   0.296139E+07   0.661082E+07   0.663874E+07   0.661082E+07  -0.235043E+00   0.506389E+07   0.506330E+07   0.582153E+01
   0.303028E-01   0.658162E+07   0.653770E+07   0.561034E+03   0.654529E+03   0.291043E+07   0.654701E+07   0.657483E+07   0.654701E+07  -0.232774E+00   0.501582E+07   0.501522E+07   0.577904E+01
   0.306414E-01   0.651786E+07   0.647371E+07   0.479762E+03   0.605420E+03   0.285999E+07   0.648332E+07   0.651103E+07   0.648332E+07  -0.230509E+00   0.496783E+07   0.496724E+07   0.573456E+01
   0.309837E-01   0.645424E+07   0.640986E+07   0.478014E+03   0.611953E+03   0.281006E+07   0.641976E+07   0.644737E+07   0.641976E+07  -0.228250E+00   0.491995E+07   0.491936E+07   0.568808E+01
   0.313299E-01   0.639076E+07   0.634618E+07   0.519731E+03   0.572938E+03   0.276066E+07   0.635636E+07   0.638387E+07   0.635636E+07  -0.225995E+00   0.487220E+07   0.487159E+07   0.563959E+01
   0.316800E-01   0.632746E+07   0.628268E+07   0.509478E+03   0.568747E+03   0.271179E+07   0.629314E+07   0.632053E+07   0.629314E+07  -0.223748E+00   0.482457E+07   0.482397E+07   0.558910E+01
   0.320339E-01   0.626434E+07   0.621939E+07   0.506301E+03   0.543327E+03   0.266346E+07   0.623011E+07   0.625739E+07   0.623011E+07  -0.221507E+00   0.477709E+07   0.477649E+07   0.553659E+01
   0.323918E-01   0.620144E+07   0.615634E+07   0.372672E+03   0.528543E+03   0.261568E+07   0.616730E+07   0.619446E+07   0.616730E+07  -0.219273E+00   0.472978E+07   0.472917E+07   0.548206E+01
   0.327538E-01   0.613877E+07   0.609352E+07   0.443125E+03   0.514052E+03   0.256845E+07   0.610472E+07   0.613177E+07   0.610472E+07  -0.217049E+00   0.468265E+07   0.468204E+07   0.542553E+01
   0.331197E-01   0.607635E+07   0.603098E+07   0.451894E+03   0.492492E+03   0.252179E+07   0.604240E+07   0.606933E+07   0.604240E+07  -0.214833E+00   0.463571E+07   0.463510E+07   0.536699E+01
   0.334898E-01   0.601420E+07   0.596874E+07   0.429327E+03   0.484617E+03   0.247570E+07   0.598036E+07   0.600717E+07   0.598036E+07  -0.212627E+00   0.458899E+07   0.458838E+07   0.530645E+01
   0.338640E-01   0.595234E+07   0.590680E+07   0.394910E+03   0.460346E+03   0.243019E+07   0.591862E+07   0.594530E+07   0.591862E+07  -0.210432E+00   0.454249E+07   0.454188E+07   0.524393E+01
   0.342423E-01   0.589080E+07   0.584520E+07   0.330930E+03   0.455329E+03   0.238527E+07   0.585719E+07   0.588375E+07   0.585719E+07  -0.208248E+00   0.449623E+07   0.449563E+07   0.517943E+01
   0.346249E-01   0.582959E+07   0.578396E+07   0.407340E+03   0.431548E+03   0.234094E+07   0.579611E+07   0.582254E+07   0.579611E+07  -0.206076E+00   0.445024E+07   0.444964E+07   0.511299E+01
   0.350118E-01   0.576875E+07   0.572310E+07   0.382101E+03   0.426481E+03   0.229722E+07   0.573539E+07   0.576169E+07   0.573539E+07  -0.203917E+00   0.440452E+07   0.440392E+07   0.504462E+01
   0.354030E-01   0.570828E+07   0.566264E+07   0.338441E+03   0.405741E+03   0.225410E+07   0.567505E+07   0.570122E+07   0.567505E+07  -0.201772E+00   0.435910E+07   0.435850E+07   0.497434E+01
   0.357985E-01   0.564821E+07   0.560260E+07   0.320431E+03   0.398123E+03   0.221159E+07   0.561512E+07   0.564115E+07   0.561512E+07  -0.199641E+00   0.431399E+07   0.431339E+07   0.490219E+01
   0.361985E-01   0.558856E+07   0.554300E+07   0.315717E+03   0.382766E+03   0.216969E+07   0.555562E+07   0.558152E+07   0.555562E+07  -0.197526E+00   0.426920E+07   0.426860E+07   0.482819E+01
   0.366030E-01   0.552936E+07   0.548388E+07   0.365937E+03   0.370257E+03   0.212840E+07   0.549656E+07   0.552232E+07   0.549656E+07  -0.195426E+00   0.422475E+07   0.422416E+07   0.475239E+01
   0.370119E-01   0.547062E+07   0.542524E+07   0.273611E+03   0.362297E+03   0.208772E+07   0.543798E+07   0.546360E+07   0.543798E+07  -0.193343E+00   0.418066E+07   0.418008E+07   0.467482E+01
   0.374255E-01   0.541236E+07   0.536712E+07   0.298876E+03   0.343354E+03   0.204767E+07   0.537988E+07   0.540537E+07   0.537988E+07  -0.191277E+00   0.413695E+07   0.413636E+07   0.459553E+01
   0.378436E-01   0.535462E+07   0.530952E+07   0.270591E+03   0.343222E+03   0.200824E+07   0.532229E+07   0.534764E+07   0.532229E+07  -0.189230E+00   0.409363E+07   0.409305E+07   0.451457E+01
   0.382665E-01   0.529740E+07   0.525248E+07   0.317187E+03   0.318941E+03   0.196944E+07   0.526524E+07   0.529045E+07   0.526524E+07  -0.187201E+00   0.405071E+07   0.405013E+07   0.443199E+01
   0.386940E-01   0.524072E+07   0.519600E+07   0.240260E+03   0.323297E+03   0.193127E+07   0.520874E+07   0.523380E+07   0.520874E+07  -0.185192E+00   0.400821E+07   0.400764E+07   0.434786E+01
   0.391263E-01   0.518461E+07   0.514013E+07   0.255494E+03   0.299414E+03   0.189374E+07   0.515280E+07   0.517773E+07   0.515280E+07  -0.183204E+00   0.396615E+07   0.396558E+07   0.426222E+01
   0.395635E-01   0.512909E+07   0.508486E+07   0.257921E+03   0.300235E+03   0.185684E+07   0.509746E+07   0.512225E+07   0.509746E+07  -0.181236E+00   0.392454E+07   0.392398E+07   0.417515E+01
   0.400055E-01   0.507416E+07   0.503022E+07   0.250265E+03   0.285774E+03   0.182057E+07   0.504272E+07   0.506737E+07   0.504272E+07  -0.179290E+00   0.388339E+07   0.388284E+07   0.408673E+01
   0.404525E-01   0.501986E+07   0.497623E+07   0.226152E+03   0.275017E+03   0.178492E+07   0.498861E+07   0.501311E+07   0.498861E+07  -0.177366E+00   0.384273E+07   0.384218E+07   0.399702E+01
   0.409045E-01   0.496620E+07   0.492290E+07   0.210560E+03   0.274051E+03   0.174991E+07   0.493514E+07   0.495950E+07   0.493514E+07  -0.175465E+00   0.380255E+07   0.380201E+07   0.390610E+01
   0.413615E-01   0.491319E+07   0.487026E+07   0.248101E+03   0.254146E+03   0.171551E+07   0.488233E+07   0.490655E+07   0.488233E+07  -0.173587E+00   0.376288E+07   0.376234E+07   0.381407E+01
   0.418237E-01   0.486085E+07   0.481831E+07   0.193174E+03   0.256546E+03   0.168175E+07   0.483019E+07   0.485427E+07   0.483019E+07  -0.171734E+00   0.372372E+07   0.372319E+07   0.372101E+01
   0.422910E-01   0.480920E+07   0.476707E+07   0.200669E+03   0.243137E+03   0.164861E+07   0.477874E+07   0.480268E+07   0.477874E+07  -0.169904E+00   0.368509E+07   0.368457E+07   0.362702E+01
   0.427635E-01   0.475824E+07   0.471655E+07   0.206151E+03   0.233268E+03   0.161610E+07   0.472799E+07   0.475179E+07   0.472799E+07  -0.168100E+00   0.364700E+07   0.364648E+07   0.353219E+01
   0.432413E-01   0.470799E+07   0.466678E+07   0.190391E+03   0.234182E+03   0.158421E+07   0.467795E+07   0.470162E+07   0.467795E+07  -0.166321E+00   0.360945E+07   0.360894E+07   0.343663E+01
   0.437244E-01   0.465846E+07   0.461774E+07   0.177710E+03   0.217569E+03   0.155294E+07   0.462864E+07   0.465216E+07   0.462864E+07  -0.164568E+00   0.357246E+07   0.357196E+07   0.334044E+01
   0.442130E-01   0.460966E+07   0.456946E+07   0.177275E+03   0.214934E+03   0.152228E+07   0.458006E+07   0.460344E+07   0.458006E+07  -0.162840E+00   0.353602E+07   0.353554E+07   0.324374E+01
   0.447070E-01   0.456160E+07   0.452195E+07   0.182486E+03   0.211801E+03   0.149223E+07   0.453221E+07   0.455547E+07   0.453221E+07  -0.161139E+00   0.350016E+07   0.349968E+07   0.314665E+01
   0.452065E-01   0.451428E+07   0.447520E+07   0.153819E+03   0.197001E+03   0.146278E+07   0.448512E+07   0.450824E+07   0.448512E+07  -0.159465E+00   0.346487E+07   0.346440E+07   0.304928E+01
   0.457116E-01   0.446771E+07   0.442923E+07   0.165524E+03   0.196404E+03   0.143393E+07   0.443878E+07   0.446176E+07   0.443878E+07  -0.157817E+00   0.343016E+07   0.342970E+07   0.295176E+01
   0.462223E-01   0.442190E+07   0.438403E+07   0.152748E+03   0.192345E+03   0.140566E+07   0.439319E+07   0.441604E+07   0.439319E+07  -0.156196E+00   0.339603E+07   0.339558E+07   0.285421E+01
   0.467387E-01   0.437684E+07   0.433961E+07   0.159091E+03   0.179272E+03   0.137797E+07   0.434836E+07   0.437108E+07   0.434836E+07  -0.154602E+00   0.336248E+07   0.336204E+07   0.275677E+01
   0.472610E-01   0.433253E+07   0.429596E+07   0.125707E+03   0.177885E+03   0.135086E+07   0.430429E+07   0.432688E+07   0.430429E+07  -0.153035E+00   0.332952E+07   0.332909E+07   0.265958E+01
   0.477890E-01   0.428898E+07   0.425309E+07   0.158740E+03   0.175790E+03   0.132432E+07   0.426097E+07   0.428343E+07   0.426097E+07  -0.151495E+00   0.329713E+07   0.329671E+07   0.256276E+01
   0.483230E-01   0.424618E+07   0.421098E+07   0.128114E+03   0.164233E+03   0.129833E+07   0.421840E+07   0.424073E+07   0.421840E+07  -0.149982E+00   0.326532E+07   0.326492E+07   0.246646E+01
   0.488629E-01   0.420412E+07   0.416964E+07   0.123343E+03   0.159722E+03   0.127289E+07   0.417657E+07   0.419878E+07   0.417657E+07  -0.148495E+00   0.323409E+07   0.323369E+07   0.237082E+01
   0.494088E-01   0.416279E+07   0.412905E+07   0.142675E+03   0.160202E+03   0.124799E+07   0.413549E+07   0.415757E+07   0.413549E+07  -0.147034E+00   0.320342E+07   0.320303E+07   0.227598E+01
   0.499609E-01   0.412219E+07   0.408920E+07   0.104520E+03   0.152658E+03   0.122361E+07   0.409513E+07   0.411709E+07   0.409513E+07  -0.145599E+00   0.317331E+07   0.317294E+07   0.218210E+01
   0.505191E-01   0.408231E+07   0.405008E+07   0.129593E+03   0.143999E+03   0.119975E+07   0.405548E+07   0.407732E+07   0.405548E+07  -0.144189E+00   0.314375E+07   0.314339E+07   0.208931E+01
   0.510835E-01   0.404312E+07   0.401166E+07   0.117682E+03   0.142906E+03   0.117638E+07   0.401653E+07   0.403826E+07   0.401653E+07  -0.142805E+00   0.311474E+07   0.311439E+07   0.199776E+01
   0.516543E-01   0.400462E+07   0.397395E+07   0.937794E+02   0.141806E+03   0.115351E+07   0.397827E+07   0.399988E+07   0.397827E+07  -0.141444E+00   0.308625E+07   0.308591E+07   0.190760E+01
   0.522314E-01   0.396678E+07   0.393690E+07   0.122394E+03   0.134563E+03   0.113111E+07   0.394067E+07   0.396216E+07   0.394067E+07  -0.140107E+00   0.305827E+07   0.305795E+07   0.181898E+01
   0.528150E-01   0.392959E+07   0.390051E+07   0.104951E+03   0.127451E+03   0.110918E+07   0.390372E+07   0.392509E+07   0.390372E+07  -0.138794E+00   0.303079E+07   0.303048E+07   0.173204E+01
   0.534051E-01   0.389302E+07   0.386474E+07   0.882370E+02   0.125709E+03   0.108771E+07   0.386739E+07   0.388865E+07   0.386739E+07  -0.137502E+00   0.300379E+07   0.300349E+07   0.164692E+01
   0.540018E-01   0.385705E+07   0.382958E+07   0.107953E+03   0.125214E+03   0.106667E+07   0.383165E+07   0.385280E+07   0.383166E+07  -0.136231E+00   0.297726E+07   0.297697E+07   0.156378E+01
   0.546052E-01   0.382165E+07   0.379499E+07   0.883274E+02   0.120916E+03   0.104605E+07   0.379649E+07   0.381753E+07   0.379649E+07  -0.134981E+00   0.295116E+07   0.295088E+07   0.148275E+01
   0.552153E-01   0.378679E+07   0.376093E+07   0.907006E+02   0.114260E+03   0.102584E+07   0.376187E+07   0.378279E+07   0.376187E+07  -0.133750E+00   0.292548E+07   0.292522E+07   0.140395E+01
   0.558322E-01   0.375245E+07   0.372739E+07   0.104656E+03   0.109624E+03   0.100603E+07   0.372775E+07   0.374857E+07   0.372775E+07  -0.132537E+00   0.290020E+07   0.289994E+07   0.132754E+01
   0.564560E-01   0.371858E+07   0.369432E+07   0.665893E+02   0.108142E+03   0.986609E+06   0.369412E+07   0.371482E+07   0.369412E+07  -0.131341E+00   0.287528E+07   0.287504E+07   0.125362E+01
   0.570868E-01   0.368515E+07   0.366168E+07   0.861754E+02   0.107327E+03   0.967555E+06   0.366092E+07   0.368152E+07   0.366092E+07  -0.130161E+00   0.285071E+07   0.285048E+07   0.118233E+01
   0.577247E-01   0.365214E+07   0.362944E+07   0.936601E+02   0.104719E+03   0.948857E+06   0.362813E+07   0.364863E+07   0.362813E+07  -0.128995E+00   0.282645E+07   0.282623E+07   0.111378E+01
   0.583696E-01   0.361949E+07   0.359756E+07   0.628330E+02   0.100218E+03   0.930499E+06   0.359571E+07   0.361610E+07   0.359571E+07  -0.127843E+00   0.280247E+07   0.280226E+07   0.104808E+01
   0.592867E-01   0.357424E+07   0.355335E+07   0.776885E+02   0.975348E+02   0.905284E+06   0.355077E+07   0.357100E+07   0.355077E+07  -0.126245E+00   0.276925E+07   0.276906E+07   0.960887E+00
   0.602038E-01   0.353155E+07   0.351166E+07   0.721534E+02   0.921405E+02   0.881377E+06   0.350838E+07   0.352847E+07   0.350838E+07  -0.124738E+00   0.273799E+07   0.273781E+07   0.880662E+00
